,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,headway_mean0,headway_mean1,headway_mean2,headway_mean3,headway_mean4,headway_mean5,headway_mean6,headway_mean7,headway_mean8,headway_mean9,headway_mean10,headway_mean11,headway_var0,headway_var1,headway_var2,headway_var3,headway_var4,headway_var5,headway_var6,headway_var7,headway_var8,headway_var9,headway_var10,headway_var11
0,0,,,,,,62.05725308641999,,1042.2202753441802,1456.7133239392515,1190.4363550962894,2.514924975371956,484.6271186440678,485.36206896551727,486.3103448275862,487.2280701754386,487.9298245614035,488.85714285714283,490.0357142857143,490.8909090909091,491.6181818181818,491.4259259259259,491.6666666666667,491.45283018867923,3051.5897730537204,3464.265457788347,2054.3864447086803,1773.0883348722684,1736.0301631271159,1506.4081632653058,1476.7844387755101,1377.406280991736,1075.145123966942,982.0222908093276,670.9629629629629,672.059095763617
0,0,,,,,,62.0966049382718,,988.6927436074637,1459.537702390131,1188.72166538165,2.5798977417125086,484.20338983050846,484.9655172413793,486.0,486.7719298245614,487.64912280701753,488.5263157894737,488.875,490.0181818181818,490.96363636363634,491.14814814814815,491.18518518518516,491.24528301886795,2872.3654122378625,3254.7919143876343,2066.1724137931033,1755.1935980301635,1644.57863958141,1334.3896583564174,1532.0379464285713,1263.1814876033059,996.0350413223141,947.3854595336076,671.5212620027435,608.373798504806
0,0,,,,,,62.2928240740743,,1322.484083424808,1461.7083138355952,1467.6683824676338,2.365401834705752,485.35593220338984,486.13793103448273,487.13793103448273,488.0,488.7543859649123,489.73214285714283,490.26785714285717,491.58181818181816,491.8181818181818,491.5740740740741,491.8333333333333,491.6792452830189,3394.5004309106575,3740.8775267538645,2403.1533888228305,1962.701754385965,1898.9572176054166,1564.6603954081634,1904.3389668367345,1423.1160330578514,1278.0033057851238,1350.8741426611798,940.212962962963,792.6329654681382
0,0,,,,,,62.30030864197553,,1056.6342423390497,1468.6730138910566,1218.0917746215077,2.3185354294215905,486.1694915254237,487.13793103448273,488.1034482758621,488.82456140350877,489.8070175438597,490.25,491.1607142857143,491.74545454545455,492.5090909090909,492.4074074074074,492.01851851851853,492.5660377358491,3465.530594656708,3948.187871581451,2459.713436385256,2034.0393967374575,1883.2434595260079,1608.6875,1825.0991709183672,1643.93520661157,1329.1590082644625,1256.0932784636489,1006.4255829903976,835.7928088287649
0,0,,,,,,62.27237654321009,,1204.9803840309435,1462.0320805158044,1226.1541122818053,2.3886364337585797,485.6271186440678,486.6551724137931,487.6034482758621,488.43859649122805,489.3157894736842,490.2142857142857,490.60714285714283,491.2909090909091,492.0181818181818,492.1296296296296,491.85185185185185,492.1509433962264,3267.284688307957,3643.6052318668253,2320.342746730083,1951.2637734687594,1849.2336103416437,1486.3469387755104,1870.4528061224494,1495.9153719008266,1224.1269421487602,1135.7424554183813,866.0521262002745,720.4300462798147
0,0,,,,,,62.3454475308644,,922.6527817000847,1463.53828125,1130.05375,2.4864160212529858,485.50847457627117,486.44827586206895,487.5,488.1578947368421,488.96491228070175,489.5892857142857,490.6607142857143,491.6181818181818,492.2909090909091,492.0925925925926,492.3333333333333,492.3018867924528,3110.2499281815567,3505.3507728894174,2177.3189655172414,1879.8873499538317,1786.1391197291478,1508.920599489796,1527.0098852040817,1340.8905785123966,1126.8608264462812,1163.269204389575,766.2962962962962,635.4560341758634
0,0,,,,,,62.112577160494034,,927.637062937063,1452.7189390414146,1121.6586008996433,2.2993117132455883,485.1525423728813,486.5344827586207,487.5344827586207,488.5438596491228,489.4035087719298,490.42857142857144,491.2857142857143,491.45454545454544,492.0181818181818,491.962962962963,491.537037037037,491.47169811320754,3294.875035909221,3605.4212247324617,2212.697086801427,1834.7743921206522,1734.1003385657125,1442.423469387755,1636.5255102040815,1460.2479338842973,1144.381487603306,1043.517146776406,817.1375171467763,695.0793876824492
0,0,,,,,,62.389814814815054,,832.1999717753316,1458.0537651312686,1041.3779279987423,2.646383248248478,484.91525423728814,486.0344827586207,486.9310344827586,487.7368421052632,488.5964912280702,489.0,490.3392857142857,490.45454545454544,491.23636363636365,491.8333333333333,491.8333333333333,492.24528301886795,2890.6877334099395,3336.274673008323,2035.7538644470867,1814.720221606648,1660.065250846414,1355.1785714285713,1324.8313137755104,1451.1570247933885,1167.4895867768596,1100.3240740740741,802.1759259259258,714.4492702029193
0,0,,,,,,62.111342592592806,,1279.3088954056695,1455.5504399748586,1464.4594594594594,2.477152608916145,485.64406779661016,486.1034482758621,487.13793103448273,487.8421052631579,488.7543859649123,489.5892857142857,489.98214285714283,491.07272727272726,491.8545454545455,492.24074074074076,492.05555555555554,492.0377358490566,3358.568227520828,3740.3686087990495,2474.9464922711054,2049.1855955678666,1954.8519544475218,1632.95631377551,1925.1961096938774,1807.9219834710743,1599.4697520661157,1474.3309327846366,1011.3117283950619,815.4702741189035
0,0,,,,,,62.261265432099016,,1034.2603323391563,1463.760075865339,1211.1065275802118,2.691409812034745,484.89830508474574,485.8103448275862,486.7413793103448,487.6842105263158,488.5263157894737,489.4642857142857,490.1607142857143,491.1818181818182,491.58181818181816,491.51851851851853,491.68518518518516,491.8867924528302,2971.8540649238726,3151.877824019025,1863.9503567181926,1647.6897506925209,1593.8633425669436,1308.998724489796,1465.2777423469386,1243.857851239669,1050.934214876033,964.9163237311384,725.1045953360767,715.7985048059807
