,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
0,290.6896551724138,17.193990110308107,89.77777777777779,1842.922077922078,175,178,189,184,118,112
1,317.8095238095238,14.305474180021827,81.33333333333334,1922.9605263157894,179,161,165,114,105,105
2,325.1095890410959,10.988157566691596,94.77777777777777,1937.8141592920354,162,155,148,105,100,94
3,272.3293413173653,8.827856135401973,76.47222222222221,1761.6164383561643,177,147,97,104,100,84
4,297.44805194805195,7.029170251036209,101.1388888888889,1768.3153846153846,194,108,91,105,102,73
5,312.3954918032787,7.459659397395392,70.83333333333333,1774.5318627450981,214,112,94,98,98,67
6,1394.631419939577,6.104436754299883,84.22222222222223,2619.2493827160492,264,184,143,154,174,100
7,1461.2971246006389,2.4489629055856783,83.41666666666667,2621.9278350515465,198,224,211,222,229,207
8,520.377358490566,1.2529681486940147,91.3888888888889,2024.4876033057851,207,239,218,235,240,218
9,299.92391304347825,0.8844510190664033,88.55555555555556,1848.0298507462687,199,239,221,231,237,225
10,314.44444444444446,0.8806750888274771,90.83333333333333,1927.3098591549297,185,218,217,210,226,136
11,311.8358208955224,0.9340994371482176,88.77777777777779,1725.8333333333333,181,209,209,203,139,125
0,279.3333333333333,17.977248157248155,94.94444444444446,1711.9342105263158,146,198,157,181,130,113
1,314.8723404255319,14.735770204249807,76.1111111111111,1833.907894736842,148,190,141,112,123,95
2,278.5165562913907,11.71325051759834,100.5,1954.2016129032259,152,181,117,104,108,74
3,330.7939393939394,9.58137535816619,73.44444444444446,1900.304347826087,156,180,76,113,106,67
4,299.078431372549,8.545797329143754,103.91666666666667,1862.5826771653544,190,126,74,113,99,68
5,358.87298387096774,8.188558352402746,69.75000000000001,1856.4289340101523,211,125,76,110,98,70
6,1452.8351822503962,5.5357307514983844,85.72222222222223,2561.713603818616,188,195,119,165,175,122
7,1809.886075949367,2.3719101123595507,78.16666666666667,2644.8563218390805,198,234,197,240,237,229
8,439.03007518796994,1.6456862267673076,98.33333333333333,2033.4528301886792,202,240,207,240,240,240
9,334.88793103448273,1.8351616388265608,80.88888888888889,1836.0645161290322,195,240,209,236,232,225
10,281.5375,1.9709296653984973,95.3611111111111,1720.3174603174602,189,234,202,218,221,142
11,295.3220338983051,2.0500483558994196,83.55555555555556,1759.6923076923076,169,212,179,205,142,127
0,267.2168674698795,18.170357420357423,85.16666666666667,1787.8923076923077,158,195,162,183,120,118
1,254.9125,15.660766434233267,85.3611111111111,1788.764705882353,158,176,149,106,106,104
2,265.93243243243245,12.049774642367234,91.25,1834.3629032258063,151,165,131,95,100,87
3,288.9107142857143,8.897067448680351,78.33333333333333,1736.4928571428572,167,156,72,93,106,88
4,298.2094594594595,7.248414711477489,100.91666666666667,1692.832,178,109,79,97,120,81
5,329.03740157480314,5.770193578480915,73.58333333333333,1829.5579710144928,186,110,77,102,124,78
6,1213.2836257309941,6.227765946658555,73.83333333333333,2360.349633251834,251,159,147,159,197,125
7,1667.2518518518518,2.4524292353189687,90.33333333333333,2735.364779874214,194,214,209,222,240,236
8,338.0552147239264,2.0403587443946187,86.8888888888889,1810.5407407407408,195,221,211,231,240,240
9,325.09615384615387,1.7511520737327193,93.1111111111111,1818.3614457831325,195,224,200,232,234,217
10,358.14102564102564,1.9675560946027892,87.5,1943.015873015873,188,218,183,221,215,139
11,295.49397590361446,2.3663728897715988,93.0,1818.1904761904761,171,201,171,201,134,129
0,283.7260273972603,17.800411916850276,90.22222222222223,1509.7586206896551,158,202,156,191,120,122
1,311.0,15.63965884861407,81.27777777777779,1822.6625,147,188,145,118,97,109
2,323.2014925373134,11.124984041874121,94.83333333333333,1794.2434782608696,140,165,134,107,101,99
3,288.1638418079096,8.652265861027189,76.13888888888887,1865.703947368421,150,150,72,108,89,93
4,325.3961038961039,6.9370370370370384,100.19444444444444,1904.6934306569342,164,153,82,109,107,87
5,343.4148296593186,6.393188854489164,73.97222222222221,1942.636803874092,179,106,69,106,103,83
6,1131.244776119403,5.312287568235658,83.72222222222221,2486.244498777506,263,190,115,161,169,124
7,1775.025641025641,1.9684684684684683,83.5,2767.6296296296296,200,221,206,237,240,228
8,718.0852272727273,1.5228254666992744,93.16666666666667,2138.686567164179,201,230,212,240,240,240
9,293.98850574712645,1.4551813892955912,87.1111111111111,1980.2537313432836,202,232,212,240,240,240
10,255.6818181818182,1.372451224878979,90.94444444444446,1896.3829787234042,192,225,197,222,221,146
11,271.90909090909093,1.3486560418648905,88.55555555555554,1750.5967741935483,182,212,185,203,138,131
0,276.2637362637363,18.29218027734977,89.66666666666667,1683.904761904762,161,206,158,179,122,118
1,287.59302325581393,15.345834753949315,80.30555555555556,1847.1315789473683,169,183,139,111,125,111
2,285.96598639455783,11.498883928571429,97.91666666666667,1821.416,153,161,131,109,115,99
3,291.03592814371257,8.561436541143655,76.75,1725.4154929577464,156,154,81,114,110,102
4,296.3045685279188,7.524293405114403,99.91666666666667,1775.846625766871,192,153,74,113,112,99
5,344.61725663716817,6.420473467023818,71.80555555555556,1876.4934383202099,203,123,76,118,117,90
6,1287.596125186289,6.26290215334254,87.16666666666667,2593.7682619647353,265,197,125,160,162,120
