,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,headway_mean0,headway_mean1,headway_mean2,headway_mean3,headway_mean4,headway_mean5,headway_mean6,headway_mean7,headway_mean8,headway_mean9,headway_mean10,headway_mean11,headway_var0,headway_var1,headway_var2,headway_var3,headway_var4,headway_var5,headway_var6,headway_var7,headway_var8,headway_var9,headway_var10,headway_var11
0,0,,,,,,28.942129629634866,,285.2196939976461,1288.9647004180213,536.0664189503019,5.1683400922422775,444.625,446.4782608695652,447.39130434782606,447.04545454545456,449.09090909090907,452.76190476190476,455.3333333333333,457.7,459.5,459.6842105263158,459.94736842105266,461.0,3812.4010416666665,4116.9451795841205,3132.4120982986774,2134.6797520661157,694.0826446280993,425.1337868480726,216.3174603174603,201.91000000000003,894.55,1147.1634349030471,1362.7867036011078,1694.3333333333333
0,0,,,,,,25.08101851852387,,254.2559713375796,1270.6428237494156,491.40579710144925,4.458762329200109,438.5833333333333,438.5833333333333,438.69565217391306,438.69565217391306,439.27272727272725,443.5,445.6190476190476,448.25,448.7,446.89473684210526,447.36842105263156,447.63157894736844,3147.9097222222226,3324.076388888889,2565.2551984877123,1905.1682419659733,1292.925619834711,1138.7954545454545,279.8548752834468,153.5875,919.21,746.8310249307478,671.3905817174515,692.9695290858726
0,0,,,,,,30.4826388888961,,337.79516191962546,1284.1341067285382,570.7271461716938,5.098219365398292,444.25,443.39130434782606,443.7826086956522,444.8636363636364,450.8636363636364,454.4761904761905,456.76190476190476,459.05,459.36842105263156,459.4736842105263,459.7368421052632,458.44444444444446,3360.4375,3568.6729678638944,2160.5179584120983,1397.117768595041,875.3904958677687,620.5351473922902,589.6099773242631,331.5475,459.0747922437674,568.8808864265928,656.5096952908589,661.3580246913581
0,0,,,,,,27.48611111111836,,303.2354581673307,1280.7724892908138,540.0204664445503,5.67744115865867,438.9583333333333,439.4166666666667,442.0,443.4347826086956,443.5,447.72727272727275,450.6190476190476,452.6,453.95,454.36842105263156,455.42105263157896,454.5,2979.123263888889,3122.243055555555,2530.0,1875.637051039697,1091.0681818181818,888.289256198347,253.37868480725623,226.24,679.5475,729.6011080332411,930.7700831024931,1242.5833333333333
0,0,,,,,,29.002314814824395,,284.5933014354067,1311.1865499769692,555.4850299401197,5.064022250148024,442.2083333333333,445.95652173913044,446.5652173913044,445.1363636363636,446.5,450.1904761904762,453.1904761904762,455.15,455.15,456.7368421052632,457.36842105263156,458.6666666666667,3491.331597222222,3402.824196597354,2326.332703213611,1387.663223140496,703.6136363636364,444.72562358276645,225.58276643990925,308.3275,592.7275,938.4044321329641,1203.7063711911358,1441.111111111111
0,0,,,,,,26.00347222222535,,258.4600715137068,1300.0374707259953,502.74051522248243,5.039187053910753,437.9583333333333,438.375,437.4347826086956,438.0869565217391,441.22727272727275,445.1818181818182,447.6666666666667,447.25,447.85,447.10526315789474,447.2631578947368,447.63157894736844,4207.373263888889,4542.817708333333,3500.7674858223054,1957.6446124763702,1167.175619834711,961.4214876033058,481.1746031746031,401.2875,804.4275,881.3573407202216,799.4570637119114,1082.5484764542934
0,0,,,,,,28.259259259265267,,251.99603803486528,1271.7430269775948,511.68267032464564,4.550712257129605,444.125,443.82608695652175,444.4782608695652,444.5652173913044,446.22727272727275,449.1904761904762,450.6190476190476,452.6,453.5,456.2105263157895,456.5263157894737,457.94444444444446,3592.7760416666665,4083.1001890359157,2241.466918714556,1562.9413988657843,798.7210743801653,330.8208616780046,251.09297052154201,106.24000000000001,566.65,776.9030470914128,987.4072022160663,1160.608024691358
0,0,,,,,,26.60069444444871,,256.7411671298134,1307.835396607061,513.8917927556167,5.292882308647472,441.0,441.8333333333333,440.5652173913044,440.8695652173913,442.59090909090907,445.59090909090907,447.95238095238096,450.1,452.05,452.3157894736842,453.0,453.10526315789474,3184.0,3240.055555555556,2456.4196597353493,1689.243856332703,1091.6053719008264,1226.3326446280992,180.99773242630386,418.99000000000007,599.4475,860.0055401662049,1072.5263157894738,1126.1994459833795
0,0,,,,,,28.771990740748922,,316.9808536098923,1279.3802550779405,565.1936702881436,5.1548487644659415,441.75,442.7826086956522,442.95652173913044,443.39130434782606,444.45454545454544,447.9047619047619,450.04761904761904,453.2,456.35,457.94736842105266,458.4736842105263,457.6666666666667,2676.1041666666665,2979.822306238186,2109.345935727788,1303.3686200378067,913.9752066115702,715.5147392290249,394.9024943310657,214.96000000000004,297.52750000000003,397.6288088642659,475.19667590027694,717.7777777777778
0,0,,,,,,26.307870370375408,,246.86895725129844,1295.0111214087117,502.983781278962,4.756976379579556,437.9583333333333,438.125,439.2608695652174,439.69565217391306,442.6363636363636,444.54545454545456,446.57142857142856,448.35,449.7,450.4736842105263,451.5263157894737,452.1578947368421,2937.623263888889,2830.609375,2512.801512287335,1610.4725897920603,1205.685950413223,1156.2479338842977,466.05442176870747,314.02750000000003,548.11,518.2493074792245,605.4072022160665,573.7119113573406
