,time,loc,op,stop
0,7578,0.0,0.0,-1
1,7579,0.0,0.016666666666666666,1
2,7580,0.0,0.016666666666666666,1
3,7581,0.0,0.016666666666666666,1
4,7582,0.0,0.016666666666666666,1
5,7583,0.0,0.016666666666666666,1
6,7584,0.0,0.016666666666666666,1
7,7585,0.007083333333333333,0.016666666666666666,-1
8,7586,0.014166666666666666,0.016666666666666666,-1
9,7587,0.021249999999999998,0.016666666666666666,-1
10,7588,0.028333333333333332,0.016666666666666666,-1
11,7589,0.035416666666666666,0.016666666666666666,-1
12,7590,0.042499999999999996,0.016666666666666666,-1
13,7591,0.049583333333333326,0.016666666666666666,-1
14,7592,0.05666666666666666,0.016666666666666666,-1
15,7593,0.06374999999999999,0.016666666666666666,-1
16,7594,0.07083333333333332,0.016666666666666666,-1
17,7595,0.07791666666666665,0.016666666666666666,-1
18,7596,0.08499999999999998,0.016666666666666666,-1
19,7597,0.09208333333333331,0.016666666666666666,-1
20,7598,0.09916666666666664,0.016666666666666666,-1
21,7599,0.10624999999999997,0.016666666666666666,-1
22,7600,0.1133333333333333,0.016666666666666666,-1
23,7601,0.12041666666666663,0.016666666666666666,-1
24,7602,0.12749999999999997,0.016666666666666666,-1
25,7603,0.1345833333333333,0.016666666666666666,-1
26,7604,0.14166666666666664,0.016666666666666666,-1
27,7605,0.14874999999999997,0.016666666666666666,-1
28,7606,0.1558333333333333,0.016666666666666666,-1
29,7607,0.16291666666666663,0.016666666666666666,-1
30,7608,0.16999999999999996,0.016666666666666666,-1
31,7609,0.1770833333333333,0.016666666666666666,-1
32,7610,0.18416666666666662,0.016666666666666666,-1
33,7611,0.19124999999999995,0.016666666666666666,-1
34,7612,0.19833333333333328,0.016666666666666666,-1
35,7613,0.2054166666666666,0.016666666666666666,-1
36,7614,0.21249999999999994,0.016666666666666666,-1
37,7615,0.21958333333333327,0.016666666666666666,-1
38,7616,0.2266666666666666,0.016666666666666666,-1
39,7617,0.23374999999999993,0.016666666666666666,-1
40,7618,0.24083333333333326,0.016666666666666666,-1
41,7619,0.2479166666666666,0.016666666666666666,-1
42,7620,0.25499999999999995,0.016666666666666666,-1
43,7621,0.2620833333333333,0.016666666666666666,-1
44,7622,0.2691666666666666,0.016666666666666666,-1
45,7623,0.27624999999999994,0.016666666666666666,-1
46,7624,0.28333333333333327,0.016666666666666666,-1
47,7625,0.2904166666666666,0.016666666666666666,-1
48,7626,0.29749999999999993,0.016666666666666666,-1
49,7627,0.30458333333333326,0.016666666666666666,-1
50,7628,0.3116666666666666,0.016666666666666666,-1
51,7629,0.3187499999999999,0.016666666666666666,-1
52,7630,0.32583333333333325,0.016666666666666666,-1
53,7631,0.3329166666666666,0.016666666666666666,-1
54,7632,0.3399999999999999,0.016666666666666666,-1
55,7633,0.3399999999999999,0.041666666666666664,2
56,7634,0.3399999999999999,0.041666666666666664,2
57,7635,0.3399999999999999,0.041666666666666664,2
58,7636,0.3399999999999999,0.041666666666666664,2
59,7637,0.3399999999999999,0.041666666666666664,2
60,7638,0.3399999999999999,0.041666666666666664,2
61,7639,0.3399999999999999,0.041666666666666664,2
62,7640,0.3399999999999999,0.041666666666666664,2
63,7641,0.3399999999999999,0.041666666666666664,2
64,7642,0.3399999999999999,0.041666666666666664,2
65,7643,0.3399999999999999,0.041666666666666664,2
66,7644,0.3399999999999999,0.041666666666666664,2
67,7645,0.3399999999999999,0.041666666666666664,2
68,7646,0.3399999999999999,0.041666666666666664,2
69,7647,0.3399999999999999,0.041666666666666664,2
70,7648,0.3399999999999999,0.041666666666666664,2
71,7649,0.3399999999999999,0.041666666666666664,2
72,7650,0.3399999999999999,0.041666666666666664,2
73,7651,0.3399999999999999,0.041666666666666664,2
74,7652,0.3399999999999999,0.041666666666666664,2
75,7653,0.3399999999999999,0.041666666666666664,2
76,7654,0.3399999999999999,0.041666666666666664,2
77,7655,0.3399999999999999,0.041666666666666664,2
78,7656,0.3399999999999999,0.041666666666666664,2
79,7657,0.3399999999999999,0.041666666666666664,2
80,7658,0.3399999999999999,0.041666666666666664,2
81,7659,0.3399999999999999,0.041666666666666664,2
82,7660,0.3399999999999999,0.041666666666666664,2
83,7661,0.3399999999999999,0.041666666666666664,2
84,7662,0.3399999999999999,0.041666666666666664,2
85,7663,0.3399999999999999,0.041666666666666664,2
86,7664,0.3399999999999999,0.041666666666666664,2
87,7665,0.3399999999999999,0.041666666666666664,2
88,7666,0.3399999999999999,0.041666666666666664,2
89,7667,0.34708333333333324,0.041666666666666664,-1
90,7668,0.3541666666666666,0.041666666666666664,-1
91,7669,0.3612499999999999,0.041666666666666664,-1
92,7670,0.36833333333333323,0.041666666666666664,-1
93,7671,0.37541666666666657,0.041666666666666664,-1
94,7672,0.3824999999999999,0.041666666666666664,-1
95,7673,0.3895833333333332,0.041666666666666664,-1
96,7674,0.39666666666666656,0.041666666666666664,-1
97,7675,0.4037499999999999,0.041666666666666664,-1
98,7676,0.4108333333333332,0.041666666666666664,-1
99,7677,0.41791666666666655,0.041666666666666664,-1
100,7678,0.4249999999999999,0.041666666666666664,-1
101,7679,0.4320833333333332,0.041666666666666664,-1
102,7680,0.43916666666666654,0.041666666666666664,-1
103,7681,0.44624999999999987,0.041666666666666664,-1
104,7682,0.4533333333333332,0.041666666666666664,-1
105,7683,0.46041666666666653,0.041666666666666664,-1
106,7684,0.46749999999999986,0.041666666666666664,-1
107,7685,0.4745833333333332,0.041666666666666664,-1
108,7686,0.4816666666666665,0.041666666666666664,-1
109,7687,0.48874999999999985,0.041666666666666664,-1
110,7688,0.4958333333333332,0.041666666666666664,-1
111,7689,0.5029166666666666,0.041666666666666664,-1
112,7690,0.5099999999999999,0.041666666666666664,-1
113,7691,0.5170833333333332,0.041666666666666664,-1
114,7692,0.5241666666666666,0.041666666666666664,-1
115,7693,0.5312499999999999,0.041666666666666664,-1
116,7694,0.5383333333333332,0.041666666666666664,-1
117,7695,0.5454166666666665,0.041666666666666664,-1
118,7696,0.5524999999999999,0.041666666666666664,-1
119,7697,0.5595833333333332,0.041666666666666664,-1
120,7698,0.5666666666666665,0.041666666666666664,-1
121,7699,0.5737499999999999,0.041666666666666664,-1
122,7700,0.5808333333333332,0.041666666666666664,-1
123,7701,0.5879166666666665,0.041666666666666664,-1
124,7702,0.5949999999999999,0.041666666666666664,-1
125,7703,0.6020833333333332,0.041666666666666664,-1
126,7704,0.6091666666666665,0.041666666666666664,-1
127,7705,0.6162499999999999,0.041666666666666664,-1
128,7706,0.6233333333333332,0.041666666666666664,-1
129,7707,0.6304166666666665,0.041666666666666664,-1
130,7708,0.6374999999999998,0.041666666666666664,-1
131,7709,0.6445833333333332,0.041666666666666664,-1
132,7710,0.6516666666666665,0.041666666666666664,-1
133,7711,0.6587499999999998,0.041666666666666664,-1
134,7712,0.6658333333333332,0.041666666666666664,-1
135,7713,0.6729166666666665,0.041666666666666664,-1
136,7714,0.6799999999999998,0.041666666666666664,-1
137,7715,0.6870833333333332,0.041666666666666664,-1
138,7716,0.6941666666666665,0.041666666666666664,-1
139,7717,0.7012499999999998,0.041666666666666664,-1
140,7718,0.7083333333333331,0.041666666666666664,-1
141,7719,0.7154166666666665,0.041666666666666664,-1
142,7720,0.7224999999999998,0.041666666666666664,-1
143,7721,0.7295833333333331,0.041666666666666664,-1
144,7722,0.7366666666666665,0.041666666666666664,-1
145,7723,0.7437499999999998,0.041666666666666664,-1
146,7724,0.7508333333333331,0.041666666666666664,-1
147,7725,0.7579166666666665,0.041666666666666664,-1
148,7726,0.7649999999999998,0.041666666666666664,-1
149,7727,0.7720833333333331,0.041666666666666664,-1
150,7728,0.7791666666666665,0.041666666666666664,-1
151,7729,0.7862499999999998,0.041666666666666664,-1
