,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
0,265.825,16.80746553552492,63.76388888888973,1914.0151515151515,165,193,169,185,183,130
1,246.15853658536585,13.568867880376281,67.80555555556235,1607.8783783783783,151,184,152,168,161,113
2,258.81021897810217,10.80459231490159,67.05555555555979,1580.7857142857142,137,157,137,151,98,96
3,259.24691358024694,8.158966716343766,65.71527777777975,1830.0,116,133,142,143,99,99
4,230.05696202531647,6.054000981836032,64.8888888888894,1673.3455882352941,120,139,139,86,93,102
5,246.3320158102767,3.6298478154148253,65.00694444444277,1687.4951219512195,121,129,133,91,95,110
6,482.3443396226415,3.0719438877755514,61.41666666666234,1872.4543761638733,197,184,144,149,144,180
7,1037.827361563518,1.6089778076664427,58.55555555555025,2148.973821989529,284,290,217,225,231,240
8,432.52095808383234,1.0593288199752495,60.0833333333274,1675.3007518796992,283,223,229,235,236,240
9,251.71,0.8477144418138771,67.20833333333198,1569.698795180723,282,226,229,237,232,239
10,245.8395061728395,0.6963048498845266,63.3333333333341,1442.9565217391305,193,224,217,220,220,225
11,248.6865671641791,0.959247076023392,62.08333333333393,1493.1458333333333,178,215,197,209,203,214
0,246.6,16.585555455120673,62.52777777777843,1593.7619047619048,153,170,162,185,187,105
1,241.48979591836735,13.504260187935145,66.84027777778444,1574.0975609756097,146,156,158,166,169,98
2,244.0,11.298418972332016,66.6666666666708,1554.909090909091,133,136,143,167,97,83
3,236.72611464968153,8.994424242424241,64.44444444444632,1636.175572519084,131,129,145,162,94,89
4,246.9044585987261,5.9277924541082445,64.11111111111153,1565.1142857142856,124,122,153,116,91,97
5,251.02217741935485,4.064258658008658,64.61111111110937,1669.0096618357488,116,131,140,121,88,108
6,590.3230016313214,2.4238866396761134,59.82638888888465,1964.4761904761904,175,201,128,169,155,160
7,983.9337539432177,1.841970310391363,56.9166666666614,2123.6298076923076,276,296,216,227,227,240
8,346.1787709497207,1.2522157785315677,57.05555555554946,1712.2739726027398,281,232,218,239,233,240
9,248.51401869158877,1.2362884771536136,65.01388888888665,1588.3846153846155,284,235,208,231,235,233
10,239.53012048192772,1.2870296942461892,63.083333333334075,1655.5967741935483,192,215,194,218,230,212
11,234.42028985507247,1.4312445604873802,61.69444444444499,1771.5263157894738,170,193,173,206,203,204
0,245.38823529411764,17.16345405825914,63.083333333334075,1509.8857142857144,148,175,177,185,189,132
1,253.25,14.691887822322608,66.82638888889555,1690.4533333333334,130,163,167,175,167,122
2,224.484126984127,13.144897030378884,67.55555555555979,1627.0096153846155,115,144,163,161,90,126
3,236.7621951219512,9.232893450635384,65.28472222222419,1605.4173228346456,111,146,146,137,92,112
4,230.98863636363637,6.215320910973086,65.05555555555603,1598.8581081081081,115,130,151,93,94,107
5,238.84288747346073,4.540384109444884,65.05555555555385,1726.0339425587467,114,145,152,97,98,118
6,489.4907975460123,2.771690427698574,61.1666666666626,1844.467166979362,171,191,138,154,156,172
7,1194.1524390243903,1.699763033175356,54.3402777777712,2357.1857142857143,283,296,215,224,219,240
8,369.74342105263156,0.7377126482643547,60.33333333332754,1765.8943089430895,298,222,218,235,238,240
9,248.78823529411764,0.8982406963449268,67.22916666666539,1697.1076923076923,290,217,217,232,235,236
10,229.02272727272728,1.1109808009729822,62.61111111111177,1746.5230769230768,191,214,204,223,223,224
11,253.4025974025974,1.3115577889447239,61.77777777777833,1680.1935483870968,171,192,196,207,210,218
0,235.57142857142858,16.036396234872257,63.0416666666674,1548.5507246376812,147,181,160,189,179,114
1,257.85714285714283,12.885734003746427,66.91666666667335,1744.0428571428572,140,157,142,179,159,105
2,223.15972222222223,10.532261933317345,67.38888888889308,1626.781512605042,125,144,131,163,100,95
3,227.17469879518072,7.795638323940211,65.60416666666869,1775.3082191780823,128,137,128,159,95,95
4,250.15189873417722,5.868048499627448,63.90972222222152,1667.1692307692308,131,145,134,112,95,86
5,245.2173913043478,2.8895643363728474,64.45833333333165,1622.27868852459,139,149,140,92,93,92
6,329.1483870967742,2.4766990291262134,59.14583333332909,1747.81425891182,220,217,142,153,138,160
7,1439.1953642384105,0.9482573726541557,55.99999999999468,2375.8813559322034,286,307,215,222,231,231
8,311.0375939849624,0.8773137247799472,60.16666666666078,1704.0434782608695,293,240,214,231,235,240
9,242.35051546391753,0.9681556833259621,65.06249999999851,1607.2875,279,240,212,229,229,239
10,243.7051282051282,1.140096618357488,62.444444444445104,1599.5384615384614,184,222,189,212,214,221
11,265.3285714285714,1.0832128746265781,61.86111111111168,1657.701754385965,169,206,178,197,200,203
0,241.8279569892473,17.46564093698678,63.013888888889625,1592.4827586206898,149,192,176,183,198,108
