,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
10,207.90361445783134,1.4907788390889054,[8.570968],1508.5394736842106,244,266,204,214,213,220
11,205.08695652173913,1.387509976057462,[10.5525255],1459.9827586206898,231,238,189,202,202,191
0,206.1720430107527,13.982359767891682,[13.9935465],1457.358024691358,198,165,161,169,183,158
1,229.46875,11.81439330543933,21.024813,1584.3908045977012,194,146,145,163,170,138
2,218.66463414634146,8.926052840683354,[18.553278],1468.0684931506848,141,134,125,154,158,127
3,225.77018633540374,5.488490148773622,[20.17456],1393.5724137931034,130,133,128,153,151,134
4,203.90361445783134,3.5093984962406015,32.54028,1550.4962406015038,132,118,127,139,155,127
5,211.35639412997904,1.6471502900544226,[60.570736],1544.4565756823822,126,114,128,126,137,96
6,242.43009118541033,2.743120013027195,[8.8479805],1509.1955719557195,192,179,181,186,202,128
7,352.8378378378378,2.1662963648707034,[12.509128],1548.421686746988,250,285,277,252,209,200
8,258.00621118012424,1.384231069476971,[10.340529],1476.7410071942445,275,302,307,194,231,216
9,234.6421052631579,1.3327630453378956,[10.992684],1352.7307692307693,269,297,301,197,231,208
10,218.2134831460674,1.5619047619047617,[16.297329],1380.7848101265822,237,285,204,190,223,205
11,237.6153846153846,1.3133093525179858,[6.628283],1636.8695652173913,220,257,187,190,211,186
0,228.3953488372093,14.64,[11.255578],1504.1818181818182,185,178,171,179,167,179
1,237.4891304347826,11.722377476538062,19.973005,1665.0357142857142,167,158,154,159,161,160
2,226.24242424242425,9.52527646129542,[6.44927],1550.7264957264956,116,155,148,141,146,138
3,211.38787878787878,6.276411374014114,[18.734083],1548.6690140845071,110,146,140,124,145,138
4,207.3139534883721,4.067681895093063,[54.922436],1526.298611111111,114,145,133,115,152,129
5,228.6182902584493,3.285375494071146,[43.592728],1584.9443155452436,130,161,135,105,148,91
6,276.4060995184591,2.7459498027365066,[8.144528],1568.9776951672864,176,206,190,186,169,156
7,408.7521865889213,1.537381537381537,[7.380366],1496.8731343283582,251,292,288,292,213,218
8,238.28947368421052,0.8759145975770659,[8.739438],1516.8,270,311,305,230,234,238
9,214.73873873873873,0.8654816765415843,[17.010386],1290.774193548387,257,302,283,216,230,231
10,245.0,1.1225676664228237,[13.015777],1497.0933333333332,241,288,191,211,214,222
11,214.59016393442624,1.0846922462030375,[8.459308],1605.2857142857142,216,268,180,200,188,199
0,219.68965517241378,15.266012950971325,[7.2824435],1403.0675675675675,217,167,159,172,185,181
1,234.4090909090909,12.486072874493926,[19.142897],1540.5,206,152,153,146,167,164
2,214.8724832214765,9.607164821648215,[27.00821],1475.0359712230215,124,133,130,132,142,152
3,235.6,6.753703703703704,[20.363611],1574.4324324324325,135,135,127,135,140,138
4,235.11731843575419,4.796204620462046,50.611713,1544.4900662251655,147,127,128,139,129,138
5,217.13861386138615,4.178853754940711,[50.737804],1550.906976744186,147,122,133,146,134,110
6,277.20382165605093,3.6231183247834506,[19.851847],1541.8977695167287,198,195,186,202,157,143
7,414.762987012987,2.1078122263093366,[6.06405],1567.84765625,260,289,288,267,232,221
8,302.23312883435585,1.4520174482006543,[6.6435533],1506.0,274,304,301,221,238,234
9,254.76470588235293,1.6173092444278885,[6.567678],1391.7176470588236,271,306,286,207,230,234
10,193.8641975308642,1.8445054945054946,[9.169005],1467.3055555555557,247,290,188,196,230,214
11,219.09876543209876,1.7452569169960475,[19.648905],1593.3382352941176,233,264,180,186,212,190
0,239.05747126436782,15.102624768946397,[3.2625234],1699.379746835443,213,160,162,173,187,187
1,236.07843137254903,11.581652892561985,[21.253859],1609.2857142857142,193,138,143,155,168,171
2,226.89583333333334,9.271877486077964,16.20816,1574.0472440944882,135,116,133,151,152,151
3,234.23837209302326,6.622549019607843,26.493727,1618.1310344827587,127,128,120,153,134,154
4,220.77987421383648,4.953623188405798,[54.873806],1519.2147651006712,129,137,118,152,128,116
5,232.35845213849288,3.7269339356295874,[83.41166],1532.3595238095238,123,146,122,134,115,130
6,339.96339677891655,3.4408233276157802,[11.031433],1623.105633802817,186,204,167,197,118,188
