,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
10,272.15658362989325,1.2346183547546046,7.18939393939394,185.2319391634981,803,783,698,677,646,612
11,261.4657534246575,1.4570472803243213,6.86969696969697,201.52238805970148,790,705,628,624,601,543
0,244.32740213523132,6.222325854755455,2.983333333333333,208.88888888888889,706,628,558,581,518,462
1,249.4061135371179,5.409051361549739,3.8333333333333335,213.85185185185185,673,512,516,519,457,428
2,222.79338842975207,4.609298882144835,2.2015151515151516,234.180790960452,563,447,450,457,402,362
3,247.4640522875817,3.7847821278478206,4.783333333333334,242.74774774774775,550,405,406,418,353,334
4,239.75213675213675,4.149542198214765,9.825757575757576,247.27050997782706,588,369,365,386,344,321
5,277.5342667649226,4.136162421022979,9.656060606060606,264.8142968142968,589,340,313,373,329,315
6,425.9064976228209,4.836119930480713,18.318181818181817,237.26377952755905,809,551,411,474,452,424
7,514.6450892857143,1.9930228192043142,20.459090909090907,183.94811320754718,847,858,842,733,659,568
8,319.80131004366814,0.9029363943808533,13.99090909090909,169.1945080091533,856,866,865,866,691,661
9,247.78291814946618,1.0125229321209224,13.496969696969698,166.43956043956044,843,844,841,751,667,631
10,242.988416988417,1.2401876413215889,8.448484848484847,179.4149377593361,829,754,771,686,615,578
11,248.975845410628,1.3767202897330078,4.466666666666666,192.755,785,705,625,633,568,514
0,233.8395061728395,6.510584003385527,2.1,204.58008658008657,679,651,575,569,526,475
1,226.74248927038627,5.598292849478099,2.7606060606060603,222.40358744394618,611,530,529,520,454,416
2,243.32159624413146,4.514383951595798,2.893939393939394,223.12468827930175,543,450,461,451,396,373
3,229.37723214285714,3.541427081058786,2.4621212121212124,257.0785219399538,489,430,433,418,373,355
4,244.81861575178996,3.0941713178887276,3.901515151515152,249.95979899497488,499,405,391,392,339,352
5,261.7262491203378,2.9709437848972735,5.978787878787879,260.3340823970037,510,368,356,346,330,326
6,416.11802232854865,4.659393939393938,13.090909090909092,234.7871982032566,769,588,438,462,445,448
7,501.11672278338943,2.497584177388448,18.616666666666667,178.94152046783626,835,868,843,769,639,542
8,258.5364238410596,1.4075168918918919,15.301515151515153,157.11136890951275,836,869,854,852,698,627
9,287.24281150159743,1.483864934711643,7.766666666666667,162.92666666666668,820,842,833,824,670,606
10,235.384,1.7768803634528016,2.85,166.4149377593361,785,805,787,700,612,556
11,218.1086956521739,1.619448340345956,2.2606060606060607,176.8909090909091,722,744,653,644,573,528
0,223.62770562770564,6.49280851806598,3.7469696969696975,202.7927927927928,613,645,550,500,442,620
1,210.97345132743362,5.288503211063393,1.737878787878788,217.54377880184333,544,561,492,444,401,544
2,233.42710997442455,4.315659208799089,2.293939393939394,219.8957219251337,484,437,431,400,341,488
3,227.79139784946236,3.3748610257079155,4.08030303030303,224.97716894977168,474,385,399,367,315,463
4,227.7304964539007,2.9044309527613574,5.439393939393939,246.0935960591133,439,358,358,353,323,445
5,229.43258832011534,2.491267905698988,6.345454545454545,254.5787878787879,434,323,335,340,295,435
6,326.2317996505533,3.5097918312227687,14.121212121212123,220.36735941320293,681,449,449,466,415,559
7,450.23782559456396,2.495601078744798,16.590909090909093,174.46916565900847,819,796,700,658,581,753
8,260.30607476635515,1.987249145851992,13.12121212121212,148.25181598062954,834,845,798,744,630,787
9,227.28727272727272,2.061564036656236,4.815151515151515,146.6098484848485,815,824,795,728,548,764
10,231.488,1.9189189189189189,3.4,172.08860759493672,749,768,720,673,523,711
11,225.65531914893617,1.8876404494382022,3.9727272727272727,178.22972972972974,687,702,657,562,465,665
0,253.89711934156378,7.030577031341995,7.916666666666667,196.24669603524228,716,629,600,554,499,475
1,260.7049808429119,6.356500198082182,5.584848484848485,206.6867469879518,666,560,535,510,451,405
2,234.79002624671915,5.129145461198151,6.757575757575758,230.63114754098362,569,484,477,443,406,354
3,239.99113082039912,4.098512197790176,8.325757575757576,246.05299539170508,540,428,418,416,361,330
4,243.13771186440678,3.4180537772087067,6.996969696969697,251.09606986899564,547,401,383,365,332,315
5,273.13058659217876,3.0919418399239023,8.254545454545456,265.4089552238806,548,362,363,328,317,312
6,451.23506849315066,5.307499195365304,18.016666666666666,243.67076023391812,815,586,448,437,440,381
7,557.0845986984816,2.200536471402613,19.6969696969697,189.47121034077557,844,864,834,730,619,554
8,312.45969498910677,1.5732523665177622,17.763636363636362,160.42824601366743,848,876,859,839,673,606
9,262.2059800664452,1.4781838316722034,10.5,169.46315789473684,844,858,837,731,662,583
10,225.16666666666666,1.8371941978783286,6.666666666666667,163.84279475982532,809,815,708,681,619,540
