,stw,sto,sth
0,262.93333333333334,0.6416666666666667,0.0
1,209.70886075949366,1.6196236559139785,165.53333333333347
2,192.56,1.2873931623931625,155.57083333333347
3,204.01111111111112,1.6845238095238098,146.7758333333334
4,250.4406779661017,2.223958333333334,146.49375000000026
5,211.76190476190476,2.084737827715356,142.9125000000004
6,215.39772727272728,3.098646723646724,144.08833333333394
7,237.25225225225225,3.596789161098738,144.70875
8,245.15625,3.9343727977448912,133.25791666666393
9,265.6666666666667,4.153735632183908,136.717499999997
10,260.18666666666667,4.984047619047619,154.99291666666585
11,277.1578947368421,4.5995661280670275,142.68791666666593
12,286.4047619047619,4.982410611303345,136.16916666666648
13,255.03184713375796,5.9206652758460825,139.05000000000123
14,279.69686411149826,8.187392722279435,129.65208333333553
15,295.26428571428573,8.575545171339565,121.14375000000291
16,293.6475095785441,9.722741433021806,112.92958333333426
17,303.5773195876289,11.454313543599257,102.27291666666629
18,341.4548192771084,13.183687943262415,89.95208333333404
19,375.73408239700376,13.944505628976996,88.72416666667068
20,935.7178841309824,10.69570925046756,88.85541666666684
21,2350.2072072072074,6.70572297118689,86.25791666665077
22,2540.605577689243,4.398696832008078,83.08333333332803
23,2978.0504731861197,2.0028735632183907,80.40458333333414
24,3559.5123966942147,0.0,74.31625000001367
25,3180.8155339805826,0.0,62.262500000008174
26,441.26666666666665,0.1538832609744332,52.18999999998442
27,304.8047337278106,0.35004934616333583,36.2883333333239
28,363.45454545454544,0.3849960411718132,32.61249999999035
29,293.8550724637681,0.4248938428874735,33.942916666670214
30,308.9837398373984,0.4069117429290685,28.455416666679593
31,301.921568627451,0.5572966891674702,26.435000000014583
32,370.3709677419355,0.7238095238095238,10.365416666664025
33,300.0,1.00509822763186,19.594999999993156
34,273.5769230769231,0.9870735965619125,0.0
35,293.85380116959067,1.349047619047619,0.0
36,328.06756756756755,1.4327172503242542,0.0
37,330.7037037037037,1.25,0.0
38,0.0,0.0,0.0
0,315.85714285714283,2.130952380952381,0.0
1,217.58139534883722,1.553333333333333,168.75041666666667
2,220.9090909090909,1.3757645259938835,159.21875000000034
3,203.8181818181818,1.2515576323987538,149.81374999999989
4,213.6875,1.8013942931258107,151.5100000000006
5,182.58823529411765,1.8640350877192982,152.691250000001
6,231.62105263157895,2.5117521367521367,151.4083333333347
7,220.61016949152543,2.5097556528081695,143.02833333333243
8,270.7894736842105,2.6967496542185345,149.10166666666703
9,196.6,2.3018916155419222,143.3437499999963
10,237.67924528301887,2.5712468193384224,159.24166666666721
11,243.25,2.858447488584475,144.17000000000203
12,234.22222222222223,2.8203211517165006,136.9033333333347
13,261.1741573033708,4.091166231505657,142.78916666666396
14,262.9712230215827,5.866162867525602,133.82458333333054
15,279.1194968553459,6.6140117994100285,121.61291666666672
16,253.88671875,7.805220883534137,108.75083333333423
17,283.39364303178485,8.972610549276224,103.25208333333732
18,330.9186746987952,10.05587219343696,95.2770833333326
19,873.6123188405797,10.21745342101143,90.93291666666669
20,1660.1565656565656,6.55245057375916,90.0
21,2130.985754985755,4.4050088821215585,92.41416666665653
22,966.2190476190476,3.6326975816504614,90.08999999998468
23,2755.0944055944055,1.2460082526013636,90.11666666665633
24,4407.962750716332,0.0,85.45874999998951
25,3517.4346405228757,0.0,59.51958333333089
26,310.93333333333334,0.09089272858171346,49.120000000008936
27,286.03614457831327,0.27835562159484895,35.174583333331036
28,322.56666666666666,0.16390894504612918,28.633333333343256
29,289.08474576271186,0.23589494163424124,32.11833333333245
30,305.0409836065574,0.3528108768713718,21.21541666668369
31,258.46534653465346,0.3977913144372617,9.496250000001552
32,279.5820895522388,0.46568627450980393,2.6158333333328443
33,346.56,0.6120892018779343,18.155000000007256
34,233.1304347826087,0.3724212812160695,0.0
35,312.6792452830189,0.8095238095238094,0.0
36,295.53333333333336,0.7591863517060368,0.0
37,305.0571428571429,0.9798850574712641,0.0
38,0.0,0.0,0.0
0,149.07692307692307,1.073717948717949,0.0
1,234.3235294117647,0.8842592592592593,165.9245833333332
2,189.41666666666666,1.1474358974358974,157.1683333333331
3,206.65740740740742,1.2007575757575757,149.27500000000018
4,230.35135135135135,1.7950121654501217,149.6150000000006
5,210.33333333333334,1.7044364508393284,149.20416666666696
6,225.85714285714286,2.349089635854342,147.5299999999998
7,257.716814159292,3.07387190684134,137.65166666666607
8,276.23333333333335,2.8533755274261603,138.88749999999962
9,265.0,3.1080246913580245,140.35333333333426
10,310.7068965517241,3.62468193384224,151.4916666666679
11,252.3148148148148,4.4847197376267145,139.658750000002
12,257.43333333333334,4.64319248826291,129.18875000000335
13,266.4620253164557,5.1200354609929075,135.3666666666698
14,287.6679104477612,8.546178343949045,124.69166666666877
15,283.4939024390244,8.261888057374493,117.60166666666903
16,292.60227272727275,9.83497679814385,110.71208333333227
17,296.43250688705234,10.718293700458908,99.29333333332956
18,322.8545454545455,11.188018018018019,92.82749999999972
19,398.780303030303,12.162609161311583,89.69583333332572
20,1383.354347826087,9.079418344519015,93.05916666665685
21,2332.224242424242,5.628223726627983,90.4566666666591
22,1120.0528634361233,5.197015680323723,89.00999999998811
23,2370.2540192926044,1.3652013664149587,76.92458333330684
24,3411.1093333333333,0.0,62.64999999999577
25,3933.54,0.0,37.48166666666395
26,285.85393258426967,0.12411217242223853,30.83374999999182
27,328.23668639053255,0.33058882235528947,10.130833333323588
28,307.04545454545456,0.49257028112449797,7.608749999989176
29,302.958904109589,0.47006385421150815,6.7358333333240425
30,311.7542372881356,0.4299694189602447,1.5574999999870514
31,270.0659340659341,0.44713740458015266,2.6737499999855885
32,327.140625,0.5769652738027093,0.0
33,297.7916666666667,0.7074275362318839,15.817916666636705
34,304.7692307692308,0.8364799446749653,5.7641666666491105
35,257.6927710843373,1.0534504004929144,0.0
36,299.52941176470586,1.0307692307692307,0.0
37,297.6666666666667,1.1016899766899766,0.0
38,0.0,0.0,0.0
0,220.1,1.1833333333333333,0.0
1,191.64646464646464,1.0185185185185184,169.53666666666666
2,230.54545454545453,1.1510416666666667,161.98083333333344
3,215.8842105263158,1.8249235474006111,152.6174999999997
4,205.86666666666667,1.9329306071871128,151.41999999999993
5,183.3684210526316,1.884292565947242,154.14208333333394
6,218.83783783783784,1.9108527131782944,150.95583333333465
7,232.5531914893617,2.521806853582555,137.655
8,254.80555555555554,3.0011111111111113,142.5562500000004
9,230.30434782608697,3.1463768115942026,135.2295833333321
10,226.890625,3.3503451676528604,150.7295833333334
11,232.953125,3.3261390887290165,127.58249999999968
12,269.96666666666664,3.4929078014184394,125.5124999999994
