,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD
0,57,-0.0037233347280157935,7.109518633948432,-1.4914503171319244,-1.1820234620874264,-0.3094268550444982,71.25641025641026,0.12573783,1890.213899112362,1601.2020149832085,2133.6349780418495,2.571676043594756
0,7,0.006126922348307239,4.150199068917169,-1.3839615053813392,-1.0516955043769876,-0.3322660010043521,71.14850427350427,0.12220311,2159.305928527164,1577.45239889475,2272.4948505400653,2.087099183036583
0,59,-0.011009758855733607,5.40126011106703,-1.412693005804792,-1.1171695138003164,-0.2955234920044755,76.3974358974359,0.13503401,1811.823710208562,1622.2770608375033,1971.1872530945484,1.6947266220187085
0,20,0.0014310131987763776,5.699467606014675,-1.4571032644417026,-1.122727683166525,-0.3343755812751778,75.4551282051282,0.15975495,2087.793868232224,1627.7593078133193,2294.3130571578395,2.7901541048844987
0,24,-0.0054689765804343754,9.629335721333822,-1.7354829648106445,-1.3726700884656462,-0.3628128763449985,76.64102564102564,0.1780018,2383.823155737705,1662.0127291242363,2523.8533604887984,2.768046569108105
0,70,-0.009347556158900261,6.4222193294101295,-1.716793580332213,-1.379918894977848,-0.33687468535436516,72.3525641025641,0.15262431,2113.2229402261714,1549.95943606233,2211.1127875340094,2.4304568634310555
0,54,-0.0036536136435137857,2.1387443674935236,-1.4136747198650332,-1.1131462893745288,-0.3005284304905047,72.67200854700855,0.19809459,1950.1048403707518,1580.9121913973022,1997.2003054212269,2.611601826127953
0,7,-0.013653259724378586,1.338484870062934,-1.2551877038625516,-0.976834452323119,-0.27835325153943247,67.09615384615384,0.24579437,1640.5467020805665,1472.9893312516263,1864.359094457455,2.4947784754966467
0,29,0.007131864006320636,8.833985752529568,-1.6182655402148807,-1.3057675222034295,-0.31249801801145133,65.5267094017094,0.23825349,2078.7106203995795,1575.5872210953346,2175.9036511156187,3.17640492007954
0,31,-0.0036763749602768156,5.049589898851183,-1.4634046649056953,-1.1537006389455124,-0.30970402596018287,66.58760683760684,0.2874968,2043.5505836575876,1571.8676547061882,2173.5065002600104,2.020627989444125
0,30,0.02230165008869436,2.433628877003988,-1.1344300298470258,-0.8467407982135964,-0.2876892316334294,61.210470085470085,0.2952929,1800.5606874328678,1453.6411422795047,1964.6199140763204,2.0134038058018433
0,8,-0.00895184071527587,1.7402810520595975,-1.0844662250963994,-0.8317362531726232,-0.2527299719237763,54.13461538461539,0.22018918,1660.948108108108,1414.6497059575556,1777.436461263104,2.1286855704336265
0,10,0.008389568732430538,3.561715841293335,-0.9853406063621282,-0.7358412225394975,-0.2494993838226308,46.542735042735046,0.16182008,1671.8436669619132,1317.597375328084,1769.7535433070866,1.9060924424477723
0,10,0.007356223339835803,1.871602906121148,-1.221395381522527,-0.9563253564957607,-0.2650700250267663,52.631410256410255,0.22576861,1684.9542068361086,1410.4416114227436,1857.964558898521,2.9180154871050954
0,9,-0.0008683681694997682,2.488640626271566,-1.1740189700875228,-0.9063158759692453,-0.2677030941182775,48.60897435897436,0.210237,1876.093117408907,1336.492327365729,1904.1705882352942,2.6932077833337855
0,2,-0.007967455933491388,3.3421870602501764,-0.9022392819202957,-0.6875651775890366,-0.21467410433125914,40.082264957264954,0.16117343,1484.8865755801344,1300.7334694919582,1531.958897115139,2.0349816834226817
0,45,0.029510566757784948,4.555667135450575,-0.8948090487305637,-0.6783039201720478,-0.21650512855851586,39.40811965811966,0.1250236,1415.1460597826087,1280.6715572715573,1561.1302445302445,2.4668676152942672
0,8,0.009648607319427861,3.002046161227756,-0.7966325760856583,-0.5795352290871488,-0.21709734699850944,42.75747863247863,0.16803157,1368.9630055147059,1306.52,1539.5693506493506,2.20637271011217
0,1,-0.001484687440097332,3.9397493998209634,-0.6604875308880022,-0.4614660869659926,-0.19902144392200952,39.60149572649573,0.15150306,1336.3299130046844,1305.3266787658802,1396.4150894477573,1.520040615390981
0,10,-0.0020102729451739127,1.988598452674018,-1.0020382732138362,-0.7797988892259542,-0.22223938398788193,35.75534188034188,0.1070237,1655.5534001743679,1273.684889118102,1632.9079422382672,2.516097505623453
0,78,0.004354126130541165,3.2552270624372692,-0.7774976474536516,-0.5894422134522833,-0.18805543400136818,32.43696581196581,0.089995734,1410.9993079584774,1219.09315943572,1362.686451956348,2.1862389664015187
0,4,0.016479820840888552,2.1305938561757407,-0.7277105021459715,-0.5432633092621608,-0.18444719288381065,32.870726495726494,0.10391854,1251.5676177221062,1209.825152560361,1338.1124966834705,1.3752186086625233
0,1,-0.006937166882885827,4.514869928359985,-0.9704555635155497,-0.7505846570916984,-0.2198709064238511,34.208333333333336,0.08183199,1631.961444715267,1199.8566912539516,1605.5424130663857,1.9789901195742652
0,0,-0.00463159651392036,1.9721597962909274,-0.6820617719123081,-0.47680200865922623,-0.2052597632530819,37.302350427350426,0.10513931,1556.8763321492006,1211.345545598313,1500.4296257248286,2.0032680300953936
0,3,0.0282460314532121,1.3928150468402438,-0.7679321217223057,-0.5501576477259669,-0.21777447399633865,39.659188034188034,0.10926778,1511.3643652561248,1214.451388888889,1560.3904320987654,1.9021886766063296
0,1,0.00628943865497907,0.7367992798487345,-0.8975967167598781,-0.6728060989176147,-0.22479061784226345,45.86752136752137,0.16157489,1780.8875863512665,1332.7822437038922,1570.940981938438,1.947399357135384
0,12,0.004377288743853569,4.7229105366600885,-1.1359652724587856,-0.9268254162333777,-0.20913985622540773,38.047008547008545,0.12544303,1517.5054095826893,1249.349792099792,1524.6754158004157,2.2649412408662095
0,10,2.244197660022312e-05,1.5401912265353732,-1.0110826385214147,-0.7912329077369943,-0.2198497307844199,43.01923076923077,0.15120202,1875.7352697095437,1324.7653271509532,1580.5458526532716,1.7418249411450022
0,1,0.005408327716092269,1.1427928474214342,-0.8509228209776866,-0.6182074491557144,-0.2327153718219723,40.136752136752136,0.17174031,1728.3421948107189,1292.487263556116,1686.732156368222,2.226551292945228
0,50,0.014358047292464308,0.8535101612408956,-0.8386820305321961,-0.6472417029356032,-0.19144032759659305,41.412393162393165,0.17462188,1240.6437256251434,1266.852755905512,1314.7784776902888,2.0183130007028356
0,2,0.02066136420600944,2.0741917292277017,-0.8637337509968281,-0.6596801657478517,-0.20405358524897632,45.1784188034188,0.20948854,1415.763110307414,1331.0805636798723,1425.0271204466897,1.5053244392399354
0,0,0.015153754812975725,0.9968515237172445,-0.7025700025219563,-0.4965121828799369,-0.20605781964201944,41.44230769230769,0.17849404,1470.098848577015,1198.846232179226,1413.0325865580448,2.0175205292886518
0,10,0.0024452927625841564,0.6555741230646769,-0.8872228684401438,-0.6682851362469346,-0.21893773219320894,43.417735042735046,0.19012688,1622.708844415752,1254.2417498081352,1513.6748529035558,2.003034071396687
0,0,0.0010746580859025319,2.062417679362827,-0.5723736268314668,-0.3704890743579489,-0.2018845524735177,33.60149572649573,0.14076027,1730.566536805413,1174.6628440366972,1428.9202344546381,2.4427348158074276
0,0,0.010006196486453215,0.8585868875185648,-0.6316653733916415,-0.4342595086046691,-0.19740586478697242,32.22542735042735,0.12006797,1810.5891238670695,1232.6011648518613,1453.5938212205622,1.4389146695840718
0,0,0.011058844005068144,0.9494319491916232,-0.5672802267793157,-0.3901885098875447,-0.17709171689177108,32.047008547008545,0.080168195,1331.3342157511581,1180.6169884169883,1259.6046332046333,1.8156520010274249
0,0,0.020275057189994387,1.3113369941711426,-0.7434931720396954,-0.536524713180807,-0.2069684588588884,32.98076923076923,0.04969959,1650.6425349087003,1195.5361118301837,1509.5733885581155,2.004418401129548
0,0,4.9915785590807595e-05,0.6364158524407281,-0.6253555319421593,-0.42405834647764296,-0.20129718546451644,31.479700854700855,0.07103796,1575.918107173725,1176.403468502933,1443.1066054577914,1.516185770194485
0,0,-0.0011929800320002767,0.9565008812480502,-0.589471564967192,-0.418780202051285,-0.17069136291590684,32.7809829059829,0.11157437,1124.4894564198687,1240.0615262740955,1203.9022973329813,1.7014627714925463
0,1,0.0066973624957932364,0.5309372478061252,-0.7753949858081102,-0.5715550483949972,-0.20383993741311318,40.02136752136752,0.1458019,1476.6060130132375,1287.346174282678,1464.257970244421,2.1118650036593882
0,2,0.004997260868549347,0.756622420416938,-0.7300024080815694,-0.5246342899716704,-0.20536811810989883,42.67094017094017,0.13645892,1304.7779022859704,1275.9907928388748,1435.6501278772378,1.5357449564543146
0,1,0.009710433996385999,0.42149951722886825,-0.628714125843819,-0.4253624291850006,-0.20335169665881836,43.80662393162393,0.14590085,1490.5810285220398,1296.6261923176075,1405.5720546532611,1.5964995817198193
0,26,0.019930910577790603,3.2991831567552357,-0.9712701784397547,-0.7391451186054867,-0.23212505983426812,50.14423076923077,0.18882985,1397.7372862029647,1333.4891191709844,1587.7611398963732,2.354133446022626
0,8,0.008875277928180166,1.8441099325815837,-0.8255625141671857,-0.6045753026939871,-0.22098721147319902,41.166666666666664,0.13081169,1485.663703045121,1268.6190598510148,1587.805291548934,2.211319973433363
0,6,0.0032734258307351004,1.9000582695007324,-0.8355246395960504,-0.6102968553834998,-0.22522778421255057,42.552350427350426,0.12008651,1435.9490373725935,1296.8047016274863,1604.9850167915267,1.4873055154517847
0,6,-0.000655823904607031,1.706945498784383,-0.8978228125362159,-0.6602908044215801,-0.23753200811463585,42.29807692307692,0.114822134,1691.9114203666888,1295.1400574862816,1751.7290305722497,2.424021863530568
0,2,-0.0014188728398746913,0.5411292314529419,-0.787675436680179,-0.5566145212450742,-0.23106091543510507,44.20405982905983,0.10602057,1589.6004429678849,1311.4124411918453,1632.312075274438,1.4550981599297559
0,2,0.012504836078733206,0.8913878930939568,-0.856135473945357,-0.632319274000238,-0.22381619994511895,48.60470085470085,0.11973529,1364.22545113663,1357.2588832487309,1573.8405022709057,1.8028400779969116
0,1,0.006390196892122428,1.1041265063815646,-0.7786902512645153,-0.5353361661162783,-0.24335408514823695,49.667735042735046,0.13272958,1633.1677222100896,1349.8481797056545,1677.902659437129,1.880465298900016
0,2,0.0026645219574371972,0.5556531316704221,-0.8590775789567765,-0.6303163115490618,-0.2287612674077144,51.86645299145299,0.14410721,1492.9619995476137,1431.3852027382834,1604.297261716693,1.6651091211024187
0,0,-0.007306841978182395,1.1919345325893826,-0.8410352672249901,-0.6217368009301689,-0.21929846629482083,45.52884615384615,0.13305129,1474.569383259912,1280.3194838709678,1513.9610322580645,1.7237706964656012
0,0,-0.0021746231036053765,0.739739391538832,-0.8262940569613448,-0.6019960742426249,-0.22429798271872017,43.42094017094017,0.1359515,1611.1485838779956,1332.6836550836551,1586.2092664092663,2.145978063740205
0,0,-0.0016632858249876234,0.8982719116740756,-0.6356166028763539,-0.4137448259536342,-0.2218717769227196,38.97115384615385,0.10691687,1691.5140664961637,1245.3801169590643,1564.2212051868803,1.6539807962794482
0,0,-0.00315473187300894,0.45046718253029716,-0.6830293148443681,-0.477802897068388,-0.20522641777598002,42.60470085470085,0.10743317,1465.3826275787187,1269.3242542153048,1414.0664072632944,1.5374983975443914
0,0,0.0043011487772067385,0.7312977910041809,-0.6311143611827669,-0.4436930425429681,-0.1874213186397989,38.14850427350427,0.080804996,1277.5240054869685,1242.2692716640086,1327.093567251462,1.8479875845502274
0,0,0.0033923499286174774,1.0112576418452792,-0.7340489184971837,-0.508692311980463,-0.22535660651672057,37.337606837606835,0.07832117,1741.8778396913845,1221.145785293364,1624.3212913143736,1.6561279205951835
0,0,-0.007477276751564609,1.230886009004381,-0.7981538740558997,-0.5832560084495796,-0.21489786560632002,42.45940170940171,0.089711376,1365.182478438493,1268.632045929019,1516.509916492693,1.800229228695158
0,4,0.0007452039668957392,1.406411475605435,-0.7347843351625316,-0.5144546518630302,-0.2203296832995012,39.77350427350427,0.06323333,1576.7141608391607,1267.7430340557275,1563.43782249742,2.0170207898482495
0,0,0.0021521663293242455,0.7683009703954061,-0.5890452847022062,-0.3817466447678083,-0.20729863993439784,35.167735042735046,0.07099436,1684.3667435521074,1225.502044989775,1499.4046523517382,1.7661602862717984
0,4,-0.00028410398711760837,0.6766446696387397,-0.6481427217107083,-0.45229728906081695,-0.19584543264989118,36.38568376068376,0.077640176,1428.920940649496,1218.3760460251046,1392.0397489539748,1.7691531700983067
0,21,0.009472529662566053,1.1407822502983942,-0.7292289786832508,-0.523729521517278,-0.2054994571659729,35.27991452991453,0.08160403,1405.7366353916648,1222.2303272545591,1454.637022233325,1.888291202920708
0,0,-0.0016887855405608814,0.47232137454880607,-0.5681800023900658,-0.37538304362570896,-0.19279695876435698,31.294871794871796,0.049860068,1517.4748091603053,1199.9641548927264,1373.58189429618,1.4036080652542484
0,1,0.004591190877060096,0.9887953069474962,-0.6648373798220654,-0.4672511633196121,-0.19758621650245345,29.632478632478634,0.06956592,1508.1583277740715,1186.584979209979,1473.5680873180872,2.099076188431744
0,3,0.003253628189365069,0.5510144862863753,-0.7446357904767636,-0.568904826328194,-0.17573096414856956,35.835470085470085,0.10316625,1072.7220650636493,1271.8323729701415,1252.1508643268728,2.1623745873486926
0,32,0.01609535308347808,4.0501810444725885,-1.0071599231284913,-0.7868250512997714,-0.22033487182871997,36.76495726495727,0.098166056,1594.7021229050279,1250.5710587626197,1606.2391923375615,2.160974435706792
0,0,0.005394361706243621,0.596984734137853,-0.6081288273906273,-0.4073890240188348,-0.20073980337179254,32.376068376068375,0.09284194,1476.792457040839,1179.3768909754826,1475.4520083463744,1.7611753650770423
0,11,0.0027304477989673615,0.8172358406914605,-0.6198142003213513,-0.43266115395808313,-0.18715304636326793,33.208333333333336,0.09310004,1489.8982602950891,1248.5555555555557,1348.6908665105386,2.0787629377438535
0,17,0.00020120603342851004,7.18807586034139,-1.0844311349724787,-0.8367565493830685,-0.2476745855894103,44.61538461538461,0.18746532,1751.6811854512798,1356.7501978369824,1830.2181482458454,2.1324932863398507
0,5,-0.0013196270705925094,1.3426922692192926,-0.8067318066665249,-0.6070460612766894,-0.19968574538983538,38.35042735042735,0.13633129,1343.4996517297423,1333.2295647558387,1454.7269108280254,2.1964341687382327
0,8,0.00018266505665249296,1.3120308187272813,-0.8111189581144961,-0.5960104055315264,-0.21510855258296974,37.332264957264954,0.16231632,1553.6597845601436,1258.953518907563,1576.1310399159663,2.20905803338545
0,8,0.004951071615020434,1.7835571500990126,-0.8117625985843948,-0.600775446420139,-0.21098715216425565,38.327991452991455,0.17165296,1443.7684772929654,1291.1559042963725,1511.7779778749677,2.099623631244588
0,32,-0.012669588128725687,2.192112816704644,-0.8456059427107369,-0.6460667848443008,-0.19953915786643628,41.23717948717949,0.19381541,1182.268402366864,1294.911811023622,1405.9671916010498,2.274800817294873
0,1,0.005748063843283389,1.1440856059392293,-0.6081474672528832,-0.4129282278124037,-0.19521923944047959,36.35042735042735,0.16777235,1442.135838150289,1274.7635933806146,1420.5794588915157,1.7050494653695851
0,0,0.012827894805620113,1.084924406475491,-0.6523495684190771,-0.45236224684764675,-0.19998732157143034,30.38568376068376,0.15715961,1554.524193548387,1202.279346981083,1484.0253951800985,2.1958759779438384
0,11,0.003325218748715189,1.636052171389262,-0.6763921716940542,-0.48541687811817386,-0.19097529357588042,25.303418803418804,0.11331218,1469.5923694779117,1123.1246451612903,1455.491870967742,1.9152943809922078
0,0,0.010510900782214271,1.1681492063734267,-0.5238621529059472,-0.37114827756076196,-0.15271387534518513,22.487179487179485,0.117141485,1080.14231678487,1152.0516830108668,1145.3299761463027,2.3832942120065495
0,2,0.0023508036716116797,0.8763127525647482,-0.5273668741691959,-0.3375496656477323,-0.1898172085214635,23.512820512820515,0.13844353,1501.3650793650793,1100.9340322168243,1440.6420352850932,1.787080441952644
0,14,0.02070558236704932,0.4496772587299347,-0.6214158805855571,-0.43495273848440064,-0.18646314210115653,26.053418803418804,0.14492887,1562.9221143473571,1147.9368096583612,1394.990238890316,1.5954062668748212
0,13,0.008995137073927455,0.4567468795511458,-0.6013367047441459,-0.4210748084805233,-0.1802618962636225,26.136752136752136,0.14576703,1357.0367513611616,1137.8440775681343,1355.8139412997903,1.8084687551461833
0,13,-0.010451054821411768,1.6084041463004217,-0.6336214662301083,-0.4694687621528302,-0.1641527040772781,23.745726495726494,0.13967441,1315.4062716163246,1136.73880794702,1252.7361589403974,1.7113201611100504
0,4,-0.009597692328194777,1.0391811728477478,-0.7296495455964603,-0.5416106863831002,-0.1880388592133602,24.71794871794872,0.13807568,1465.9008620689656,1157.8985278654047,1446.040483701367,1.9462717473633415
0,0,0.01480145700689819,0.7830006546444364,-0.4876042480479943,-0.3351245802342865,-0.15247966781370775,25.891025641025642,0.13834877,1137.8718242160678,1167.200577579417,1120.2633237070097,1.8055599795578643
0,0,-0.01827756129205227,0.5263195037841797,-0.5847184672698316,-0.44138378225501834,-0.14333468501481333,25.458333333333332,0.13132045,1021.6883676400191,1182.890002709293,1078.5554050392848,1.8828142717799803
0,0,0.0034545923893650374,0.6353294253349304,-0.5444690029208397,-0.3743392389845373,-0.17012976393630244,22.987179487179485,0.11675112,1176.4308827028312,1092.6448968799577,1279.723162347964,1.9951202342121046
0,0,0.009336757473647594,0.9541429347462125,-0.5417627517896354,-0.3787868750912722,-0.16297587669836325,23.371794871794872,0.12976526,1227.9566520636386,1140.6878460321645,1258.1344582124966,1.4405080123424072
0,5,0.022551357021762267,3.3032334910498724,-0.7848764813086282,-0.5904109535241896,-0.19446552778443857,24.110042735042736,0.13396385,1418.1430198132543,1134.8834022750775,1482.5941054808686,2.0369634284216036
0,0,0.011917291726503108,0.3002556827333238,-0.6198498485568972,-0.4548803306557981,-0.1649695179010992,30.306623931623932,0.18199056,1154.8174361378017,1205.4993342210387,1213.1150466045274,1.6264981926016695
0,7,0.00193143832600779,3.3789262771606445,-0.9101407340834546,-0.6963066529936597,-0.21383408108979496,38.56730769230769,0.23783843,1534.3680994981453,1266.412548015365,1538.158514724712,1.7484359012653452
0,6,0.00695331808593538,1.2122488684124417,-0.7896919743486849,-0.5911735870436509,-0.19851838730503393,33.55662393162393,0.18199195,1397.369428185502,1226.886275523391,1469.5432928405273,1.765029463487067
0,6,0.007579936335484187,1.2771637307273016,-0.6941913921148147,-0.5063461340763924,-0.18784525803842236,29.511752136752136,0.15399888,1446.1747460757156,1210.8687268885367,1421.1761753829899,1.8614456056639705
0,0,0.021674405369493697,0.7913400663269891,-0.5698904444835354,-0.4198728723253608,-0.15001757215817466,20.84722222222222,0.087910004,1223.3283686292762,1146.9746630727764,1165.177628032345,1.7836087861118648
0,0,0.002418120495147175,0.7793140411376953,-0.47546799152529734,-0.31041861152269506,-0.1650493800026023,21.58653846153846,0.10226936,1369.2589164785552,1131.0998685939553,1281.439159001314,1.7319529750767113
0,0,0.013854972086846828,0.9368217587471008,-0.5288531605822079,-0.3869666529219885,-0.1418865076602193,22.014957264957264,0.10731373,947.2097868217054,1118.7142473118279,1051.4301075268818,1.7930254345402363
0,0,-0.0038025864503449863,1.3665799034966364,-0.6833729343881263,-0.521946690809981,-0.1614262435781451,18.057692307692307,0.092044786,1239.154396492038,1082.5892716276624,1227.3410465422035,2.611362031319224
0,1,-0.0019771079015400675,0.9383917649586996,-0.48424571935586863,-0.33207756942199085,-0.15216814993387784,14.613247863247864,0.08510544,1323.4058796718323,1067.6213049267644,1200.330758988016,1.7148408786464706
0,8,-0.0029094787314534187,0.4602441456582811,-0.567146345540923,-0.4092451554906478,-0.15790119005027511,16.57371794871795,0.082049474,1341.2118702553485,1127.0289201379676,1239.1305386044044,2.1462658012595877
0,2,-0.0010900074202153417,1.7034284936057196,-0.48121653631955746,-0.3386823158793332,-0.1425342204402243,14.158119658119658,0.08658956,1109.6218809980805,1028.018631887144,1105.384349214799,2.305601884920954
0,2,0.030720046514438257,0.3543999228212569,-0.6087327332425277,-0.4561916935745448,-0.15254103966798316,15.929487179487179,0.0846806,1355.5455357142857,1088.050210304942,1151.07912723449,2.3778220686546785
0,0,0.007007591219411956,0.6412497229046292,-0.5152994337649727,-0.35450202870562025,-0.16079740505935236,17.039529914529915,0.07493207,1533.043108940327,1069.7791634190698,1222.5819693426863,1.324203272529033
0,0,0.0042287011941274,0.31472165717018974,-0.5056410811201976,-0.37163222631161574,-0.13400885480858174,14.680555555555555,0.06120117,1110.2612263505812,1077.8393931467433,1030.0185718022497,1.8903594161678752
0,0,-0.010410624452763133,0.48422781626383465,-0.41166947063507364,-0.2733029331305739,-0.13836653750449973,15.941239316239317,0.08105422,1202.1948637080422,1061.3377847604086,1064.1903639696257,1.8248009477386624
0,0,0.00810127022365729,0.38386664125654435,-0.5331590790294668,-0.4002620220390969,-0.13289705699036997,18.286324786324787,0.08336554,979.723163841808,1091.2519209659715,1029.0732711306257,1.7338837991701654
0,24,0.00020546103931135603,3.159588442908393,-0.8287780919991019,-0.6723754344328788,-0.156402657566223,20.950854700854702,0.09129974,1200.0088187514505,1128.7122927086075,1164.2866543827322,2.7856697936249777
0,0,0.011228021441234482,0.5274169312583076,-0.6496158771810414,-0.49273590058765193,-0.15687997659338943,20.772435897435898,0.09027605,1153.9,1098.830660005259,1186.0581120168288,1.8412328427719136
0,0,0.0057584745809435844,0.6314458979500664,-0.3991041568862517,-0.24804207478156964,-0.15106208210468208,20.443376068376068,0.12357671,1380.8330743618203,1137.6860951385258,1138.9853633037114,1.222057213919542
0,0,0.004405168919927544,0.2849540279971229,-0.60372156423585,-0.4627568881228629,-0.14096467611298694,25.580128205128204,0.12392582,975.0849101229896,1171.5327803050575,1013.3864062081884,1.8800577902022417
0,6,0.017963106847471662,3.1260239283243814,-0.8318509170000922,-0.6555461223474011,-0.17630479465269103,25.47542735042735,0.11708884,1336.3249589105424,1155.0540904198062,1356.8622174381055,2.350065784288496
0,1,0.013910502712759707,1.8428265121248033,-0.8796044771114395,-0.6799495425907939,-0.19965493452064545,28.228632478632477,0.11726823,1661.3916245791245,1160.874552887072,1481.9458354624426,1.689376678716934
0,0,0.005444570185823573,0.4653012752532959,-0.5491169316029129,-0.3559200603201834,-0.19319687128272922,25.506410256410255,0.12315409,1603.2267067410905,1182.378787878788,1454.8561890087315,1.7607336306001728
0,0,-0.009362507404552566,0.5454672376314799,-0.48045170804785053,-0.3107930350836328,-0.16965867296421774,25.13354700854701,0.12232032,1439.208634670173,1132.589515072084,1267.2521625163827,1.705410664310993
0,1,0.00407198713057571,0.6225166254573398,-0.5698926173903501,-0.41490044745318505,-0.15499216993716503,21.868589743589745,0.1175712,1236.6499887816917,1135.595766649458,1161.4318533815178,1.8677676661816496
0,5,-0.0006135653497444259,3.855332030190362,-0.7789270223300875,-0.5949922164803098,-0.18393480584977775,23.04700854700855,0.113496214,1443.3984036488027,1118.8126482213438,1436.0047430830039,2.324648852840659
0,0,0.005678755438162221,0.5378125045034621,-0.4445280269455313,-0.28411141637820897,-0.16041661056732218,19.335470085470085,0.09711969,1403.6565922032414,1105.8769913815618,1220.8602768346827,1.6246985249230177
0,30,0.00517749869161182,0.7949678103129069,-0.6275551091870877,-0.48181176254993985,-0.1457433466371478,19.932692307692307,0.10945505,1090.4709451575263,1171.8652037617555,1121.2829153605016,1.4817743081494545
0,1,0.01266413875338104,0.23891165852546692,-0.5472115726205308,-0.40167439892374723,-0.1455371736967835,23.69871794871795,0.100941725,1164.2060495792587,1181.0887011615628,1084.0982048574447,1.3848585231200259
0,0,0.0073535943196879495,0.6954249938329061,-0.3605003659400818,-0.21595325780710367,-0.14454710813297805,16.84294871794872,0.097156376,1171.093203000682,1039.2976439790575,1083.18167539267,1.3644161517979956
0,1,0.01675497978511784,0.8726088802019755,-0.5732895821219476,-0.40675556180461586,-0.16653402031733172,19.727564102564102,0.08727809,1290.8897511983566,1092.529117259552,1272.5886693017128,1.9636848263931301
0,0,0.00578974187374115,0.4057777590221829,-0.4114419400065573,-0.25298582328548036,-0.15845611672107696,18.41346153846154,0.078189336,1378.7863116197184,1053.9270072992701,1180.740093847758,1.5439943263874436
0,0,-0.0013190966306461229,0.28846480283472276,-0.4636339256380866,-0.32341073271808013,-0.14022319292000648,18.05128205128205,0.08632014,1247.3984409799555,1076.9439374185138,1047.897001303781,1.4533718579778143
0,2,0.010331547922558255,1.8343554735183716,-0.6186897331811985,-0.46618371350266896,-0.1525060196785295,18.73183760683761,0.09410376,1118.0037576326913,1096.6322987901106,1169.493950552341,2.1905549825570145
0,4,0.0029942701674169963,1.0646646287706163,-0.6329300028117242,-0.48363156590513084,-0.14929843690659328,22.10576923076923,0.09432903,1129.8761500353858,1125.4806201550387,1136.9834268912055,1.6654142935378804
0,1,0.017214392001430195,0.5466063982910581,-0.5547038171066226,-0.3971870086957558,-0.15751680841086693,18.936965811965813,0.09249239,1317.310988251555,1131.1582887700536,1218.2491978609626,2.0799293775901155
0,3,0.013926882503761185,0.7940141624874539,-0.5941843195301209,-0.43681391290646693,-0.1573704066236538,21.875,0.108778186,1226.0850371747213,1135.8720930232557,1177.938424947146,2.124615165297061
0,0,0.016071540096567735,0.587645067109002,-0.419499158108968,-0.2670613268584162,-0.15243783125055177,19.325854700854702,0.11867921,1253.01808318264,1096.3670952505904,1146.5982681710836,1.523339991007165
0,10,0.03566410537395212,0.6018527514404721,-0.5129600654404914,-0.36278240180405397,-0.15017766363643756,19.558760683760685,0.08498468,1148.990609253321,1097.018907018907,1132.7386687386688,1.635663369766649
0,4,0.0026475309083859124,1.4869793785942926,-0.5703363133477383,-0.4074413638520229,-0.16289494949571548,17.978632478632477,0.10734481,1223.2456501831502,1106.6178294573645,1228.0749354005168,1.821233976435213
0,1,0.03465960029926565,1.4317439926995172,-0.5379151203323207,-0.3875282819869251,-0.15038683834539568,20.04594017094017,0.12627895,1106.9909824394874,1096.4269210102095,1146.6058570660934,1.8048122184266737
