time_s,station_position
6678.0,1.0
6679.0,1.0
6680.0,1.0
6681.0,1.0
6682.0,1.0
6683.0,1.0
6684.0,1.0
6685.0,1.0070833333333333
6686.0,1.0141666666666667
6687.0,1.02125
6688.0,1.0283333333333333
6689.0,1.0354166666666667
6690.0,1.0425
6691.0,1.0495833333333333
6692.0,1.0566666666666666
6693.0,1.06375
6694.0,1.0708333333333333
6695.0,1.0779166666666666
6696.0,1.085
6697.0,1.0920833333333333
6698.0,1.0991666666666666
6699.0,1.10625
6700.0,1.1133333333333333
6701.0,1.1204166666666666
6702.0,1.1275
6703.0,1.1345833333333333
6704.0,1.1416666666666666
6705.0,1.14875
6706.0,1.1558333333333333
6707.0,1.1629166666666666
6708.0,1.17
6709.0,1.1770833333333333
6710.0,1.1841666666666666
6711.0,1.19125
6712.0,1.1983333333333333
6713.0,1.2054166666666666
6714.0,1.2125
6715.0,1.2195833333333332
6716.0,1.2266666666666666
6717.0,1.23375
6718.0,1.2408333333333332
6719.0,1.2479166666666666
6720.0,1.255
6721.0,1.2620833333333332
6722.0,1.2691666666666666
6723.0,1.2762499999999999
6724.0,1.2833333333333332
6725.0,1.2904166666666665
6726.0,1.2974999999999999
6727.0,1.3045833333333332
6728.0,1.3116666666666665
6729.0,1.3187499999999999
6730.0,1.3258333333333332
6731.0,1.3329166666666665
6732.0,1.3399999999999999
6733.0,1.3399999999999999
6734.0,1.3399999999999999
6735.0,1.3399999999999999
6736.0,1.3399999999999999
6737.0,1.3399999999999999
6738.0,1.3399999999999999
6739.0,1.3399999999999999
6740.0,1.3399999999999999
6741.0,1.3399999999999999
6742.0,1.3399999999999999
6743.0,1.3399999999999999
6744.0,1.3399999999999999
6745.0,1.3399999999999999
6746.0,1.3399999999999999
6747.0,1.3399999999999999
6748.0,1.3399999999999999
6749.0,1.3399999999999999
6750.0,1.3399999999999999
6751.0,1.3399999999999999
6752.0,1.3399999999999999
6753.0,1.3399999999999999
6754.0,1.3399999999999999
6755.0,1.3399999999999999
6756.0,1.3399999999999999
6757.0,1.3399999999999999
6758.0,1.3399999999999999
