time_step,loc_rad,station_position,is_stopped,stop_id
720,0.0000000000,1.0000000000,0,-1
721,0.0000000000,1.0000000000,1,0
722,0.0000000000,1.0000000000,1,0
723,0.0000000000,1.0000000000,1,0
724,0.0000000000,1.0000000000,1,0
725,0.0000000000,1.0000000000,1,0
726,0.0000000000,1.0000000000,1,0
727,0.0000000000,1.0000000000,1,0
728,0.0029088821,1.0055555556,0,-1
729,0.0058177642,1.0111111111,0,-1
730,0.0087266463,1.0166666667,0,-1
731,0.0116355283,1.0222222222,0,-1
732,0.0145444104,1.0277777778,0,-1
733,0.0174532925,1.0333333333,0,-1
734,0.0203621746,1.0388888889,0,-1
735,0.0232710567,1.0444444444,0,-1
736,0.0261799388,1.0500000000,0,-1
737,0.0290888209,1.0555555556,0,-1
738,0.0319977030,1.0611111111,0,-1
739,0.0349065850,1.0666666667,0,-1
740,0.0378154671,1.0722222222,0,-1
741,0.0407243492,1.0777777778,0,-1
742,0.0436332313,1.0833333333,0,-1
743,0.0465421134,1.0888888889,0,-1
744,0.0494509955,1.0944444444,0,-1
745,0.0523598776,1.1000000000,0,-1
746,0.0552687596,1.1055555556,0,-1
747,0.0581776417,1.1111111111,0,-1
748,0.0610865238,1.1166666667,0,-1
749,0.0639954059,1.1222222222,0,-1
750,0.0669042880,1.1277777778,0,-1
751,0.0698131701,1.1333333333,0,-1
752,0.0727220522,1.1388888889,0,-1
753,0.0756309343,1.1444444444,0,-1
754,0.0785398163,1.1500000000,0,-1
755,0.0814486984,1.1555555556,0,-1
756,0.0843575805,1.1611111111,0,-1
757,0.0872664626,1.1666666667,0,-1
758,0.0901753447,1.1722222222,0,-1
759,0.0930842268,1.1777777778,0,-1
760,0.0959931089,1.1833333333,0,-1
761,0.0989019909,1.1888888889,0,-1
762,0.1018108730,1.1944444444,0,-1
763,0.1047197551,1.2000000000,0,-1
764,0.1076286372,1.2055555556,0,-1
765,0.1105375193,1.2111111111,0,-1
766,0.1134464014,1.2166666667,0,-1
767,0.1163552835,1.2222222222,0,-1
768,0.1192641656,1.2277777778,0,-1
769,0.1221730476,1.2333333333,0,-1
770,0.1250819297,1.2388888889,0,-1
771,0.1279908118,1.2444444444,0,-1
772,0.1308996939,1.2500000000,0,-1
773,0.1338085760,1.2555555556,0,-1
774,0.1367174581,1.2611111111,0,-1
775,0.1396263402,1.2666666667,0,-1
776,0.1425352222,1.2722222222,0,-1
777,0.1454441043,1.2777777778,0,-1
778,0.1483529864,1.2833333333,0,-1
779,0.1512618685,1.2888888889,0,-1
780,0.1541707506,1.2944444444,0,-1
781,0.1570796327,1.3000000000,0,-1
