time_s,station_position
1651.6129032258063,1.1233766233766218
1677.4193548387095,1.2467532467532436
1703.225806451613,1.4318181818181799
1729.032258064516,1.6785714285714306
1754.8387096774195,1.6785714285714306
1780.6451612903224,1.6785714285714306
1806.4516129032259,1.6785714285714306
1832.258064516129,1.6785714285714306
1858.0645161290324,1.8019480519480524
1883.8709677419354,2.048701298701303
1909.6774193548388,2.357142857142854
1935.483870967742,2.603896103896105
1961.2903225806454,2.7272727272727266
1987.0967741935483,2.7272727272727266
2012.9032258064517,2.7272727272727266
2038.7096774193549,2.7272727272727266
2064.516129032258,2.788961038961041
2090.3225806451615,2.9740259740259773
2116.1290322580644,3.3441558441558428
2141.935483870968,3.529220779220779
2167.7419354838707,3.652597402597401
2193.548387096774,3.652597402597401
2219.354838709677,3.652597402597401
2245.1612903225805,3.8993506493506516
2270.967741935484,4.20779220779221
2296.7741935483873,4.577922077922075
2322.5806451612902,4.88636363636364
2348.3870967741937,5.071428571428569
2374.1935483870966,5.194805194805191
2400.0,5.194805194805191
2425.8064516129034,5.31818181818182
2451.612903225807,5.564935064935064
2477.4193548387098,5.8116883116883145
2503.2258064516127,6.18181818181818
2529.032258064516,6.551948051948052
2554.838709677419,6.737012987012989
2580.6451612903224,6.737012987012989
2606.451612903226,6.737012987012989
2632.2580645161293,6.922077922077925
2658.064516129032,7.292207792207794
2683.8709677419356,7.5389610389610375
2709.6774193548385,7.9090909090909065
2735.483870967742,8.217532467532468
2761.290322580645,8.340909090909093
2787.0967741935483,8.525974025974026
2812.9032258064517,8.711038961038962
2838.709677419355,8.896103896103895
2864.516129032258,9.081168831168831
2890.3225806451615,9.327922077922075
2916.1290322580644,9.636363636363637
2941.935483870968,10.006493506493506
2967.741935483871,10.314935064935064
2993.548387096774,10.623376623376625
3019.354838709677,10.993506493506494
3045.161290322581,11.363636363636363
3070.967741935484,11.672077922077925
3096.774193548387,11.98051948051948
3122.5806451612902,12.350649350649348
3148.3870967741937,12.659090909090907
3174.193548387097,12.844155844155843
3200.0,13.090909090909093
3225.806451612903,13.399350649350652
3251.612903225807,13.646103896103895
3277.4193548387098,13.954545454545457
3303.2258064516127,14.262987012987011
3329.032258064516,14.57142857142857
3354.838709677419,14.941558441558442
3380.645161290323,15.25
3406.451612903226,15.435064935064936
3432.258064516129,15.68181818181818
3458.064516129032,15.92857142857143
3483.8709677419356,16.051948051948052
3509.677419354839,16.2987012987013
3535.483870967742,16.66883116883117
3561.290322580645,16.915584415584412
3587.0967741935488,17.224025974025974
3612.9032258064517,17.532467532467532
3638.7096774193546,17.840909090909093
3664.516129032258,18.025974025974026
3690.3225806451615,18.272727272727273
3716.129032258065,18.51948051948052
3741.935483870968,18.827922077922075
3767.7419354838707,19.136363636363637
3793.5483870967737,19.38311688311688
3819.3548387096776,19.56818181818182
3845.1612903225805,19.876623376623375
3870.967741935484,20.185064935064936
3896.774193548387,20.493506493506494
3922.5806451612907,20.801948051948052
3948.3870967741937,21.11038961038961
3974.1935483870966,21.48051948051948
4000.0,21.727272727272727
4025.8064516129034,21.912337662337663
4051.612903225807,22.035714285714285
4077.4193548387098,22.344155844155843
4103.225806451613,22.652597402597404
4129.032258064516,22.961038961038962
4154.8387096774195,23.269480519480517
4180.645161290323,23.57792207792208
4206.451612903225,23.886363636363637
4232.258064516129,24.07142857142857
4258.064516129032,24.31818181818182
4283.870967741936,24.688311688311686
4309.677419354839,24.873376623376622
4335.4838709677415,25.18181818181818
4361.290322580646,25.551948051948052
4387.096774193548,25.86038961038961
4412.903225806452,26.107142857142854
4438.709677419354,26.353896103896105
4464.5161290322585,26.538961038961038
4490.322580645161,26.785714285714285
4516.129032258064,26.97077922077922
4541.935483870968,27.27922077922078
4567.74193548387,27.464285714285715
4593.548387096775,27.711038961038962
4619.354838709677,27.957792207792206
4645.1612903225805,28.204545454545453
4670.967741935484,28.51298701298701
4696.774193548387,28.82142857142857
4722.580645161291,29.12987012987013
4748.387096774193,29.5
4774.193548387097,29.746753246753247
4800.0,29.93181818181818
4825.806451612903,30.240259740259738
4851.612903225807,30.61038961038961
4877.419354838709,30.91883116883117
4903.225806451614,31.103896103896105
4929.032258064516,31.35064935064935
4954.8387096774195,31.65909090909091
4980.645161290322,31.967532467532468
5006.451612903225,32.27597402597402
5032.258064516129,32.58441558441558
5058.064516129032,32.89285714285714
5083.870967741936,33.201298701298704
5109.677419354838,33.44805194805195
5135.483870967742,33.81818181818182
5161.290322580645,34.188311688311686
5187.096774193548,34.55844155844156
5212.903225806452,34.866883116883116
5238.709677419355,35.175324675324674
5264.5161290322585,35.54545454545455
5290.322580645161,35.91558441558442
5316.129032258064,36.16233766233766
5341.935483870968,36.22402597402598
5367.741935483871,36.40909090909091
5393.548387096775,36.717532467532465
5419.354838709677,36.9025974025974
5445.1612903225805,37.14935064935065
5470.967741935484,37.396103896103895
5496.774193548387,37.70454545454545
5522.58064516129,37.951298701298704
5548.387096774193,38.25974025974026
5574.193548387097,38.56818181818182
5600.0,38.753246753246756
