time_s,station_position
6451.612903225806,1.1850649350649363
6477.41935483871,1.308441558441558
6503.225806451614,1.6168831168831161
6529.032258064516,1.740259740259738
6554.8387096774195,1.9870129870129887
6580.645161290322,2.357142857142854
6606.451612903225,2.788961038961041
6632.25806451613,3.1590909090909065
6658.064516129032,3.529220779220779
6683.870967741936,3.837662337662337
6709.677419354838,4.20779220779221
6735.4838709677415,4.577922077922075
6761.290322580646,4.948051948051948
6787.096774193548,5.133116883116884
6812.903225806452,5.256493506493506
6838.709677419355,5.503246753246756
6864.516129032258,5.873376623376622
6890.322580645162,6.243506493506494
6916.129032258064,6.61363636363636
6941.935483870968,6.737012987012989
6967.741935483871,6.737012987012989
6993.548387096774,6.8603896103896105
7019.354838709678,7.1688311688311686
7045.16129032258,7.5389610389610375
7070.967741935484,7.9090909090909065
7096.774193548387,8.217532467532468
7122.58064516129,8.464285714285712
7148.387096774193,8.834415584415588
7174.1935483870975,9.142857142857142
7200.0,9.512987012987011
7225.806451612903,9.82142857142857
7251.612903225806,9.944805194805195
7277.419354838709,10.191558441558442
7303.225806451614,10.438311688311689
7329.032258064516,10.685064935064936
7354.8387096774195,10.808441558441558
7380.645161290323,10.93181818181818
7406.451612903225,11.301948051948052
7432.25806451613,11.672077922077925
7458.064516129032,12.042207792207794
7483.870967741936,12.474025974025974
7509.677419354839,12.720779220779221
7535.4838709677415,12.782467532467532
7561.290322580646,13.029220779220779
7587.096774193547,13.337662337662337
7612.903225806452,13.522727272727273
7638.709677419355,13.584415584415588
7664.516129032258,13.646103896103895
7690.322580645161,13.892857142857142
7716.129032258065,14.262987012987011
7741.935483870968,14.63311688311688
7767.741935483871,15.003246753246756
7793.548387096774,15.25
7819.354838709677,15.373376623376625
7845.161290322581,15.435064935064936
7870.967741935484,15.743506493506494
7896.774193548387,16.051948051948052
7922.58064516129,16.23701298701299
7948.387096774193,16.545454545454543
7974.1935483870975,16.915584415584412
8000.0,17.10064935064935
8025.806451612903,17.28571428571429
8051.612903225807,17.594155844155843
8077.419354838709,17.9025974025974
8103.225806451614,18.087662337662337
8129.032258064515,18.457792207792206
8154.8387096774195,18.827922077922075
8180.645161290323,19.074675324675326
8206.451612903225,19.444805194805195
8232.258064516129,19.753246753246756
8258.064516129032,20.123376623376622
8283.870967741936,20.493506493506494
8309.677419354839,20.678571428571427
8335.48387096774,20.678571428571427
8361.290322580646,20.863636363636363
8387.09677419355,21.233766233766236
8412.90322580645,21.603896103896105
8438.709677419354,21.788961038961038
8464.516129032258,21.912337662337663
8490.322580645161,22.097402597402596
8516.129032258064,22.467532467532468
8541.935483870968,22.837662337662337
8567.741935483871,23.146103896103895
8593.548387096775,23.269480519480517
8619.354838709678,23.33116883116883
8645.161290322581,23.392857142857146
8670.967741935483,23.57792207792208
8696.774193548386,23.886363636363637
8722.580645161292,24.009740259740262
8748.387096774193,24.256493506493506
8774.193548387097,24.564935064935064
8800.0,24.873376623376622
8825.806451612903,24.996753246753247
8851.612903225807,25.058441558441558
8877.419354838708,25.366883116883116
8903.225806451614,25.73701298701299
8929.032258064517,26.107142857142854
8954.838709677419,26.292207792207794
8980.645161290322,26.60064935064935
9006.451612903225,26.8474025974026
9032.258064516129,27.094155844155843
9058.064516129032,27.34090909090909
9083.870967741936,27.587662337662337
9109.677419354839,27.64935064935065
9135.48387096774,27.896103896103895
9161.290322580646,28.266233766233768
9187.09677419355,28.636363636363637
9212.90322580645,28.883116883116884
9238.709677419354,29.191558441558442
9264.51612903226,29.56168831168831
9290.322580645161,29.685064935064936
9316.129032258064,29.870129870129873
9341.935483870968,30.17857142857143
9367.741935483871,30.548701298701296
9393.548387096775,30.91883116883117
9419.354838709676,31.165584415584416
9445.161290322581,31.474025974025974
9470.967741935485,31.782467532467532
9496.774193548386,32.09090909090909
9522.58064516129,32.46103896103896
9548.387096774193,32.76948051948052
9574.193548387097,33.077922077922075
9600.0,33.44805194805195
9625.806451612903,33.81818181818182
9651.612903225807,34.188311688311686
9677.419354838708,34.55844155844156
9703.225806451614,34.92857142857143
9729.032258064517,35.298701298701296
9754.838709677419,35.66883116883117
9780.645161290322,36.10064935064935
9806.451612903227,36.22402597402598
9832.258064516129,36.22402597402598
9858.064516129032,36.22402597402598
9883.870967741936,36.22402597402598
9909.677419354839,36.3474025974026
9935.483870967742,36.65584415584416
9961.290322580644,36.964285714285715
9987.09677419355,37.27272727272727
10012.90322580645,37.642857142857146
10038.709677419354,38.01298701298701
10064.516129032258,38.383116883116884
10090.322580645161,38.69155844155844
10116.129032258064,38.87662337662338
