,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD
0,0,,,,,,25.476495726495727,,275.5041860465116,1178.645581395349,700.9818604651163,3.757688725627097
0,0,,,,,,20.262820512820515,,280.5371559633028,1126.738990825688,667.6114678899082,3.734763411517957
0,0,,,,,,17.40811965811966,,312.44535519125685,1104.4263059701493,625.4911380597015,3.176499676852096
0,0,,,,,,18.395299145299145,,260.66004618937643,1133.9814298978645,605.397400185701,2.9666703839577715
0,0,,,,,,20.71153846153846,,309.1956960322798,1145.3220914440924,684.4741964689905,2.9054944191123626
0,0,,,,,,14.482905982905983,,253.52257771726798,1039.9121851599728,577.7036532788745,3.136392339479074
0,0,,,,,,22.036324786324787,,264.502627370345,1176.620287868403,665.2117888965045,2.7774834876206436
0,0,,,,,,21.201923076923077,,283.21928790379627,1125.355104928083,669.4105163876444,3.9897335505333067
0,0,,,,,,17.68482905982906,,241.96285506190824,1132.0060694343288,587.1650886137412,2.966491737737532
0,0,,,,,,26.721153846153847,,255.65403071017275,1182.6230806142034,709.6223608445298,3.136155760675995
0,0,,,,,,24.123931623931625,,228.8705966930266,1164.9166067577282,629.2183081715792,2.968176069214212
0,0,,,,,,17.19871794871795,,228.90046728971961,1120.1530373831777,574.9327102803738,2.3908111659361326
0,0,,,,,,23.115384615384617,,265.7877412031782,1166.3990919409762,666.1920544835415,3.400462384621577
0,0,,,,,,17.267094017094017,,243.08278145695365,1070.335146641438,592.4463103122043,2.705326267580706
0,0,,,,,,22.238247863247864,,266.7902926149559,1183.7124941941477,683.1690664189503,2.504402905932111
0,0,,,,,,19.692307692307693,,295.34798451377816,1122.4693691641994,670.3830562514233,4.25193153436118
0,0,,,,,,24.70299145299145,,242.08445297504798,1187.5331094049905,650.2903071017274,3.666173713788521
0,0,,,,,,24.977564102564102,,266.58360655737704,1152.018969555035,681.5824355971897,3.603566652135887
0,0,,,,,,19.971153846153847,,265.5193171608266,1134.196091644205,643.2661725067386,2.900697423819954
0,0,,,,,,20.474358974358974,,283.75051783659376,1138.8929804372842,670.1875719217492,3.560673103655358
