,stw,sto,sth
0,203.28571428571428,1.130952380952381,0.0
1,191.98701298701297,0.65,2.75
2,185.56521739130434,0.9984848484848484,6.5
3,214.85294117647058,2.126190476190476,8.583333333333334
4,227.8695652173913,2.3424634794156707,17.333333333333332
5,227.66666666666666,2.7686781609195403,20.666666666666668
6,204.96923076923076,2.693396226415094,20.25
7,216.60185185185185,3.085714285714286,15.458333333333334
8,228.2051282051282,3.45,26.458333333333332
9,151.53846153846155,3.3404334828101647,24.083333333333332
10,224.4927536231884,3.4484126984126986,28.958333333333332
11,212.76923076923077,4.1293130006161425,24.041666666666668
12,238.0,3.961152882205513,23.958333333333332
13,215.96428571428572,4.791666666666666,27.75
14,218.45333333333335,5.427022559315441,20.25
15,210.896,6.033465608465609,26.833333333333332
16,215.1,7.219078749624286,30.333333333333332
17,236.5205479452055,7.3981926967678255,34.208333333333336
18,240.79562043795622,7.15989247311828,40.541666666666664
19,258.2631578947368,7.258077980750343,45.041666666666664
20,329.20845070422536,5.617786829599456,43.416666666666664
21,307.5079365079365,5.173872478958234,48.041666666666664
22,327.1012658227848,4.892677955471934,51.791666666666664
23,329.10041841004187,4.381234039357067,51.041666666666664
24,458.5017543859649,4.01964812473662,49.458333333333336
25,460.49029126213594,4.210421016005568,49.541666666666664
26,263.4246575342466,4.260061242344706,41.375
27,230.4016393442623,4.4814793665296175,33.125
28,208.9090909090909,4.322658060244953,30.791666666666668
29,232.43243243243242,4.04193562847409,28.5
30,211.65765765765767,3.461948356807512,18.75
31,201.94117647058823,3.475092250922509,23.875
32,215.38095238095238,3.2529244845957836,14.958333333333334
33,185.23333333333332,3.0027685492801774,25.625
34,248.46153846153845,2.194710729902456,37.916666666666664
35,257.5217391304348,2.597450980392157,1.375
36,228.5681818181818,2.1378205128205128,0.0
37,238.52,1.612781036168133,0.0
38,0.0,0.0,0.0
0,182.1818181818182,1.8143939393939394,0.0
1,209.22727272727272,1.535652920962199,7.916666666666667
2,104.5,1.2440476190476188,4.083333333333333
