,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
8,457.87089715536104,3.848725043715532,0.0,1773.2092457420924,847,872,862,856,849,445
9,452.61006289308176,4.009588228648893,0.0,1751.180602006689,845,861,819,833,703,365
10,428.077868852459,4.104914242845276,0.0,1597.1353711790393,819,819,777,711,677,344
11,469.055,4.3083166401878845,0.0,1737.2157894736843,798,752,632,628,604,322
0,363.2314410480349,7.491301046092937,0.0,1645.8045454545454,725,652,607,547,482,434
1,367.7198275862069,7.069547368054831,0.0,1586.281690140845,678,528,531,476,424,366
2,303.4689265536723,7.042897179891399,0.0,1566.6704545454545,593,451,474,411,365,301
3,371.22515212981745,7.516194485531157,0.0,1666.4625,617,407,418,346,338,271
4,333.6296296296296,8.446396075638896,0.0,1699.5403587443946,656,402,404,280,300,256
5,451.28794642857144,9.713523230472383,0.0,1745.922420480993,664,412,348,245,271,243
6,622.3129139072847,11.699354197714854,0.0,1904.7578635014836,786,745,551,294,330,344
7,690.7460815047021,4.557107450464883,0.0,1884.6565315315315,835,858,867,758,602,506
8,452.3530701754386,1.585742814969176,0.0,1603.0,843,867,878,846,786,666
9,371.44642857142856,1.8462657582041406,0.0,1608.7045454545455,826,850,851,820,746,581
10,388.08,1.7338180112570356,0.0,1558.3777777777777,783,786,780,758,624,533
11,332.3041666666667,2.1940657314101295,0.0,1630.4347826086957,767,722,720,620,549,478
