,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
9,226.44904458598725,0.6446613174660419,21.666666666666668,1572.9795221843003,738,767,756,777,765,709
10,243.22222222222223,0.6430721931948513,27.516666666666666,1536.0135135135135,702,721,728,733,714,658
11,223.7198275862069,0.807560449128408,26.312962962962967,1452.9864864864865,642,666,653,667,573,601
0,225.14468085106384,6.375414514493265,29.531481481481478,1599.198275862069,578,602,559,543,555,528
1,234.47280334728035,5.583812327678864,33.870370370370374,1588.2511013215858,515,541,521,493,500,487
2,235.19387755102042,4.779302594010084,34.02962962962963,1674.825857519789,469,485,410,434,444,413
3,244.3910386965377,3.956204753012202,39.36666666666667,1699.7579617834394,437,454,405,402,441,383
4,222.95762711864407,3.0851595843066857,51.346296296296295,1588.3355555555556,430,413,383,387,413,367
5,224.74082397003744,2.188955996548749,73.54814814814814,1648.3861308116627,402,405,369,395,399,348
6,278.4102564102564,1.8436588998829666,37.333333333333336,1633.2361980648834,489,567,491,539,534,513
7,1624.6265466816649,0.9115800385014067,18.055555555555554,2917.0700636942674,725,784,737,756,775,725
8,380.6570247933884,0.46427685075694525,14.737037037037036,1719.6201716738196,757,800,780,787,800,720
9,236.275,0.5304535830710118,30.229629629629628,1615.4983498349834,744,771,756,776,790,702
10,227.62559241706163,0.7799771932868935,32.922222222222224,1626.8030303030303,695,728,701,729,649,671
11,242.13793103448276,0.8150137080501993,27.444444444444443,1541.6912442396313,625,683,637,651,614,601
0,228.24180327868854,6.314429960948799,26.575925925925926,1583.475,610,554,581,608,543,561
1,220.3953488372093,5.425317303366083,31.368518518518524,1552.8595041322315,528,523,512,476,489,506
2,224.4570707070707,4.167773538693421,25.41851851851852,1560.0450928381963,459,477,456,426,437,441
3,224.31752577319588,3.0229435647054212,45.49629629629629,1645.536170212766,435,448,396,398,383,411
4,239.9142857142857,2.074333800841514,56.6574074074074,1711.7665952890793,408,434,349,386,370,399
5,235.48336871903751,1.6439822647453473,73.57777777777778,1599.2410714285713,404,385,339,379,354,387
6,304.9635560463832,1.5225229857868643,28.149999999999995,1657.1908931698774,600,513,511,520,494,550
7,2605.256526674234,0.7380011902105184,18.17962962962963,3937.862359550562,739,729,755,755,734,769
8,279.4925053533191,0.41444586803331196,10.333333333333334,1610.6830357142858,759,767,777,794,787,799
9,240.9235880398671,0.3341952822412178,27.516666666666666,1527.3450704225352,749,751,764,784,757,698
10,234.7058823529412,0.46639281397692733,26.05185185185185,1576.561475409836,719,691,702,728,716,665
11,230.80841121495328,0.5586665228761694,25.63518518518519,1538.1492537313434,675,635,646,664,596,621
0,222.3779527559055,6.494004034668261,25.670370370370375,1684.843621399177,534,587,592,576,546,511
1,223.56846473029046,5.276851500989431,29.603703703703705,1559.0893617021277,498,537,537,478,508,458
2,232.30541871921181,4.204286872900012,34.05,1595.0809399477807,477,467,471,446,462,417
3,229.9034907597536,3.049184544940063,35.07592592592592,1627.6140724946695,433,449,392,425,435,374
4,227.4814126394052,2.037503717924451,60.229629629629635,1608.1247563352827,416,439,378,380,397,376
5,232.35781137509,1.6019890615800412,79.63333333333333,1639.3739527798934,395,405,375,349,405,382
6,427.93577494692147,1.9129910107073826,29.400000000000002,1780.9512331838564,596,550,498,490,539,533
7,2135.196814562002,0.7164843180160466,16.05185185185185,3353.272984441301,751,770,761,762,765,761
8,398.8704103671706,0.4076772910547153,21.0962962962963,1691.7264367816092,764,783,780,798,800,720
9,240.92880258899677,0.4197870634521079,31.979629629629628,1501.3866666666668,763,770,776,773,765,698
10,248.37751004016064,0.6893346789473895,22.298148148148147,1581.8523206751054,701,726,745,716,708,653
11,225.34313725490196,0.7923755800200165,24.572222222222223,1650.2551020408164,619,674,659,654,600,584
0,205.80645161290323,6.485544342958161,29.32037037037037,1595.3148936170212,590,592,577,600,508,527
1,239.70212765957447,5.528009671804812,33.838888888888896,1580.2236842105262,538,535,531,505,467,470
2,233.997375328084,4.449963951825456,29.453703703703706,1628.8698060941829,481,474,459,445,407,420
3,220.63169642857142,3.1838038209295707,30.900000000000002,1602.0525059665872,465,444,417,395,392,392
4,237.79574468085107,2.4977933773738434,56.69074074074075,1681.2773892773894,435,383,345,385,405,386
5,234.52839683680804,1.901251686683217,74.39444444444445,1636.6666666666667,394,340,361,366,374,364
6,277.84623773173394,1.4988562100135776,29.38333333333333,1641.364367816092,578,499,497,516,513,500
7,1724.6788990825687,1.1124094202898553,9.68148148148148,2911.3373173970786,730,746,728,705,755,752
8,283.438202247191,0.599430686023342,17.916666666666668,1620.3627684964201,763,781,775,790,775,800
9,236.12709030100334,0.6214918463001798,35.540740740740745,1536.9647887323943,743,753,756,749,736,700
10,215.35365853658536,0.7736760774117589,25.277777777777775,1586.9063829787235,701,699,708,708,686,644
11,219.975,1.0004074224971296,29.66851851851852,1544.7575757575758,637,654,632,652,562,587
0,218.53303964757708,6.463288345641288,32.27962962962963,1517.087962962963,590,603,577,531,538,527
1,220.76170212765956,5.421551887687346,32.38888888888889,1681.9603524229076,531,549,507,486,470,469
2,245.27297297297298,4.2582170798091115,31.251851851851853,1611.920227920228,463,481,418,444,412,425
3,215.40380549682877,3.415917503966156,49.49074074074074,1623.2753950338601,412,432,367,400,383,385
4,232.65470852017938,2.112666083852929,64.52222222222223,1642.911214953271,392,368,374,379,383,373
5,233.61036195883605,1.474436843967449,78.54444444444445,1626.0075757575758,368,365,370,371,377,373
6,330.0582318687136,1.3246026562159807,32.92962962962963,1669.751674107143,465,489,504,521,567,516
7,1553.3862144420132,0.8531435349940688,17.51111111111111,2684.6175675675677,733,723,742,752,770,776
8,256.3069306930693,0.3790546700791985,17.274074074074075,1625.1671018276763,770,777,797,794,786,705
9,240.4805194805195,0.5899344347480552,26.11111111111111,1536.096885813149,744,728,769,751,768,676
10,231.8054474708171,0.7392889353416667,27.05185185185185,1568.4395161290322,712,703,695,699,644,638
11,220.97260273972603,0.7979510244877561,33.21481481481482,1518.1542288557214,664,664,631,654,592,590
0,236.74703557312253,6.392863063660477,28.09629629629629,1709.8132780082988,573,583,609,585,541,502
1,212.23430962343096,5.434952380952381,28.707407407407405,1539.5336322869955,520,507,552,474,492,455
2,229.5,4.350374263417741,30.146296296296295,1605.83286908078,473,458,496,420,444,400
3,232.2639175257732,3.202977362529899,32.364814814814814,1592.4508547008547,458,423,392,402,396,370
4,221.18947368421053,2.310280012162423,62.54259259259259,1592.5641592920354,430,402,365,380,378,379
5,231.01346562721474,1.5665974400895526,78.6962962962963,1643.6245380635623,408,359,363,353,369,374
6,277.8576017130621,1.2700203680840978,34.13333333333333,1611.6435868331441,567,500,504,528,517,531
7,1815.1032608695652,0.7763302208388911,17.033333333333335,2937.7734375,720,753,757,756,747,765
8,298.89934354485774,0.42784114913392485,21.766666666666666,1576.4388489208634,757,791,786,800,800,800
9,241.76492537313433,0.5485567266243878,24.73888888888889,1588.072796934866,741,762,770,774,777,682
10,235.55769230769232,0.5944497067655535,30.598148148148145,1546.5390946502057,702,710,740,722,709,622
11,229.8709677419355,0.7725282776938226,21.905555555555555,1509.1724137931035,637,644,675,649,593,567
0,249.2086956521739,6.3086298556869185,34.49814814814815,1598.90625,558,613,600,492,540,544
1,210.34509803921569,4.919709564293865,35.00925925925926,1624.25,530,557,552,437,467,476
2,229.19098143236073,4.045816099268215,31.622222222222224,1629.90756302521,476,499,505,383,412,419
3,222.72866520787747,3.270034978624173,30.85185185185185,1617.6143187066975,435,470,437,376,371,401
4,229.7328094302554,2.618151833248936,69.55000000000001,1602.0886075949368,415,429,408,380,346,379
5,233.35642857142858,1.8945979633935666,81.26296296296296,1640.144157814871,391,377,393,375,346,367
6,318.01160949868074,1.32312661498708,34.129629629629626,1667.536231884058,479,520,561,536,498,502
7,1714.0022547914318,0.7968971631205672,17.548148148148147,2852.557220708447,725,732,774,758,759,764
8,290.2917647058824,0.34794777139233785,18.67222222222222,1548.1309823677582,763,789,787,794,800,718
9,238.65656565656565,0.41464473202525565,31.270370370370372,1590.2664359861592,741,770,762,765,758,695
10,226.94396551724137,0.6564825234727985,24.235185185185188,1626.044642857143,680,735,693,712,653,633
11,226.98744769874477,0.8605782902642855,24.27037037037037,1674.726872246696,606,683,649,626,605,590
0,208.95219123505976,6.472913965715932,27.605555555555554,1552.1297071129707,555,652,595,585,546,538
1,218.58461538461538,5.424656360851338,22.98333333333333,1590.2448979591836,485,569,531,540,497,479
2,230.625,4.475525637829302,29.051851851851854,1691.604774535809,444,494,480,412,423,421
3,239.04989154013015,3.453041530242978,32.550000000000004,1601.172093023256,425,460,439,374,393,396
4,235.97916666666666,2.9753827286381616,57.13518518518518,1597.048888888889,410,429,384,350,380,388
5,231.45867768595042,2.408259889906164,69.98333333333333,1642.8982558139535,393,427,364,316,372,390
6,284.0712358337831,1.6956957476749555,32.666666666666664,1625.0197740112994,563,510,511,463,540,570
7,2375.7323651452284,0.9388538663337215,13.85,3557.8155467720685,810,761,725,735,770,742
8,305.40715883668906,0.4654414871144911,14.9,1574.6853146853148,760,800,774,800,800,800
9,245.05722891566265,0.4903645833333334,29.483333333333334,1557.3089171974523,741,783,768,772,776,768
10,210.43037974683546,0.6087385124177186,26.007407407407403,1441.7236842105262,690,748,743,723,723,637
11,222.89545454545456,0.7106304771918542,16.533333333333335,1672.8975609756098,617,706,665,654,669,590
0,234.609756097561,6.404943249701314,26.37962962962963,1614.1293103448277,543,578,583,563,526,555
1,230.83474576271186,5.50692333671057,25.39814814814815,1610.4541484716158,503,524,525,457,448,504
2,226.2576530612245,4.6792717086834745,31.116666666666664,1598.9383378016087,460,466,450,421,397,458
3,223.34945054945055,3.7956308697427525,36.794444444444444,1593.9350348027842,441,431,371,393,377,436
4,231.58024691358025,2.56237830035812,59.46111111111111,1655.561403508772,413,419,352,388,380,417
5,222.49598832968636,2.3366603800957493,72.54074074074073,1597.4106870229007,396,342,372,386,359,405
6,307.3641334062329,1.918173346729901,37.4,1651.9746835443038,559,489,531,543,498,529
7,3053.4017563117454,1.0330533781261666,13.846296296296295,4430.816733067729,739,743,749,729,729,776
8,258.68055555555554,0.6294395846668088,19.099999999999998,1562.0344827586207,756,779,784,781,787,800
9,232.66875,0.7488974599320806,27.3962962962963,1620.9346405228757,721,744,738,739,778,692
10,231.03629032258064,0.9626792698826597,22.242592592592597,1568.862660944206,677,717,695,690,722,659
11,251.89823008849558,0.9490777866880513,32.638888888888886,1682.8947368421052,606,658,635,642,595,605
0,232.74678111587983,6.525793650793652,29.08148148148148,1586.9049773755655,572,618,605,544,552,533
1,227.77586206896552,5.2434153996552695,24.205555555555552,1604.4324324324325,522,551,547,492,486,487
2,231.14550264550263,4.217799173364503,39.73148148148148,1582.2436974789916,464,494,424,415,439,441
3,223.74545454545455,3.225891033064842,39.90740740740741,1643.8690476190477,432,474,395,383,390,405
4,235.48110831234257,2.1704976114071646,66.73333333333333,1648.5091863517061,416,370,374,365,362,371
5,237.77684210526317,1.5153346498846034,82.35370370370372,1658.8446244477173,374,350,344,349,324,326
6,311.7726793248945,1.6383066802767385,33.492592592592594,1704.8282716731087,476,494,505,503,504,457
7,2400.6298342541436,1.1756037550155198,12.268518518518517,3701.961487383798,705,739,743,757,759,700
8,1048.0746268656717,0.5573107442505744,11.651851851851852,2434.581818181818,756,791,790,796,781,704
9,236.61623616236162,0.5565778150403877,38.129629629629626,1529.288,759,785,781,790,777,697
10,238.4954954954955,0.628946147648385,24.524074074074075,1505.2783018867924,713,736,745,736,655,652
11,242.52558139534884,0.721488483557449,28.857407407407408,1600.305,657,677,682,678,608,583
0,232.5841121495327,6.250426052163604,26.131481481481483,1664.6908212560386,569,610,566,571,500,558
1,235.62,5.699808661438544,33.62407407407408,1586.297071129707,495,528,489,469,445,519
2,240.6701030927835,4.482963612664302,31.446296296296296,1616.6143250688706,451,471,432,404,401,447
3,230.46487603305786,3.2244751876480113,44.92407407407407,1629.8120950323973,433,444,352,385,388,409
4,239.29032258064515,2.2815644889299898,57.71666666666667,1639.4841628959275,400,442,359,389,388,394
5,238.28683274021353,2.3318376353162433,72.45555555555556,1604.8029962546816,380,384,324,371,378,377
6,330.57838416265383,1.9043820933165192,32.36666666666667,1673.3131712832107,552,529,462,523,522,532
7,2683.7323651452284,1.0477477477477477,16.796296296296294,4053.872839506173,720,728,745,735,764,748
8,330.54605263157896,0.36858849381762276,11.401851851851852,1631.2735632183908,765,787,799,780,800,720
9,248.46601941747574,0.4415698295341699,32.411111111111104,1574.0374149659865,746,774,766,766,769,702
10,232.08920187793427,0.6998421271292063,29.288888888888888,1498.6490384615386,698,718,705,715,632,682
11,221.58139534883722,0.8347257487645726,24.146296296296295,1544.9054726368158,642,663,645,641,569,629
0,217.46473029045643,6.115356301531214,33.35740740740741,1669.7236842105262,561,566,634,578,542,515
1,246.37974683544303,5.30550339448216,27.972222222222218,1562.6294642857142,507,503,552,471,478,456
2,243.2658823529412,4.161341251624343,30.527777777777782,1685.2582278481013,442,439,468,429,425,411
3,243.54310344827587,3.5580779012180446,41.64259259259259,1543.2723214285713,415,415,398,430,378,374
4,237.52252252252254,2.4257572026594434,58.18333333333334,1607.0666666666666,386,392,383,435,387,375
5,223.1743119266055,1.845550618021584,77.58148148148148,1605.1566443949519,383,341,351,411,357,352
6,292.5841170323929,1.511929673287837,34.93333333333333,1633.959686450168,567,490,510,550,517,484
7,1505.912610619469,0.7936429953848442,23.977777777777778,2626.7736351531294,722,751,752,760,748,745
8,289.6907894736842,0.27549214573716957,15.58148148148148,1594.433789954338,767,795,790,795,786,712
9,241.30639730639732,0.32490313966266726,20.416666666666668,1555.3900709219859,754,779,776,747,773,690
10,227.4229074889868,0.44865450850657845,25.451851851851853,1580.5,714,710,733,693,725,662
11,226.84444444444443,0.606357787302782,21.90740740740741,1577.8842592592594,635,633,678,635,590,586
0,238.0590405904059,6.49817063971032,34.98888888888889,1598.656,550,558,577,578,504,547
1,225.37916666666666,5.406339498082617,30.624074074074073,1609.368888888889,516,511,525,472,436,483
2,225.40740740740742,4.293740235888996,28.940740740740736,1556.27868852459,481,467,467,416,393,438
3,221.37908496732027,3.118250890174328,41.93888888888889,1577.295871559633,451,437,391,390,374,394
4,229.07064017660045,2.0853364885622954,55.383333333333326,1664.0738095238096,426,412,368,392,365,368
5,234.34977578475338,1.5730949378490362,74.70185185185186,1619.9477379095165,413,342,333,381,352,363
6,285.43020719738274,1.8858119292999413,41.5,1594.6935483870968,531,503,471,531,511,523
7,1300.2628272251309,0.969373479318735,15.194444444444443,2496.739608801956,682,744,738,748,734,738
8,286.0485651214128,0.49538084187645054,17.883333333333333,1583.034090909091,760,780,781,785,796,714
9,236.48474576271187,0.5483155471856038,25.577777777777772,1528.6514084507041,735,754,751,762,765,688
10,232.47967479674796,0.6546049790449084,29.175925925925924,1548.5129310344828,688,687,702,702,708,634
11,225.25892857142858,1.006841371828325,27.744444444444444,1598.8232558139534,621,635,629,650,562,590
0,227.4280303030303,6.494603951255539,25.264814814814812,1581.3306772908365,542,596,601,620,503,523
1,225.80246913580248,5.30670627020992,30.414814814814815,1609.7957446808512,498,533,543,525,447,468
2,221.0835322195704,4.291324366896887,34.31851851851852,1643.1497461928934,433,470,502,445,382,388
3,228.86530612244897,3.2460447061972966,38.63888888888889,1654.4468546637745,398,445,431,397,356,383
4,233.3967136150235,2.628867885761249,59.26666666666667,1661.654911838791,418,439,416,362,346,374
5,229.21187683284458,2.0334171137037176,73.88333333333334,1580.631779984721,410,363,367,336,355,354
6,294.1727467811159,1.9678468818658101,31.900000000000002,1642.2484507042254,598,507,509,470,519,501
7,2144.021413276231,1.0605183845690176,9.407407407407407,3302.3853211009173,716,730,725,720,779,754
8,302.50961538461536,0.40537119761752816,24.66666666666666,1625.0745501285346,766,761,779,800,800,795
9,237.13293051359517,0.5426687045598493,22.36111111111111,1574.1835443037974,740,729,751,774,784,691
10,225.55752212389382,0.6849442154260684,24.324074074074076,1510.0194174757282,672,695,705,740,735,655
11,240.4,0.8738520419983503,28.190740740740736,1586.0148514851485,600,640,649,669,574,589
0,216.94,6.683227894124491,25.933333333333334,1574.9076923076923,543,612,605,584,555,539
1,235.11111111111111,5.532722750611117,30.883333333333336,1588.2825112107623,471,546,535,457,488,477
2,229.12977099236642,4.1621683138664265,29.961111111111112,1654.9528795811518,431,485,472,405,424,433
3,236.75738396624473,3.4181080220713067,35.18333333333333,1654.2794759825329,417,444,392,387,405,387
4,235.10619469026548,2.3619143127750846,50.69259259259258,1586.902097902098,404,434,376,378,358,366
5,228.91548295454547,2.1649306717222405,73.50925925925925,1624.7553113553113,377,391,364,385,341,347
6,304.1000540832883,1.8438659352506577,37.016666666666666,1671.73299028016,522,537,512,522,521,488
7,2068.820704375667,1.2480304051524,12.496296296296295,3170.6805194805197,698,753,730,759,773,738
8,353.40439560439563,0.6037292329445032,17.13333333333333,1679.101851851852,748,800,787,799,798,783
9,248.4203821656051,0.5947598056517202,22.720370370370365,1621.077441077441,718,783,767,772,782,692
10,229.425,0.7219280904060874,36.385185185185186,1540.2894736842106,677,738,738,707,734,667
11,239.4928229665072,1.0396073548782907,19.14814814814815,1510.645,591,684,667,650,613,617
