,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,headway_mean0,headway_mean1,headway_mean2,headway_mean3,headway_mean4,headway_mean5,headway_mean6,headway_mean7,headway_mean8,headway_mean9,headway_mean10,headway_mean11,headway_var0,headway_var1,headway_var2,headway_var3,headway_var4,headway_var5,headway_var6,headway_var7,headway_var8,headway_var9,headway_var10,headway_var11
0,11,0.003328812929491202,20.18807888031006,-1.1957215803364676,-0.825272735298891,-0.37044884503757664,91.68055555555556,0.11624014,853.998404467491,1593.4138690148598,1236.6252063841498,7.812926534644036,533.6,524.6111111111111,527.5555555555555,528.8888888888889,532.5555555555555,539.3333333333334,542.7647058823529,549.7647058823529,547.3125,546.4375,565.4,575.5714285714286,130863.54,100326.57098765431,78338.35802469136,78796.54320987655,89157.69135802469,89801.55555555556,90599.23875432526,83352.29757785467,102874.83984375,103607.12109375,108092.24,138665.5306122449
0,16,-0.0014287452213466167,16.744357426961262,-1.1178298282054413,-0.7853982146973933,-0.332431613508048,88.67592592592594,0.19390213,839.6049779205139,1582.1766666666667,1098.0583333333334,7.368595170346583,499.85714285714283,501.6666666666667,570.7222222222222,514.1176470588235,517.1176470588235,526.7647058823529,533.2352941176471,537.2941176470588,537.6470588235294,536.6875,538.5625,535.2666666666667,125194.02721088435,144786.31746031743,122715.53395061727,62171.162629757775,57622.22145328719,73965.12110726644,70243.12110726643,67398.67820069205,63628.34602076124,85149.33984375,94223.37109375,120461.1288888889
0,15,0.00015607239523281655,18.19912560780843,-1.3185642066125258,-0.9419500148208216,-0.37661419179170474,90.31944444444444,0.10591248,857.9970637583892,1612.3310618966495,1233.4508801817149,8.725353178254347,559.4736842105264,543.3333333333334,545.3333333333334,549.5,552.1666666666666,511.1764705882353,519.9411764705883,530.1764705882352,533.5294117647059,545.1333333333333,544.0666666666667,539.2,107425.09141274237,112339.66666666667,109228.77777777778,114883.69444444444,112424.58333333333,105003.79238754323,96906.76124567474,90074.38062283737,107007.54325259516,103878.78222222222,91072.86222222222,118550.56
0,5,-0.005517066456377506,14.891330560048422,-1.1962309501045096,-0.8477533794196562,-0.3484775706848531,93.41203703703702,0.22524431,849.618841832325,1599.7761529808774,1206.248031496063,7.47088543270193,539.65,552.6842105263158,540.2777777777778,549.2222222222222,490.52941176470586,496.0,503.8235294117647,511.2352941176471,513.4705882352941,506.5882352941176,508.88235294117646,553.4,94411.8275,108475.26869806093,89612.86728395062,125401.39506172838,76265.19031141869,78629.76470588235,73007.67474048444,62825.35640138408,69964.95501730105,76053.8892733564,95168.57439446366,110193.44000000002
0,22,-0.0026265989678601422,98.98857498168945,-2.548867046189134,-2.167204659727437,-0.38166238646169687,92.78472222222223,0.21072483,932.6454960564549,1631.8644356211005,1296.931934203063,8.928590612276425,535.7,571.0,496.05882352941177,499.05882352941177,505.1764705882353,514.8235294117648,518.5882352941177,520.1764705882352,530.1764705882352,534.1875,532.875,539.1333333333333,264252.80999999994,275545.3333333333,177090.52595155712,196270.76124567474,232469.79238754325,241130.85121107264,224438.7128027682,245959.43944636683,258828.73356401388,306829.77734375,310675.234375,325650.51555555564
0,25,-0.012657864484935999,34.72706445058187,-1.8115097778581852,-1.4814716271282766,-0.33003815072990855,94.3425925925926,0.38471326,746.9753241321623,1615.1435956346927,1147.3147616312465,9.072211785370094,499.42857142857144,525.65,575.1111111111111,532.8235294117648,535.8235294117648,540.9411764705883,545.7058823529412,553.0588235294117,518.0,519.4,520.9333333333333,517.0,157942.0544217687,169347.8275,191409.65432098764,147917.5570934256,152432.73356401385,188132.6435986159,192865.50173010377,178958.9965397924,153429.73333333334,167902.64,180558.59555555557,212343.06666666668
0,32,0.0054978250215450926,56.56508827209473,-2.263291635600058,-1.8967693918426398,-0.36652224375741843,91.63888888888889,0.31679732,946.0932728023112,1614.0057937427578,1306.9478563151797,10.209711028793576,498.5238095238095,529.25,577.2222222222222,543.2352941176471,548.7647058823529,553.4117647058823,561.4705882352941,508.6,518.7333333333333,519.8666666666667,516.6,513.2666666666667,202090.4399092971,246259.9875,233456.17283950618,228644.76816608995,251383.00346020758,267826.5951557093,279827.7785467128,191413.83999999994,198515.79555555558,178513.71555555557,232856.64,258974.4622222222
0,33,-0.004801691820224126,87.19436009724934,-2.6214079637132177,-2.248249820645508,-0.3731581430677096,87.2314814814815,0.26608935,900.0618852459016,1636.8185460789925,1214.3938179736692,7.849328058106863,482.0,482.3333333333333,491.94444444444446,501.55555555555554,509.72222222222223,515.3333333333334,517.5,517.2941176470588,517.8823529411765,525.4117647058823,583.0666666666667,517.6666666666666,138480.0,147850.33333333337,163199.83024691363,185498.58024691357,219332.6450617284,240237.88888888885,239948.69444444444,272633.8546712803,322990.2214532871,362768.71280276816,420216.72888888896,209547.5555555556
0,24,-0.007520714309066534,17.74046262105306,-1.4339567439906886,-1.170395855083523,-0.2635608889071657,69.64467592592592,0.19477208,591.3316790736145,1444.3415682062298,892.0107411385607,7.521946302571657,510.04761904761904,549.6842105263158,483.3333333333333,487.6666666666667,494.0,502.1666666666667,502.8333333333333,502.6666666666667,503.8888888888889,475.7647058823529,482.52941176470586,493.2352941176471,126397.66439909294,148411.7950138504,69695.0,75742.11111111111,94948.33333333333,118817.13888888889,114987.02777777781,128288.88888888889,136752.87654320986,131469.35640138408,160091.19031141867,165510.8858131488
0,18,0.014180876159419617,13.235785643259684,-1.3263618684286955,-1.122460989893189,-0.2039008785355065,57.64699074074075,0.14958113,482.9653862389194,1422.7653866386113,795.1083640189374,7.372559733500037,466.5652173913044,460.8181818181818,463.3636363636364,473.95238095238096,476.3333333333333,516.6842105263158,475.4117647058824,476.1764705882353,476.5882352941176,478.88235294117646,479.3529411764706,478.3529411764706,83917.98487712664,112365.87603305787,139612.59504132232,140713.75963718822,153680.31746031748,150000.21606648198,89404.3598615917,77044.26297577853,82054.94809688581,72617.51557093427,86184.81660899652,90668.58131487889
