,time,loc,op,stop
0,7210,0.0,0.0,-1
1,7211,0.0,0.025,1
2,7212,0.0,0.025,1
3,7213,0.0,0.025,1
4,7214,0.0,0.025,1
5,7215,0.0,0.025,1
6,7216,0.0,0.025,1
7,7217,0.0075,0.025,-1
8,7218,0.015,0.025,-1
9,7219,0.0225,0.025,-1
10,7220,0.03,0.025,-1
11,7221,0.0375,0.025,-1
12,7222,0.045,0.025,-1
13,7223,0.0525,0.025,-1
14,7224,0.06,0.025,-1
15,7225,0.0675,0.025,-1
16,7226,0.07500000000000001,0.025,-1
17,7227,0.08250000000000002,0.025,-1
18,7228,0.09000000000000002,0.025,-1
19,7229,0.09750000000000003,0.025,-1
20,7230,0.10500000000000004,0.025,-1
21,7231,0.11250000000000004,0.025,-1
22,7232,0.12000000000000005,0.025,-1
23,7233,0.12750000000000006,0.025,-1
24,7234,0.13500000000000006,0.025,-1
25,7235,0.14250000000000007,0.025,-1
26,7236,0.15000000000000008,0.025,-1
27,7237,0.15750000000000008,0.025,-1
28,7238,0.1650000000000001,0.025,-1
29,7239,0.1725000000000001,0.025,-1
30,7240,0.1800000000000001,0.025,-1
31,7241,0.1875000000000001,0.025,-1
32,7242,0.19500000000000012,0.025,-1
33,7243,0.20250000000000012,0.025,-1
34,7244,0.21000000000000013,0.025,-1
35,7245,0.21750000000000014,0.025,-1
36,7246,0.22500000000000014,0.025,-1
37,7247,0.23250000000000015,0.025,-1
38,7248,0.24000000000000016,0.025,-1
39,7249,0.24750000000000016,0.025,-1
40,7250,0.25500000000000017,0.025,-1
41,7251,0.2625000000000002,0.025,-1
42,7252,0.2700000000000002,0.025,-1
43,7253,0.2775000000000002,0.025,-1
44,7254,0.2850000000000002,0.025,-1
45,7255,0.2925000000000002,0.025,-1
46,7256,0.3000000000000002,0.025,-1
47,7257,0.3075000000000002,0.025,-1
48,7258,0.3150000000000002,0.025,-1
49,7259,0.32250000000000023,0.025,-1
50,7260,0.33000000000000024,0.025,-1
51,7261,0.33750000000000024,0.025,-1
52,7262,0.33750000000000024,0.0375,2
53,7263,0.33750000000000024,0.0375,2
54,7264,0.33750000000000024,0.0375,2
55,7265,0.33750000000000024,0.0375,2
56,7266,0.33750000000000024,0.0375,2
57,7267,0.33750000000000024,0.0375,2
58,7268,0.33750000000000024,0.0375,2
59,7269,0.33750000000000024,0.0375,2
60,7270,0.33750000000000024,0.0375,2
61,7271,0.33750000000000024,0.0375,2
62,7272,0.33750000000000024,0.0375,2
63,7273,0.33750000000000024,0.0375,2
64,7274,0.33750000000000024,0.0375,2
65,7275,0.33750000000000024,0.0375,2
66,7276,0.33750000000000024,0.0375,2
67,7277,0.33750000000000024,0.0375,2
68,7278,0.33750000000000024,0.0375,2
69,7279,0.33750000000000024,0.0375,2
70,7280,0.33750000000000024,0.0375,2
71,7281,0.33750000000000024,0.0375,2
72,7282,0.33750000000000024,0.0375,2
73,7283,0.33750000000000024,0.0375,2
74,7284,0.33750000000000024,0.0375,2
75,7285,0.33750000000000024,0.0375,2
76,7286,0.33750000000000024,0.0375,2
77,7287,0.33750000000000024,0.0375,2
78,7288,0.33750000000000024,0.0375,2
79,7289,0.33750000000000024,0.0375,2
80,7290,0.33750000000000024,0.0375,2
81,7291,0.33750000000000024,0.0375,2
82,7292,0.33750000000000024,0.0375,2
83,7293,0.33750000000000024,0.0375,2
84,7294,0.33750000000000024,0.0375,2
85,7295,0.33750000000000024,0.0375,2
86,7296,0.33750000000000024,0.0375,2
87,7297,0.33750000000000024,0.0375,2
88,7298,0.33750000000000024,0.0375,2
89,7299,0.33750000000000024,0.0375,2
90,7300,0.33750000000000024,0.0375,2
91,7301,0.33750000000000024,0.0375,2
92,7302,0.33750000000000024,0.0375,2
93,7303,0.33750000000000024,0.0375,2
94,7304,0.33750000000000024,0.0375,2
95,7305,0.33750000000000024,0.0375,2
96,7306,0.33750000000000024,0.0375,2
97,7307,0.33750000000000024,0.0375,2
98,7308,0.33750000000000024,0.0375,2
99,7309,0.33750000000000024,0.0375,2
100,7310,0.33750000000000024,0.0375,2
101,7311,0.33750000000000024,0.0375,2
102,7312,0.34500000000000025,0.0375,-1
103,7313,0.35250000000000026,0.0375,-1
104,7314,0.36000000000000026,0.0375,-1
105,7315,0.36750000000000027,0.0375,-1
106,7316,0.3750000000000003,0.0375,-1
107,7317,0.3825000000000003,0.0375,-1
108,7318,0.3900000000000003,0.0375,-1
109,7319,0.3975000000000003,0.0375,-1
110,7320,0.4050000000000003,0.0375,-1
111,7321,0.4125000000000003,0.0375,-1
112,7322,0.4200000000000003,0.0375,-1
113,7323,0.4275000000000003,0.0375,-1
114,7324,0.43500000000000033,0.0375,-1
115,7325,0.44250000000000034,0.0375,-1
116,7326,0.45000000000000034,0.0375,-1
117,7327,0.45750000000000035,0.0375,-1
118,7328,0.46500000000000036,0.0375,-1
119,7329,0.47250000000000036,0.0375,-1
120,7330,0.48000000000000037,0.0375,-1
121,7331,0.4875000000000004,0.0375,-1
122,7332,0.4950000000000004,0.0375,-1
123,7333,0.5025000000000004,0.0375,-1
124,7334,0.5100000000000003,0.0375,-1
125,7335,0.5175000000000003,0.0375,-1
126,7336,0.5250000000000002,0.0375,-1
127,7337,0.5325000000000002,0.0375,-1
128,7338,0.5400000000000001,0.0375,-1
129,7339,0.5475000000000001,0.0375,-1
130,7340,0.555,0.0375,-1
131,7341,0.5625,0.0375,-1
132,7342,0.57,0.0375,-1
133,7343,0.5774999999999999,0.0375,-1
134,7344,0.5849999999999999,0.0375,-1
135,7345,0.5924999999999998,0.0375,-1
136,7346,0.5999999999999998,0.0375,-1
137,7347,0.6074999999999997,0.0375,-1
138,7348,0.6149999999999997,0.0375,-1
139,7349,0.6224999999999996,0.0375,-1
140,7350,0.6299999999999996,0.0375,-1
141,7351,0.6374999999999995,0.0375,-1
142,7352,0.6449999999999995,0.0375,-1
143,7353,0.6524999999999994,0.0375,-1
144,7354,0.6599999999999994,0.0375,-1
145,7355,0.6674999999999993,0.0375,-1
146,7356,0.6749999999999993,0.0375,-1
147,7357,0.6824999999999992,0.0375,-1
148,7358,0.6899999999999992,0.0375,-1
149,7359,0.6974999999999991,0.0375,-1
150,7360,0.7049999999999991,0.0375,-1
151,7361,0.712499999999999,0.0375,-1
152,7362,0.719999999999999,0.0375,-1
153,7363,0.7274999999999989,0.0375,-1
154,7364,0.7349999999999989,0.0375,-1
155,7365,0.7424999999999988,0.0375,-1
156,7366,0.7499999999999988,0.0375,-1
157,7367,0.7574999999999987,0.0375,-1
158,7368,0.7649999999999987,0.0375,-1
159,7369,0.7724999999999986,0.0375,-1
160,7370,0.7799999999999986,0.0375,-1
161,7371,0.7874999999999985,0.0375,-1
162,7372,0.7949999999999985,0.0375,-1
163,7373,0.8024999999999984,0.0375,-1
164,7374,0.8099999999999984,0.0375,-1
165,7375,0.8174999999999983,0.0375,-1
166,7376,0.8249999999999983,0.0375,-1
167,7377,0.8324999999999982,0.0375,-1
168,7378,0.8399999999999982,0.0375,-1
169,7379,0.8474999999999981,0.0375,-1
170,7380,0.8549999999999981,0.0375,-1
171,7381,0.862499999999998,0.0375,-1
172,7382,0.869999999999998,0.0375,-1
173,7383,0.877499999999998,0.0375,-1
174,7384,0.8849999999999979,0.0375,-1
175,7385,0.8924999999999979,0.0375,-1
176,7386,0.8999999999999978,0.0375,-1
177,7387,0.9074999999999978,0.0375,-1
178,7388,0.9149999999999977,0.0375,-1
179,7389,0.9224999999999977,0.0375,-1
180,7390,0.9299999999999976,0.0375,-1
181,7391,0.9299999999999976,0.0625,3
182,7392,0.9299999999999976,0.0625,3
183,7393,0.9299999999999976,0.0625,3
184,7394,0.9299999999999976,0.0625,3
185,7395,0.9299999999999976,0.0625,3
186,7396,0.9299999999999976,0.0625,3
187,7397,0.9374999999999976,0.0625,-1
188,7398,0.9449999999999975,0.0625,-1
189,7399,0.9524999999999975,0.0625,-1
190,7400,0.9599999999999974,0.0625,-1
191,7401,0.9674999999999974,0.0625,-1
192,7402,0.9749999999999973,0.0625,-1
193,7403,0.9824999999999973,0.0625,-1
194,7404,0.9899999999999972,0.0625,-1
195,7405,0.9974999999999972,0.0625,-1
196,7406,1.0049999999999972,0.0625,-1
197,7407,1.0124999999999973,0.0625,-1
198,7408,1.0199999999999974,0.0625,-1
199,7409,1.0274999999999974,0.0625,-1
200,7410,1.0349999999999975,0.0625,-1
201,7411,1.0424999999999975,0.0625,-1
202,7412,1.0499999999999976,0.0625,-1
203,7413,1.0574999999999977,0.0625,-1
204,7414,1.0649999999999977,0.0625,-1
205,7415,1.0724999999999978,0.0625,-1
206,7416,1.0799999999999979,0.0625,-1
207,7417,1.087499999999998,0.0625,-1
208,7418,1.094999999999998,0.0625,-1
209,7419,1.102499999999998,0.0625,-1
210,7420,1.109999999999998,0.0625,-1
211,7421,1.1174999999999982,0.0625,-1
212,7422,1.1249999999999982,0.0625,-1
213,7423,1.1324999999999983,0.0625,-1
214,7424,1.1399999999999983,0.0625,-1
215,7425,1.1474999999999984,0.0625,-1
216,7426,1.1549999999999985,0.0625,-1
217,7427,1.1624999999999985,0.0625,-1
