,time,loc,op,stop
0,5050,0.0,0.0,-1
1,5051,0.005763888888888889,0.0,-1
2,5052,0.011527777777777777,0.0,-1
3,5053,0.017291666666666667,0.0,-1
4,5054,0.023055555555555555,0.0,-1
5,5055,0.028819444444444443,0.0,-1
6,5056,0.034583333333333334,0.0,-1
7,5057,0.04034722222222222,0.0,-1
8,5058,0.04611111111111111,0.0,-1
9,5059,0.051875,0.0,-1
10,5060,0.057638888888888885,0.0,-1
11,5061,0.06340277777777778,0.0,-1
12,5062,0.06916666666666667,0.0,-1
13,5063,0.07493055555555556,0.0,-1
14,5064,0.08069444444444444,0.0,-1
15,5065,0.08645833333333333,0.0,-1
16,5066,0.09222222222222222,0.0,-1
17,5067,0.09798611111111111,0.0,-1
18,5068,0.10375,0.0,-1
19,5069,0.10951388888888888,0.0,-1
20,5070,0.11527777777777777,0.0,-1
21,5071,0.12104166666666666,0.0,-1
22,5072,0.12680555555555556,0.0,-1
23,5073,0.13256944444444446,0.0,-1
24,5074,0.13833333333333336,0.0,-1
25,5075,0.14409722222222227,0.0,-1
26,5076,0.14986111111111117,0.0,-1
27,5077,0.15562500000000007,0.0,-1
28,5078,0.16138888888888897,0.0,-1
29,5079,0.16715277777777787,0.0,-1
30,5080,0.17291666666666677,0.0,-1
31,5081,0.17868055555555568,0.0,-1
32,5082,0.18444444444444458,0.0,-1
33,5083,0.19020833333333348,0.0,-1
34,5084,0.19597222222222238,0.0,-1
35,5085,0.20173611111111128,0.0,-1
36,5086,0.20750000000000018,0.0,-1
37,5087,0.21326388888888909,0.0,-1
38,5088,0.219027777777778,0.0,-1
39,5089,0.2247916666666669,0.0,-1
40,5090,0.2305555555555558,0.0,-1
41,5091,0.2363194444444447,0.0,-1
42,5092,0.2420833333333336,0.0,-1
43,5093,0.2478472222222225,0.0,-1
44,5094,0.2536111111111114,0.0,-1
45,5095,0.2593750000000003,0.0,-1
46,5096,0.2651388888888892,0.0,-1
47,5097,0.2709027777777781,0.0,-1
48,5098,0.276666666666667,0.0,-1
49,5099,0.2824305555555559,0.0,-1
50,5100,0.2881944444444448,0.0,-1
51,5101,0.2939583333333337,0.0,-1
52,5102,0.2997222222222226,0.0,-1
53,5103,0.3054861111111115,0.0,-1
54,5104,0.3112500000000004,0.0,-1
55,5105,0.3170138888888893,0.0,-1
56,5106,0.3227777777777782,0.0,-1
57,5107,0.3285416666666671,0.0,-1
58,5108,0.334305555555556,0.0,-1
59,5109,0.334305555555556,0.05,2
60,5110,0.334305555555556,0.05,2
61,5111,0.334305555555556,0.05,2
62,5112,0.334305555555556,0.05,2
63,5113,0.334305555555556,0.05,2
64,5114,0.334305555555556,0.05,2
65,5115,0.334305555555556,0.05,2
66,5116,0.334305555555556,0.05,2
67,5117,0.334305555555556,0.05,2
68,5118,0.334305555555556,0.05,2
69,5119,0.334305555555556,0.05,2
70,5120,0.334305555555556,0.05,2
71,5121,0.3400694444444449,0.05,-1
72,5122,0.3458333333333338,0.05,-1
73,5123,0.3515972222222227,0.05,-1
74,5124,0.35736111111111163,0.05,-1
75,5125,0.36312500000000053,0.05,-1
76,5126,0.36888888888888943,0.05,-1
77,5127,0.37465277777777833,0.05,-1
78,5128,0.38041666666666724,0.05,-1
79,5129,0.38618055555555614,0.05,-1
80,5130,0.39194444444444504,0.05,-1
81,5131,0.39770833333333394,0.05,-1
82,5132,0.40347222222222284,0.05,-1
83,5133,0.40923611111111174,0.05,-1
84,5134,0.41500000000000065,0.05,-1
85,5135,0.42076388888888955,0.05,-1
86,5136,0.42652777777777845,0.05,-1
87,5137,0.43229166666666735,0.05,-1
88,5138,0.43805555555555625,0.05,-1
89,5139,0.44381944444444515,0.05,-1
90,5140,0.44958333333333406,0.05,-1
91,5141,0.45534722222222296,0.05,-1
92,5142,0.46111111111111186,0.05,-1
93,5143,0.46687500000000076,0.05,-1
94,5144,0.47263888888888966,0.05,-1
95,5145,0.47840277777777857,0.05,-1
96,5146,0.48416666666666747,0.05,-1
97,5147,0.48993055555555637,0.05,-1
98,5148,0.49569444444444527,0.05,-1
99,5149,0.5014583333333341,0.05,-1
100,5150,0.507222222222223,0.05,-1
101,5151,0.5129861111111119,0.05,-1
102,5152,0.5187500000000008,0.05,-1
103,5153,0.5245138888888897,0.05,-1
104,5154,0.5302777777777786,0.05,-1
105,5155,0.5360416666666675,0.05,-1
106,5156,0.5418055555555564,0.05,-1
107,5157,0.5475694444444453,0.05,-1
108,5158,0.5533333333333342,0.05,-1
109,5159,0.5590972222222231,0.05,-1
110,5160,0.564861111111112,0.05,-1
111,5161,0.5706250000000009,0.05,-1
112,5162,0.5763888888888898,0.05,-1
113,5163,0.5821527777777787,0.05,-1
114,5164,0.5879166666666676,0.05,-1
115,5165,0.5936805555555565,0.05,-1
116,5166,0.5994444444444454,0.05,-1
117,5167,0.6052083333333343,0.05,-1
118,5168,0.6109722222222232,0.05,-1
119,5169,0.6167361111111122,0.05,-1
120,5170,0.622500000000001,0.05,-1
121,5171,0.62826388888889,0.05,-1
122,5172,0.6340277777777789,0.05,-1
123,5173,0.6397916666666678,0.05,-1
124,5174,0.6455555555555567,0.05,-1
125,5175,0.6513194444444456,0.05,-1
126,5176,0.6570833333333345,0.05,-1
127,5177,0.6628472222222234,0.05,-1
128,5178,0.6686111111111123,0.05,-1
129,5179,0.6743750000000012,0.05,-1
130,5180,0.6801388888888901,0.05,-1
131,5181,0.685902777777779,0.05,-1
132,5182,0.6916666666666679,0.05,-1
133,5183,0.6974305555555568,0.05,-1
134,5184,0.7031944444444457,0.05,-1
135,5185,0.7089583333333346,0.05,-1
136,5186,0.7147222222222235,0.05,-1
137,5187,0.7204861111111124,0.05,-1
138,5188,0.7262500000000013,0.05,-1
139,5189,0.7320138888888902,0.05,-1
140,5190,0.7377777777777791,0.05,-1
141,5191,0.743541666666668,0.05,-1
142,5192,0.7493055555555569,0.05,-1
143,5193,0.7550694444444458,0.05,-1
144,5194,0.7608333333333347,0.05,-1
145,5195,0.7665972222222236,0.05,-1
146,5196,0.7723611111111125,0.05,-1
147,5197,0.7781250000000014,0.05,-1
148,5198,0.7838888888888903,0.05,-1
149,5199,0.7896527777777792,0.05,-1
150,5200,0.7954166666666681,0.05,-1
151,5201,0.801180555555557,0.05,-1
152,5202,0.8069444444444459,0.05,-1
153,5203,0.8127083333333348,0.05,-1
154,5204,0.8184722222222237,0.05,-1
155,5205,0.8242361111111126,0.05,-1
156,5206,0.8300000000000015,0.05,-1
157,5207,0.8357638888888904,0.05,-1
158,5208,0.8415277777777793,0.05,-1
159,5209,0.8472916666666682,0.05,-1
160,5210,0.8530555555555571,0.05,-1
161,5211,0.858819444444446,0.05,-1
162,5212,0.8645833333333349,0.05,-1
163,5213,0.8703472222222238,0.05,-1
164,5214,0.8761111111111127,0.05,-1
165,5215,0.8818750000000016,0.05,-1
166,5216,0.8876388888888905,0.05,-1
167,5217,0.8934027777777794,0.05,-1
168,5218,0.8991666666666683,0.05,-1
169,5219,0.9049305555555572,0.05,-1
170,5220,0.9106944444444461,0.05,-1
171,5221,0.916458333333335,0.05,-1
172,5222,0.9222222222222239,0.05,-1
173,5223,0.9279861111111128,0.05,-1
174,5224,0.9279861111111128,0.0375,3
175,5225,0.9279861111111128,0.0375,3
176,5226,0.9337500000000017,0.0375,-1
177,5227,0.9395138888888906,0.0375,-1
178,5228,0.9452777777777795,0.0375,-1
179,5229,0.9510416666666685,0.0375,-1
180,5230,0.9568055555555574,0.0375,-1
181,5231,0.9625694444444463,0.0375,-1
182,5232,0.9683333333333352,0.0375,-1
183,5233,0.9740972222222241,0.0375,-1
184,5234,0.979861111111113,0.0375,-1
185,5235,0.9856250000000019,0.0375,-1
186,5236,0.9913888888888908,0.0375,-1
187,5237,0.9971527777777797,0.0375,-1
188,5238,1.0029166666666685,0.0375,-1
189,5239,1.0086805555555574,0.0375,-1
190,5240,1.0144444444444463,0.0375,-1
191,5241,1.0202083333333352,0.0375,-1
192,5242,1.025972222222224,0.0375,-1
193,5243,1.031736111111113,0.0375,-1
194,5244,1.0375000000000019,0.0375,-1
195,5245,1.0432638888888908,0.0375,-1
196,5246,1.0490277777777797,0.0375,-1
197,5247,1.0547916666666686,0.0375,-1
198,5248,1.0605555555555575,0.0375,-1
199,5249,1.0663194444444464,0.0375,-1
200,5250,1.0720833333333353,0.0375,-1
201,5251,1.0778472222222242,0.0375,-1
202,5252,1.083611111111113,0.0375,-1
203,5253,1.089375000000002,0.0375,-1
204,5254,1.0951388888888909,0.0375,-1
205,5255,1.1009027777777798,0.0375,-1
206,5256,1.1066666666666687,0.0375,-1
207,5257,1.1124305555555576,0.0375,-1
208,5258,1.1181944444444465,0.0375,-1
209,5259,1.1239583333333354,0.0375,-1
210,5260,1.1297222222222243,0.0375,-1
211,5261,1.1354861111111132,0.0375,-1
212,5262,1.141250000000002,0.0375,-1
213,5263,1.147013888888891,0.0375,-1
214,5264,1.15277777777778,0.0375,-1
215,5265,1.1585416666666688,0.0375,-1
216,5266,1.1643055555555577,0.0375,-1
217,5267,1.1700694444444466,0.0375,-1
218,5268,1.1758333333333355,0.0375,-1
219,5269,1.1815972222222244,0.0375,-1
220,5270,1.1873611111111133,0.0375,-1
221,5271,1.1931250000000022,0.0375,-1
222,5272,1.1988888888888911,0.0375,-1
223,5273,1.20465277777778,0.0375,-1
224,5274,1.210416666666669,0.0375,-1
225,5275,1.2161805555555578,0.0375,-1
226,5276,1.2219444444444467,0.0375,-1
227,5277,1.2277083333333356,0.0375,-1
228,5278,1.2334722222222245,0.0375,-1
229,5279,1.2392361111111134,0.0375,-1
230,5280,1.2450000000000023,0.0375,-1
231,5281,1.2507638888888912,0.0375,-1
232,5282,1.2565277777777801,0.0375,-1
233,5283,1.262291666666669,0.0375,-1
234,5284,1.268055555555558,0.0375,-1
235,5285,1.2738194444444468,0.0375,-1
236,5286,1.2795833333333357,0.0375,-1
237,5287,1.2853472222222246,0.0375,-1
238,5288,1.2911111111111135,0.0375,-1
239,5289,1.2968750000000024,0.0375,-1
240,5290,1.3026388888888913,0.0375,-1
241,5291,1.3084027777777802,0.0375,-1
242,5292,1.3141666666666691,0.0375,-1
243,5293,1.319930555555558,0.0375,-1
244,5294,1.325694444444447,0.0375,-1
245,5295,1.3314583333333359,0.0375,-1
246,5296,1.3372222222222248,0.0375,-1
247,5297,1.3429861111111137,0.0375,-1
248,5298,1.3487500000000026,0.0375,-1
249,5299,1.3545138888888915,0.0375,-1
250,5300,1.3602777777777804,0.0375,-1
251,5301,1.3660416666666693,0.0375,-1
252,5302,1.3718055555555582,0.0375,-1
253,5303,1.377569444444447,0.0375,-1
254,5304,1.383333333333336,0.0375,-1
255,5305,1.3890972222222249,0.0375,-1
256,5306,1.3948611111111138,0.0375,-1
257,5307,1.4006250000000027,0.0375,-1
258,5308,1.4063888888888916,0.0375,-1
259,5309,1.4121527777777805,0.0375,-1
260,5310,1.4179166666666694,0.0375,-1
261,5311,1.4236805555555583,0.0375,-1
262,5312,1.4294444444444472,0.0375,-1
263,5313,1.4294444444444472,0.075,4
264,5314,1.4294444444444472,0.075,4
265,5315,1.4294444444444472,0.075,4
266,5316,1.4294444444444472,0.075,4
267,5317,1.4294444444444472,0.075,4
268,5318,1.4294444444444472,0.075,4
269,5319,1.4294444444444472,0.075,4
270,5320,1.4294444444444472,0.075,4
271,5321,1.4294444444444472,0.075,4
272,5322,1.435208333333336,0.075,-1
273,5323,1.440972222222225,0.075,-1
274,5324,1.4467361111111139,0.075,-1
275,5325,1.4525000000000028,0.075,-1
276,5326,1.4582638888888917,0.075,-1
277,5327,1.4640277777777806,0.075,-1
278,5328,1.4697916666666695,0.075,-1
279,5329,1.4755555555555584,0.075,-1
280,5330,1.4813194444444473,0.075,-1
281,5331,1.4870833333333362,0.075,-1
282,5332,1.492847222222225,0.075,-1
283,5333,1.498611111111114,0.075,-1
284,5334,1.504375000000003,0.075,-1
285,5335,1.5101388888888918,0.075,-1
286,5336,1.5159027777777807,0.075,-1
287,5337,1.5216666666666696,0.075,-1
288,5338,1.5274305555555585,0.075,-1
289,5339,1.5331944444444474,0.075,-1
290,5340,1.5389583333333363,0.075,-1
291,5341,1.5447222222222252,0.075,-1
292,5342,1.5504861111111141,0.075,-1
293,5343,1.556250000000003,0.075,-1
294,5344,1.562013888888892,0.075,-1
295,5345,1.5677777777777808,0.075,-1
296,5346,1.5735416666666697,0.075,-1
297,5347,1.5793055555555586,0.075,-1
298,5348,1.5850694444444475,0.075,-1
299,5349,1.5908333333333364,0.075,-1
300,5350,1.5965972222222253,0.075,-1
301,5351,1.6023611111111142,0.075,-1
302,5352,1.6081250000000031,0.075,-1
303,5353,1.613888888888892,0.075,-1
304,5354,1.619652777777781,0.075,-1
305,5355,1.6254166666666698,0.075,-1
306,5356,1.6311805555555587,0.075,-1
307,5357,1.6369444444444476,0.075,-1
308,5358,1.6427083333333365,0.075,-1
309,5359,1.6484722222222254,0.075,-1
310,5360,1.6542361111111143,0.075,-1
311,5361,1.6600000000000033,0.075,-1
312,5362,1.6657638888888922,0.075,-1
313,5363,1.671527777777781,0.075,-1
314,5364,1.67729166666667,0.075,-1
315,5365,1.6830555555555589,0.075,-1
316,5366,1.6888194444444478,0.075,-1
317,5367,1.6945833333333367,0.075,-1
318,5368,1.7003472222222256,0.075,-1
319,5369,1.7061111111111145,0.075,-1
320,5370,1.7118750000000034,0.075,-1
321,5371,1.7176388888888923,0.075,-1
322,5372,1.7234027777777812,0.075,-1
323,5373,1.72916666666667,0.075,-1
324,5374,1.734930555555559,0.075,-1
325,5375,1.7406944444444479,0.075,-1
326,5376,1.7464583333333368,0.075,-1
327,5377,1.7522222222222257,0.075,-1
328,5378,1.7579861111111146,0.075,-1
329,5379,1.7637500000000035,0.075,-1
330,5380,1.7695138888888924,0.075,-1
331,5381,1.7752777777777813,0.075,-1
332,5382,1.7810416666666702,0.075,-1
333,5383,1.786805555555559,0.075,-1
334,5384,1.792569444444448,0.075,-1
335,5385,1.798333333333337,0.075,-1
336,5386,1.8040972222222258,0.075,-1
337,5387,1.8098611111111147,0.075,-1
338,5388,1.8156250000000036,0.075,-1
339,5389,1.8213888888888925,0.075,-1
340,5390,1.8271527777777814,0.075,-1
341,5391,1.8329166666666703,0.075,-1
342,5392,1.8386805555555592,0.075,-1
343,5393,1.844444444444448,0.075,-1
344,5394,1.850208333333337,0.075,-1
345,5395,1.855972222222226,0.075,-1
346,5396,1.8617361111111148,0.075,-1
347,5397,1.8675000000000037,0.075,-1
348,5398,1.8732638888888926,0.075,-1
349,5399,1.8790277777777815,0.075,-1
350,5400,1.8847916666666704,0.075,-1
351,5401,1.8905555555555593,0.075,-1
352,5402,1.8963194444444482,0.075,-1
353,5403,1.9020833333333371,0.075,-1
354,5404,1.907847222222226,0.075,-1
355,5405,1.913611111111115,0.075,-1
356,5406,1.9193750000000038,0.075,-1
357,5407,1.9251388888888927,0.075,-1
358,5408,1.9309027777777816,0.075,-1
359,5409,1.9366666666666705,0.075,-1
360,5410,1.9424305555555594,0.075,-1
361,5411,1.9481944444444483,0.075,-1
362,5412,1.9539583333333372,0.075,-1
363,5413,1.9597222222222261,0.075,-1
364,5414,1.965486111111115,0.075,-1
365,5415,1.971250000000004,0.075,-1
366,5416,1.9770138888888928,0.075,-1
367,5417,1.9827777777777817,0.075,-1
368,5418,1.9885416666666706,0.075,-1
369,5419,1.9943055555555596,0.075,-1
370,5420,2.0000694444444482,0.075,-1
371,5421,2.005833333333337,0.075,-1
372,5422,2.0115972222222256,0.075,-1
373,5423,2.0173611111111143,0.075,-1
374,5424,2.023125000000003,0.075,-1
375,5425,2.0288888888888916,0.075,-1
376,5426,2.0346527777777803,0.075,-1
377,5427,2.040416666666669,0.075,-1
378,5428,2.0461805555555577,0.075,-1
379,5429,2.0519444444444463,0.075,-1
380,5430,2.057708333333335,0.075,-1
381,5431,2.0634722222222237,0.075,-1
382,5432,2.0692361111111124,0.075,-1
383,5433,2.075000000000001,0.075,-1
384,5434,2.0807638888888897,0.075,-1
385,5435,2.0865277777777784,0.075,-1
386,5436,2.092291666666667,0.075,-1
387,5437,2.098055555555556,0.075,-1
388,5438,2.1038194444444445,0.075,-1
389,5439,2.109583333333333,0.075,-1
390,5440,2.115347222222222,0.075,-1
391,5441,2.1211111111111105,0.075,-1
392,5442,2.126874999999999,0.075,-1
393,5443,2.132638888888888,0.075,-1
394,5444,2.1384027777777765,0.075,-1
395,5445,2.144166666666665,0.075,-1
396,5446,2.149930555555554,0.075,-1
397,5447,2.1556944444444426,0.075,-1
398,5448,2.1614583333333313,0.075,-1
399,5449,2.16722222222222,0.075,-1
400,5450,2.1729861111111086,0.075,-1
401,5451,2.1787499999999973,0.075,-1
402,5452,2.184513888888886,0.075,-1
403,5453,2.1902777777777747,0.075,-1
404,5454,2.1960416666666633,0.075,-1
405,5455,2.201805555555552,0.075,-1
406,5456,2.2075694444444407,0.075,-1
407,5457,2.2133333333333294,0.075,-1
408,5458,2.219097222222218,0.075,-1
409,5459,2.2248611111111067,0.075,-1
410,5460,2.2306249999999954,0.075,-1
411,5461,2.236388888888884,0.075,-1
412,5462,2.2421527777777728,0.075,-1
413,5463,2.2479166666666615,0.075,-1
414,5464,2.25368055555555,0.075,-1
415,5465,2.259444444444439,0.075,-1
416,5466,2.2652083333333275,0.075,-1
417,5467,2.270972222222216,0.075,-1
418,5468,2.276736111111105,0.075,-1
419,5469,2.276736111111105,0.1,5
420,5470,2.276736111111105,0.1,5
421,5471,2.276736111111105,0.1,5
422,5472,2.276736111111105,0.1,5
423,5473,2.276736111111105,0.1,5
424,5474,2.276736111111105,0.1,5
425,5475,2.276736111111105,0.1,5
426,5476,2.276736111111105,0.1,5
427,5477,2.276736111111105,0.1,5
428,5478,2.276736111111105,0.1,5
429,5479,2.276736111111105,0.1,5
430,5480,2.276736111111105,0.1,5
431,5481,2.276736111111105,0.1,5
432,5482,2.276736111111105,0.1,5
433,5483,2.276736111111105,0.1,5
434,5484,2.276736111111105,0.1,5
435,5485,2.276736111111105,0.1,5
436,5486,2.276736111111105,0.1,5
437,5487,2.276736111111105,0.1,5
438,5488,2.276736111111105,0.1,5
439,5489,2.276736111111105,0.1,5
440,5490,2.276736111111105,0.1,5
441,5491,2.276736111111105,0.1,5
442,5492,2.276736111111105,0.1,5
443,5493,2.276736111111105,0.1,5
444,5494,2.276736111111105,0.1,5
445,5495,2.276736111111105,0.1,5
446,5496,2.276736111111105,0.1,5
447,5497,2.276736111111105,0.1,5
448,5498,2.276736111111105,0.1,5
449,5499,2.276736111111105,0.1,5
450,5500,2.276736111111105,0.1,5
451,5501,2.276736111111105,0.1,5
452,5502,2.276736111111105,0.1,5
453,5503,2.276736111111105,0.1,5
454,5504,2.276736111111105,0.1,5
455,5505,2.276736111111105,0.1,5
456,5506,2.276736111111105,0.1,5
457,5507,2.276736111111105,0.1,5
458,5508,2.276736111111105,0.1,5
459,5509,2.276736111111105,0.1,5
460,5510,2.276736111111105,0.1,5
461,5511,2.276736111111105,0.1,5
462,5512,2.276736111111105,0.1,5
463,5513,2.2824999999999935,0.1,-1
464,5514,2.288263888888882,0.1,-1
465,5515,2.294027777777771,0.1,-1
466,5516,2.2997916666666596,0.1,-1
467,5517,2.3055555555555483,0.1,-1
468,5518,2.311319444444437,0.1,-1
469,5519,2.3170833333333256,0.1,-1
470,5520,2.3228472222222143,0.1,-1
471,5521,2.328611111111103,0.1,-1
472,5522,2.3343749999999917,0.1,-1
473,5523,2.3401388888888803,0.1,-1
474,5524,2.345902777777769,0.1,-1
475,5525,2.3516666666666577,0.1,-1
476,5526,2.3574305555555464,0.1,-1
477,5527,2.363194444444435,0.1,-1
478,5528,2.3689583333333237,0.1,-1
479,5529,2.3747222222222124,0.1,-1
480,5530,2.380486111111101,0.1,-1
481,5531,2.3862499999999898,0.1,-1
482,5532,2.3920138888888784,0.1,-1
483,5533,2.397777777777767,0.1,-1
484,5534,2.403541666666656,0.1,-1
485,5535,2.4093055555555445,0.1,-1
486,5536,2.415069444444433,0.1,-1
487,5537,2.420833333333322,0.1,-1
488,5538,2.4265972222222105,0.1,-1
489,5539,2.432361111111099,0.1,-1
490,5540,2.438124999999988,0.1,-1
491,5541,2.4438888888888766,0.1,-1
492,5542,2.4496527777777652,0.1,-1
493,5543,2.455416666666654,0.1,-1
494,5544,2.4611805555555426,0.1,-1
495,5545,2.4669444444444313,0.1,-1
496,5546,2.47270833333332,0.1,-1
497,5547,2.4784722222222086,0.1,-1
498,5548,2.4842361111110973,0.1,-1
499,5549,2.489999999999986,0.1,-1
500,5550,2.4957638888888747,0.1,-1
501,5551,2.5015277777777634,0.1,-1
502,5552,2.507291666666652,0.1,-1
503,5553,2.5130555555555407,0.1,-1
504,5554,2.5188194444444294,0.1,-1
505,5555,2.524583333333318,0.1,-1
506,5556,2.5303472222222068,0.1,-1
507,5557,2.5361111111110954,0.1,-1
508,5558,2.541874999999984,0.1,-1
509,5559,2.547638888888873,0.1,-1
510,5560,2.5534027777777615,0.1,-1
511,5561,2.55916666666665,0.1,-1
512,5562,2.564930555555539,0.1,-1
513,5563,2.5706944444444275,0.1,-1
514,5564,2.576458333333316,0.1,-1
515,5565,2.582222222222205,0.1,-1
516,5566,2.5879861111110936,0.1,-1
517,5567,2.5937499999999822,0.1,-1
518,5568,2.599513888888871,0.1,-1
519,5569,2.6052777777777596,0.1,-1
520,5570,2.6110416666666483,0.1,-1
521,5571,2.616805555555537,0.1,-1
522,5572,2.6225694444444256,0.1,-1
523,5573,2.6283333333333143,0.1,-1
524,5574,2.634097222222203,0.1,-1
525,5575,2.6398611111110917,0.1,-1
526,5576,2.6456249999999804,0.1,-1
527,5577,2.651388888888869,0.1,-1
528,5578,2.6571527777777577,0.1,-1
529,5579,2.6629166666666464,0.1,-1
530,5580,2.668680555555535,0.1,-1
531,5581,2.6744444444444238,0.1,-1
532,5582,2.6802083333333124,0.1,-1
533,5583,2.685972222222201,0.1,-1
534,5584,2.69173611111109,0.1,-1
535,5585,2.6974999999999785,0.1,-1
536,5586,2.703263888888867,0.1,-1
537,5587,2.709027777777756,0.1,-1
538,5588,2.7147916666666445,0.1,-1
539,5589,2.720555555555533,0.1,-1
540,5590,2.726319444444422,0.1,-1
541,5591,2.7320833333333105,0.1,-1
542,5592,2.7378472222221992,0.1,-1
543,5593,2.743611111111088,0.1,-1
544,5594,2.7493749999999766,0.1,-1
545,5595,2.7551388888888653,0.1,-1
546,5596,2.760902777777754,0.1,-1
547,5597,2.7666666666666426,0.1,-1
548,5598,2.7724305555555313,0.1,-1
549,5599,2.77819444444442,0.1,-1
550,5600,2.7839583333333087,0.1,-1
551,5601,2.7897222222221973,0.1,-1
552,5602,2.795486111111086,0.1,-1
553,5603,2.8012499999999747,0.1,-1
554,5604,2.8070138888888634,0.1,-1
555,5605,2.812777777777752,0.1,-1
556,5606,2.8185416666666407,0.1,-1
557,5607,2.8243055555555294,0.1,-1
558,5608,2.830069444444418,0.1,-1
559,5609,2.835833333333307,0.1,-1
560,5610,2.8415972222221955,0.1,-1
561,5611,2.847361111111084,0.1,-1
562,5612,2.853124999999973,0.1,-1
563,5613,2.8588888888888615,0.1,-1
564,5614,2.86465277777775,0.1,-1
565,5615,2.870416666666639,0.1,-1
566,5616,2.8761805555555275,0.1,-1
567,5617,2.881944444444416,0.1,-1
568,5618,2.887708333333305,0.1,-1
569,5619,2.8934722222221936,0.1,-1
570,5620,2.8992361111110823,0.1,-1
571,5621,2.904999999999971,0.1,-1
572,5622,2.9107638888888596,0.1,-1
573,5623,2.9165277777777483,0.1,-1
574,5624,2.922291666666637,0.1,-1
575,5625,2.9280555555555257,0.1,-1
576,5626,2.9338194444444143,0.1,-1
577,5627,2.939583333333303,0.1,-1
578,5628,2.9453472222221917,0.1,-1
579,5629,2.9511111111110804,0.1,-1
580,5630,2.956874999999969,0.1,-1
581,5631,2.9626388888888577,0.1,-1
582,5632,2.9684027777777464,0.1,-1
583,5633,2.974166666666635,0.1,-1
584,5634,2.9799305555555238,0.1,-1
585,5635,2.9856944444444125,0.1,-1
586,5636,2.991458333333301,0.1,-1
587,5637,2.99722222222219,0.1,-1
588,5638,3.0029861111110785,0.1,-1
589,5639,3.008749999999967,0.1,-1
590,5640,3.014513888888856,0.1,-1
591,5641,3.0202777777777445,0.1,-1
592,5642,3.026041666666633,0.1,-1
593,5643,3.031805555555522,0.1,-1
594,5644,3.0375694444444106,0.1,-1
595,5645,3.0433333333332993,0.1,-1
596,5646,3.049097222222188,0.1,-1
597,5647,3.0548611111110766,0.1,-1
598,5648,3.0606249999999653,0.1,-1
599,5649,3.066388888888854,0.1,-1
600,5650,3.0721527777777426,0.1,-1
601,5651,3.0779166666666313,0.1,-1
602,5652,3.08368055555552,0.1,-1
603,5653,3.0894444444444087,0.1,-1
604,5654,3.0952083333332974,0.1,-1
605,5655,3.100972222222186,0.1,-1
606,5656,3.1067361111110747,0.1,-1
607,5657,3.1124999999999634,0.1,-1
608,5658,3.118263888888852,0.1,-1
609,5659,3.1240277777777408,0.1,-1
610,5660,3.1297916666666294,0.1,-1
611,5661,3.135555555555518,0.1,-1
612,5662,3.135555555555518,0.1,6
613,5663,3.135555555555518,0.1,6
614,5664,3.135555555555518,0.1,6
615,5665,3.135555555555518,0.1,6
616,5666,3.135555555555518,0.1,6
617,5667,3.135555555555518,0.1,6
618,5668,3.135555555555518,0.1,6
619,5669,3.135555555555518,0.1,6
620,5670,3.135555555555518,0.1,6
621,5671,3.135555555555518,0.1,6
622,5672,3.135555555555518,0.1,6
623,5673,3.135555555555518,0.1,6
624,5674,3.135555555555518,0.1,6
625,5675,3.135555555555518,0.1,6
626,5676,3.135555555555518,0.1,6
627,5677,3.135555555555518,0.1,6
628,5678,3.135555555555518,0.1,6
629,5679,3.135555555555518,0.1,6
630,5680,3.135555555555518,0.1,6
631,5681,3.135555555555518,0.1,6
632,5682,3.135555555555518,0.1,6
633,5683,3.135555555555518,0.1,6
634,5684,3.135555555555518,0.1,6
635,5685,3.135555555555518,0.1,6
636,5686,3.135555555555518,0.1,6
637,5687,3.135555555555518,0.1,6
638,5688,3.135555555555518,0.1,6
639,5689,3.135555555555518,0.1,6
640,5690,3.135555555555518,0.1,6
641,5691,3.135555555555518,0.1,6
642,5692,3.135555555555518,0.1,6
643,5693,3.135555555555518,0.1,6
644,5694,3.135555555555518,0.1,6
645,5695,3.135555555555518,0.1,6
646,5696,3.135555555555518,0.1,6
