,time,loc,op,stop
0,1800,0.0,0.0,-1
1,1801,0.0,0.0125,1
2,1802,0.0,0.0125,1
3,1803,0.0,0.0125,1
4,1804,0.007222222222222222,0.0125,-1
5,1805,0.014444444444444444,0.0125,-1
6,1806,0.021666666666666667,0.0125,-1
7,1807,0.028888888888888888,0.0125,-1
8,1808,0.03611111111111111,0.0125,-1
9,1809,0.04333333333333333,0.0125,-1
10,1810,0.05055555555555555,0.0125,-1
11,1811,0.05777777777777777,0.0125,-1
12,1812,0.06499999999999999,0.0125,-1
13,1813,0.07222222222222222,0.0125,-1
14,1814,0.07944444444444444,0.0125,-1
15,1815,0.08666666666666667,0.0125,-1
16,1816,0.0938888888888889,0.0125,-1
17,1817,0.10111111111111112,0.0125,-1
18,1818,0.10833333333333335,0.0125,-1
19,1819,0.11555555555555558,0.0125,-1
20,1820,0.1227777777777778,0.0125,-1
21,1821,0.13000000000000003,0.0125,-1
22,1822,0.13722222222222225,0.0125,-1
23,1823,0.14444444444444446,0.0125,-1
24,1824,0.15166666666666667,0.0125,-1
25,1825,0.15888888888888889,0.0125,-1
26,1826,0.1661111111111111,0.0125,-1
27,1827,0.1733333333333333,0.0125,-1
28,1828,0.18055555555555552,0.0125,-1
29,1829,0.18777777777777774,0.0125,-1
30,1830,0.19499999999999995,0.0125,-1
31,1831,0.20222222222222216,0.0125,-1
32,1832,0.20944444444444438,0.0125,-1
33,1833,0.2166666666666666,0.0125,-1
34,1834,0.2238888888888888,0.0125,-1
35,1835,0.23111111111111102,0.0125,-1
36,1836,0.23833333333333323,0.0125,-1
37,1837,0.24555555555555544,0.0125,-1
38,1838,0.25277777777777766,0.0125,-1
39,1839,0.2599999999999999,0.0125,-1
40,1840,0.26722222222222214,0.0125,-1
41,1841,0.2744444444444444,0.0125,-1
42,1842,0.2816666666666666,0.0125,-1
43,1843,0.28888888888888886,0.0125,-1
44,1844,0.2961111111111111,0.0125,-1
45,1845,0.30333333333333334,0.0125,-1
46,1846,0.3105555555555556,0.0125,-1
47,1847,0.3177777777777778,0.0125,-1
48,1848,0.32500000000000007,0.0125,-1
49,1849,0.3322222222222223,0.0125,-1
50,1850,0.33944444444444455,0.0125,-1
51,1851,0.33944444444444455,0.05,2
52,1852,0.33944444444444455,0.05,2
53,1853,0.33944444444444455,0.05,2
54,1854,0.33944444444444455,0.05,2
55,1855,0.33944444444444455,0.05,2
56,1856,0.33944444444444455,0.05,2
57,1857,0.33944444444444455,0.05,2
58,1858,0.33944444444444455,0.05,2
59,1859,0.33944444444444455,0.05,2
60,1860,0.3466666666666668,0.05,-1
61,1861,0.35388888888888903,0.05,-1
62,1862,0.36111111111111127,0.05,-1
63,1863,0.3683333333333335,0.05,-1
64,1864,0.37555555555555575,0.05,-1
65,1865,0.382777777777778,0.05,-1
66,1866,0.39000000000000024,0.05,-1
67,1867,0.3972222222222225,0.05,-1
68,1868,0.4044444444444447,0.05,-1
