,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,headway_mean0,headway_mean1,headway_mean2,headway_mean3,headway_mean4,headway_mean5,headway_mean6,headway_mean7,headway_mean8,headway_mean9,headway_mean10,headway_mean11,headway_var0,headway_var1,headway_var2,headway_var3,headway_var4,headway_var5,headway_var6,headway_var7,headway_var8,headway_var9,headway_var10,headway_var11
0,0,,,-0.25056097,-0.07744511954956676,-0.17311585,154.81677,0.8637555,1034.6815261044176,1865.3785982478098,1403.7603254067585,8.050444163609688,596.5,600.7058823529412,609.5294117647059,616.0625,626.125,630.0,637.3333333333334,643.9285714285714,652.8571428571429,657.6923076923077,663.5384615384615,670.5833333333334,26849.25,31262.442906574393,25662.837370242214,22683.43359375,19231.859375,18522.133333333335,13527.822222222221,9910.494897959185,8593.408163265307,7843.289940828401,5822.863905325444,6184.2430555555575
0,0,,,-0.2682034,-0.09300865733778456,-0.17519478,155.50842,0.87339765,1182.2080588919023,1875.6312231100185,1537.2077443146895,7.902885129031815,598.7222222222222,602.1176470588235,609.1764705882352,613.9375,622.625,632.1333333333333,642.0666666666667,647.8571428571429,655.7857142857143,656.6923076923077,660.3076923076923,669.6666666666666,27622.978395061724,31857.162629757782,27446.380622837372,25783.18359375,20440.109375,16737.982222222225,13447.928888888891,11026.551020408166,7634.882653061223,7752.674556213018,7334.9822485207105,6294.722222222223
0,0,,,-0.22966635,-0.05952946064160783,-0.17013688,152.0431,0.84796685,1123.596084698362,1812.1241291956935,1403.0702976567447,8.646642316957907,591.1666666666666,595.5294117647059,605.5294117647059,608.375,616.0625,623.4,632.5333333333333,638.5,650.4285714285714,651.9230769230769,659.1538461538462,667.4166666666666,23671.583333333332,27988.131487889274,23284.837370242214,21030.484375,17624.43359375,14677.173333333332,10479.582222222225,8465.25,5112.530612244898,5167.763313609466,4687.05325443787,2518.0763888888887
0,0,,,-0.24104995,-0.06700267017944893,-0.17404728,154.80847,0.8670322,1124.202144559174,1858.3593262632564,1457.2333125389894,7.602878811676558,596.9444444444445,600.0,608.3529411764706,614.25,621.5,629.5333333333333,634.0,642.0714285714286,649.7142857142857,648.5384615384615,653.3846153846154,665.0833333333334,25329.0524691358,30080.470588235294,24589.404844290657,21976.5625,18163.0,19272.11555555556,16313.066666666668,12994.637755102041,6638.632653061226,6911.325443786982,6489.467455621303,3599.5763888888873
0,0,,,-0.2889679,-0.11693525213917204,-0.17203265,153.73407,0.85903496,1060.8764540713998,1838.365988909427,1450.3980283425756,8.111256486696133,594.2777777777778,600.1176470588235,606.2352941176471,612.75,622.25,627.0666666666667,636.6,641.9285714285714,650.2142857142857,648.4615384615385,655.3846153846154,662.0,30366.08950617284,35970.809688581314,30484.885813148783,26389.0625,22486.0625,18796.195555555554,17803.039999999997,13641.066326530612,11333.739795918367,10681.171597633134,9696.236686390532,10505.333333333334
0,0,,,-0.29069403,-0.1152255532189738,-0.17546849,156.38498,0.8767128,1076.4444444444443,1874.9713038053649,1455.6200873362445,8.731439305946292,596.3333333333334,602.6470588235294,612.6470588235294,622.0,626.0666666666667,635.4666666666667,640.0,648.2857142857143,659.0,655.3846153846154,668.4615384615385,681.25,30268.555555555562,34289.169550173014,31074.110726643594,29163.0,25659.12888888889,20474.915555555555,16585.714285714286,13879.632653061222,12438.285714285714,13906.39053254438,11266.556213017748,12392.1875
0,0,,,-0.26944488,-0.09467162376220907,-0.17477326,156.55963,0.8736313,1174.3633414436333,1904.970625798212,1513.7694763729246,8.108534890919605,595.8823529411765,604.8823529411765,609.6875,619.0,627.25,633.1333333333333,640.4285714285714,647.1428571428571,653.5714285714286,657.3076923076923,665.2307692307693,670.25,29931.162629757786,32401.28027681661,29285.46484375,26862.0,20704.8125,17462.515555555558,13714.673469387753,10388.408163265309,8821.38775510204,7736.366863905326,6260.023668639054,7274.854166666667
0,0,,,-0.2437955,-0.07382143703890894,-0.16997404,152.56323,0.85270816,1114.7064,1849.8258145363409,1429.5513784461152,8.207856312104413,591.4444444444445,597.2941176470588,606.0,611.625,618.875,626.8,635.6,638.2857142857143,647.3571428571429,647.3076923076923,649.0,659.0,25487.469135802472,30857.148788927334,25073.882352941175,24011.109375,19318.359375,18868.42666666667,12157.30666666667,9204.91836734694,6481.801020408164,5692.059171597633,5127.692307692308,4612.166666666667
0,0,,,-0.23734076,-0.06573427020653676,-0.17160647,152.70895,0.8571703,1106.1402390438247,1839.3382807668522,1402.726035868893,7.114297492225229,591.4444444444445,595.5294117647059,605.7647058823529,610.625,618.125,624.5333333333333,633.4,641.0,652.3571428571429,649.8461538461538,658.0769230769231,666.8333333333334,24187.8024691358,30734.602076124567,25507.35640138408,22079.859375,17546.734375,16654.382222222222,12404.640000000003,10056.42857142857,6682.229591836734,5886.59171597633,5664.840236686392,4328.972222222222
0,0,,,-0.257305,-0.08774472326849181,-0.16956027,151.99103,0.84771085,1012.9177697553149,1860.0678704856787,1352.5946450809465,7.871627145004612,593.2222222222222,595.0588235294117,602.5882352941177,608.1875,616.875,622.4666666666667,630.2666666666667,633.7857142857143,642.7857142857143,648.3076923076923,654.4615384615385,661.9166666666666,26423.172839506173,31327.34948096886,27578.242214532875,25206.02734375,20523.484375,18822.91555555556,13277.928888888886,13015.739795918369,9722.882653061224,7352.520710059171,8371.01775147929,6079.409722222223
