,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD,headway_mean0,headway_mean1,headway_mean2,headway_mean3,headway_mean4,headway_mean5,headway_mean6,headway_mean7,headway_mean8,headway_mean9,headway_mean10,headway_mean11,headway_var0,headway_var1,headway_var2,headway_var3,headway_var4,headway_var5,headway_var6,headway_var7,headway_var8,headway_var9,headway_var10,headway_var11
0,4,,,,,,0.0,,417.4722143060701,1240.1326199740597,604.6037613488976,6.869403769308831,408.6470588235294,409.0,409.3235294117647,417.1212121212121,421.125,425.7096774193548,428.3,427.3,428.0,429.2758620689655,411.5,411.67857142857144,36949.81660899654,37985.0,39350.45415224914,44087.01561065197,49693.546875,52497.68990634755,47917.47666666668,50605.07666666666,39333.793103448275,43723.44114149822,38509.46428571428,40574.57525510205
0,16,,,,,,0.0,,411.1993047508691,1258.52413568167,608.7100456621005,7.907180650172669,409.42857142857144,415.90909090909093,416.1818181818182,416.5151515151515,422.6875,431.16129032258067,431.7,432.2,413.37931034482756,413.2758620689655,413.1034482758621,412.7241379310345,53134.816326530614,55359.90082644627,57091.4820936639,60660.855831037654,66501.33984375,60740.52237252861,75956.81,68823.75999999998,52036.58026159336,55982.40665873961,58110.64447086802,61176.337693222355
0,17,,,,,,0.0,,332.33151236342724,1252.0843373493976,517.9273852165419,7.28328881738645,415.8235294117647,416.29411764705884,408.0,408.1818181818182,408.6666666666667,426.5483870967742,430.9,431.3,422.1034482758621,422.7931034482759,423.2068965517241,420.89285714285717,29055.55709342561,30118.9723183391,29049.272727272728,30189.906336088152,31202.828282828286,26525.989594172734,29408.556666666675,30419.876666666667,26879.9548156956,29042.233055885852,30149.54340071344,32676.80994897959
0,12,,,,,,0.0,,381.9454387990762,1255.0467105263158,549.2174342105263,6.962127832753894,402.54285714285714,402.74285714285713,421.969696969697,418.90625,418.96875,419.875,432.3333333333333,431.53333333333336,403.37931034482756,403.13793103448273,403.2758620689655,403.37931034482756,54230.19102040816,57605.27673469388,58188.4536271809,64624.0849609375,70023.0302734375,75087.046875,88751.82222222224,75769.71555555557,53679.20095124851,57072.256837098685,59857.44114149821,61927.20095124852
0,14,,,,,,0.0,,362.4873803307224,1258.1697988789977,547.2726673260798,6.887665501275763,406.0,417.61764705882354,419.45454545454544,417.65625,417.8125,420.125,433.93333333333334,432.73333333333335,408.13793103448273,407.7931034482759,407.7586206896552,407.7586206896552,55320.4,55088.17733564014,58533.21763085399,63718.1005859375,70308.40234375,69820.046875,78076.32888888888,73015.86222222222,54320.04994054696,56923.40546967896,60446.18311533889,62834.32104637337
0,18,,,,,,0.0,,411.69675398633257,1276.9921925829537,592.6613532856213,6.998929554079406,411.2,419.969696969697,420.3030303030303,422.5625,422.75,427.48387096774195,433.4,432.0,413.3103448275862,413.58620689655174,413.41379310344826,412.9655172413793,51556.27428571429,56326.089990817265,58275.180899908184,63245.49609375,70835.5,75038.95941727368,74227.57333333333,64985.13333333333,49184.07609988108,51883.759809750314,55580.518430439944,58003.68846611177
0,5,,,,,,0.0,,333.61409589832465,1253.6185400516795,530.328165374677,5.4624956406375444,414.5,415.11764705882354,417.8484848484849,417.8484848484849,424.96875,426.7741935483871,428.7,427.8,414.0,414.82758620689657,415.0,415.48275862068965,24331.83823529412,24953.750865051905,27060.007346189166,29176.067952249767,31485.8427734375,34273.46514047867,39368.543333333335,33049.293333333335,23438.41379310345,24074.487514863264,24996.41379310345,25804.387633769322
0,8,,,,,,0.0,,360.0559520411076,1256.2031450577663,554.6267650834403,6.095918354973601,413.29411764705884,413.38235294117646,421.45454545454544,418.40625,418.625,418.5625,428.53333333333336,428.6333333333333,422.6551724137931,423.17241379310343,424.13793103448273,416.7142857142857,31565.854671280278,33386.70674740484,33738.00550964187,36812.6162109375,41892.484375,38601.37109375,41885.31555555555,39464.498888888884,30220.01902497028,32730.00475624257,35055.15338882283,35830.20408163265
0,17,,,,,,0.0,,362.48907660937954,1246.4250985545334,549.2772667542707,7.703042495970138,409.5,409.52941176470586,409.7647058823529,419.84375,419.90625,420.125,433.1333333333333,432.53333333333336,418.2068965517241,418.55172413793105,419.37931034482756,419.8965517241379,45424.367647058825,46742.89619377162,47768.12110726644,48943.7568359375,52619.5224609375,51713.234375,54585.448888888895,50245.248888888884,45550.853745541026,47364.45422116528,49961.61474435196,52083.265160523195
0,13,,,,,,0.0,,330.3207547169811,1251.4542451271886,527.5460852329039,5.961309603681651,412.0882352941176,411.8529411764706,411.97058823529414,417.25,416.96875,416.9375,424.7096774193548,431.8333333333333,415.6896551724138,415.3103448275862,415.44827586206895,415.82758620689657,49834.78633217993,51889.06660899654,54417.322664359875,55924.25,63194.7177734375,59624.93359375,71686.98022892821,58670.805555555555,47014.834720570754,49162.765755053515,52946.17835909631,55114.556480380495
