,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
0,214.9375,16.50880503144654,51.955555555555556,1529.3827160493827,150,173,190,177,186,184
1,231.6818181818182,13.397061358152362,52.020833333333336,1460.265306122449,132,164,178,157,161,175
2,234.0728476821192,10.323897770084514,52.05902777777778,1538.7279411764705,122,153,179,152,148,100
3,224.07602339181287,7.611234528721041,52.14652777777778,1554.5845070422536,123,155,168,139,146,91
4,243.8375,5.4910681512296575,52.447916666666664,1679.1875,123,152,154,135,91,88
5,232.1317365269461,3.3457114890493087,52.37847222222222,1551.295566502463,127,151,145,137,98,85
6,414.64031007751936,2.7538847117794494,52.885416666666664,1773.4597069597069,208,225,211,144,134,123
7,1060.8614864864865,1.8469592259847962,52.90833333333333,2154.0093896713615,276,295,229,218,226,203
8,408.33720930232556,1.273878627968338,50.806250000000006,1729.8486842105262,285,317,237,232,236,209
9,220.28571428571428,1.3271505376344084,50.71597222222223,1643.2027027027027,274,306,235,226,230,217
10,217.65060240963857,1.6259643737124847,50.52569444444445,1598.8507462686566,241,212,225,206,216,203
11,221.06410256410257,1.9514507703788246,50.39652777777778,1585.4285714285713,215,187,204,194,208,191
0,233.39805825242718,15.840909090909092,51.92499999999999,1529.4347826086957,177,178,183,180,179,159
1,227.85294117647058,11.816939890710382,52.09652777777777,1591.060975609756,164,167,165,170,157,153
2,224.59420289855072,10.381816286101554,52.15208333333334,1561.475806451613,153,156,142,146,144,93
3,236.03954802259886,7.189530391249931,52.27916666666667,1606.2402597402597,149,146,130,144,137,93
4,249.27710843373495,5.575504726339131,52.21180555555555,1675.0071428571428,140,156,142,143,105,93
5,237.76923076923077,4.104617604617604,52.429166666666674,1631.8921348314607,134,169,140,133,106,74
6,598.0365296803653,3.8070175438596494,52.84097222222221,1888.3821782178218,203,246,199,127,175,114
7,1287.155223880597,2.008184523809524,52.736805555555556,2315.584541062802,278,301,300,223,227,207
8,303.64935064935065,1.7311118553248495,50.76874999999999,1685.5597014925372,284,312,223,232,240,202
9,270.5238095238095,1.335743519781719,50.67777777777778,1621.3333333333333,284,302,223,228,229,200
10,240.37078651685394,1.2844800253646165,50.419444444444444,1569.5487804878048,276,219,208,218,212,195
11,189.81944444444446,1.4862033725089419,50.28680555555555,1520.2631578947369,264,207,193,193,199,180
0,248.17567567567568,16.21879955597844,52.019444444444446,1607.9375,157,177,198,174,180,165
1,209.21505376344086,12.94815112540193,52.10138888888889,1565.9868421052631,134,164,170,163,156,146
2,233.75,10.473800182726931,52.15833333333334,1585.0096153846155,129,150,154,147,142,87
3,226.9764705882353,7.256430685180971,52.302083333333336,1605.2567567567567,119,135,157,143,126,84
4,245.45744680851064,5.81425364758698,52.24097222222223,1544.745341614907,138,144,149,128,86,84
5,234.4400826446281,4.958328407613194,52.47222222222223,1609.6875,147,160,145,136,94,87
6,503.66985645933016,4.127798127798128,52.89861111111111,1838.2631578947369,205,221,207,155,150,115
7,806.9345794392524,1.9873315970547576,52.819444444444436,1958.1636363636364,286,288,269,217,223,198
8,282.06666666666666,1.2208698583951447,50.87430555555556,1609.1812080536913,286,304,221,228,236,208
9,227.45098039215685,0.9917971409121851,50.7875,1559.7816091954023,281,304,223,225,231,205
10,211.35135135135135,0.9771674787581037,50.64027777777778,1660.0,259,212,205,210,221,200
11,229.76829268292684,1.3015873015873016,50.51874999999999,1619.36,233,197,202,185,198,182
0,250.5888888888889,15.738738738738737,52.00833333333333,1671.1891891891892,160,193,186,178,163,156
1,253.37113402061857,13.222295398665262,52.09583333333333,1674.8024691358025,143,179,170,163,150,144
2,239.07272727272726,10.614747571269309,52.08541666666667,1631.3355704697988,127,156,166,144,140,86
3,248.90173410404626,7.980072463768115,52.21875,1666.412162162162,121,174,156,146,135,84
4,218.8060606060606,6.128942486085344,52.44583333333333,1577.3841059602648,130,178,159,139,92,86
5,230.91803278688525,4.156398378691373,52.39027777777778,1530.4382566585957,139,176,155,130,98,87
6,330.73643410852713,2.6722006515820955,52.91388888888889,1694.7859778597785,205,248,198,143,144,129
7,1216.3993399339934,1.7540307461567308,52.78055555555556,2315.5846153846155,270,301,298,219,226,210
8,322.1948051948052,1.0762458471760796,50.848611111111104,1644.4251968503936,283,308,226,228,233,227
9,225.11111111111111,0.9732970027247954,50.75277777777779,1630.7397260273972,273,308,222,218,231,216
10,245.25316455696202,1.1060906984442236,50.507638888888884,1656.7272727272727,257,218,210,201,196,190
11,238.30434782608697,1.324546357316963,50.38958333333334,1505.9259259259259,237,197,191,187,178,176
0,202.98936170212767,16.57086764257396,51.947222222222216,1510.8589743589744,157,186,177,183,206,184
1,231.86315789473684,14.129790221341262,52.14583333333334,1577.2716049382716,138,182,162,158,194,175
2,226.81333333333333,11.45995423340961,52.17638888888888,1703.7,130,179,146,138,182,99
3,243.04395604395606,8.062344266463258,52.28819444444445,1604.9810126582279,127,172,143,146,171,96
4,212.95953757225433,5.346655231560892,52.230555555555554,1563.9551282051282,142,178,125,145,108,97
5,244.1633064516129,3.2032590051457976,52.44166666666666,1696.8955223880596,137,170,135,150,101,102
6,379.52048558421853,3.9429461504227863,52.71111111111111,1770.4072727272728,199,232,188,160,163,128
7,1265.1809523809525,1.7676776932710223,52.68194444444445,2354.6282722513088,277,296,292,232,234,228
8,409.92857142857144,1.4099337748344372,50.70138888888889,1745.5944055944055,280,300,218,240,239,233
9,250.37614678899084,1.2654769846564375,50.609027777777776,1644.9462365591398,274,298,219,238,240,230
10,230.06382978723406,1.7245757730140687,50.39027777777778,1552.4102564102564,240,223,208,228,227,217
