time_s,station_position
5883.870967741936,1.1233766233766218
5909.677419354839,1.2467532467532436
5935.483870967742,1.5551948051948088
5961.290322580645,1.8636363636363598
5987.096774193548,2.2337662337662323
6012.903225806452,2.603896103896105
6038.709677419354,2.9740259740259773
6064.516129032258,3.4675324675324717
6090.322580645162,3.7759740259740227
6116.129032258064,4.20779220779221
6141.935483870968,4.577922077922075
6167.741935483871,4.948051948051948
6193.548387096774,5.133116883116884
6219.354838709678,5.256493506493506
6245.1612903225805,5.564935064935064
6270.967741935484,5.935064935064936
6296.774193548387,6.305194805194809
6322.58064516129,6.675324675324674
6348.387096774194,7.1688311688311686
6374.193548387097,7.5389610389610375
6400.0,7.9090909090909065
6425.806451612903,8.217532467532468
6451.612903225806,8.4025974025974
6477.41935483871,8.711038961038962
6503.225806451614,8.896103896103895
6529.032258064516,9.081168831168831
6554.8387096774195,9.512987012987011
6580.645161290322,9.82142857142857
6606.451612903225,10.129870129870131
6632.25806451613,10.5
6658.064516129032,10.746753246753244
6683.870967741936,10.93181818181818
6709.677419354838,11.301948051948052
6735.4838709677415,11.733766233766232
6761.290322580646,12.103896103896105
6787.096774193548,12.474025974025974
6812.903225806452,12.720779220779221
6838.709677419355,12.905844155844157
6864.516129032258,13.1525974025974
6890.322580645162,13.522727272727273
6916.129032258064,13.892857142857142
6941.935483870968,14.2012987012987
6967.741935483871,14.386363636363637
6993.548387096774,14.694805194805195
7019.354838709678,15.126623376623375
7045.16129032258,15.435064935064936
7070.967741935484,15.805194805194805
7096.774193548387,16.051948051948052
7122.58064516129,16.2987012987013
7148.387096774193,16.66883116883117
7174.1935483870975,17.10064935064935
7200.0,17.3474025974026
7225.806451612903,17.717532467532468
7251.612903225806,18.025974025974026
7277.419354838709,18.211038961038962
7303.225806451614,18.51948051948052
7329.032258064516,18.88961038961039
7354.8387096774195,19.32142857142857
7380.645161290323,19.506493506493506
7406.451612903225,19.753246753246756
7432.25806451613,20.246753246753247
7458.064516129032,20.616883116883116
7483.870967741936,20.98701298701299
7509.677419354839,21.357142857142858
7535.4838709677415,21.727272727272727
7561.290322580646,21.912337662337663
7587.096774193547,22.097402597402596
7612.903225806452,22.467532467532468
7638.709677419355,22.837662337662337
7664.516129032258,23.146103896103895
7690.322580645161,23.269480519480517
7716.129032258065,23.454545454545453
7741.935483870968,23.7012987012987
7767.741935483871,24.009740259740262
7793.548387096774,24.133116883116884
7819.354838709677,24.31818181818182
7845.161290322581,24.688311688311686
7870.967741935484,24.935064935064936
7896.774193548387,25.058441558441558
7922.58064516129,25.243506493506494
7948.387096774193,25.675324675324674
7974.1935483870975,25.983766233766232
8000.0,26.16883116883117
8025.806451612903,26.292207792207794
8051.612903225807,26.477272727272727
8077.419354838709,26.724025974025974
8103.225806451614,26.97077922077922
8129.032258064515,27.155844155844157
8154.8387096774195,27.34090909090909
8180.645161290323,27.587662337662337
8206.451612903225,27.834415584415584
8232.258064516129,28.019480519480517
8258.064516129032,28.266233766233768
8283.870967741936,28.51298701298701
8309.677419354839,28.759740259740262
8335.48387096774,28.944805194805195
8361.290322580646,29.253246753246753
8387.09677419355,29.56168831168831
8412.90322580645,29.746753246753247
8438.709677419354,30.055194805194805
8464.516129032258,30.48701298701299
8490.322580645161,30.857142857142858
8516.129032258064,31.04220779220779
8541.935483870968,31.165584415584416
8567.741935483871,31.35064935064935
8593.548387096775,31.5974025974026
8619.354838709678,31.782467532467532
8645.161290322581,31.905844155844157
8670.967741935483,32.214285714285715
8696.774193548386,32.58441558441558
8722.580645161292,32.89285714285714
8748.387096774193,32.95454545454545
8774.193548387097,33.077922077922075
8800.0,33.44805194805195
8825.806451612903,33.81818181818182
8851.612903225807,34.188311688311686
8877.419354838708,34.62012987012987
8903.225806451614,35.05194805194805
8929.032258064517,35.422077922077925
8954.838709677419,35.79220779220779
8980.645161290322,36.10064935064935
9006.451612903225,36.22402597402598
9032.258064516129,36.22402597402598
9058.064516129032,36.22402597402598
9083.870967741936,36.22402597402598
9109.677419354839,36.3474025974026
9135.48387096774,36.65584415584416
9161.290322580646,36.84090909090909
9187.09677419355,37.02597402597402
9212.90322580645,37.27272727272727
9238.709677419354,37.642857142857146
9264.51612903226,37.827922077922075
9290.322580645161,37.951298701298704
9316.129032258064,38.13636363636363
9341.935483870968,38.506493506493506
9367.741935483871,38.753246753246756
